"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut";"latitude";"longitude"
"Loreto-di-Casinca";"Elem";"ce.7200383d@ac-corse.fr";"20215";"Ecole élémentaire Loreto di Casinca";"Haute-Corse";"Loreto Di Casinca";"Public";"42.47586520831213";"9.430220197505443"
"Penta-di-Casinca";"Elem";"ce.7200384e@ac-corse.fr";"20213";"Ecole élémentaire Penta di CasincaVillage";"Haute-Corse";"Hameau, Village";"Public";"42.46716367090813";"9.45996016838892"
"Luri";"Elem";"ce.7200560w@ac-corse.fr";"20228";"Ecole élémentaire  Piazza Luri";"Haute-Corse";"Hameau De Piazza";"Public";"42.89739648313687";"9.40527988438626"
"Rogliano";"Elem";"ce.7200574l@ac-corse.fr";"20248";"Ecole primaire Macinaggio Rogliano";"Haute-Corse";"Macinaggio";"Public";"42.95898799629003";"9.45128002563927"
"Bastia";"Mater";"ce.7200628v@ac-corse.fr";"20600";"Ecole maternelle Reynoard Bastia";"Haute-Corse";"Montesoro";"Public";"42.67385782226729";"9.436619944706804"
"Vescovato";"Mater";"ce.7200634b@ac-corse.fr";"20215";"Ecole maternelle Arena Vescovato";"Haute-Corse";"Hameau D'Arena";"Public";"42.500858300266394";"9.464099728022184"
"Calvi";"Mater";"ce.7200710j@ac-corse.fr";"20260";"Ecole Primaire Calvi Cardellu";"Haute-Corse";"Chemin Notre Dame De La Serra, Cardellu";"Public";"42.55788285094799";"8.747663177910418"
"Borgo";"Elem";"ce.7200716r@ac-corse.fr";"20290";"Ecole Primaire Borgo Marana l'Alba";"Haute-Corse";"Cordon Lagunaire De La M";"Public";"42.559192742373384";"9.42544994221474"
"Furiani";"Elem";"ce.7200740s@ac-corse.fr";"20600";"Ecole élémentaire Furiani II U Principellu bilingue LCC";"Haute-Corse";"Route 464, Lieu Dit Corsitacce";"Public";"42.64920576656386";"9.443145727456045"
"Bastia";"Elem";"ce.7200758l@ac-corse.fr";"20200";"Ecole maternelle Scola Corsa di  Bastia";"Haute-Corse";"Quartier De Toga";"Privé";"42.70823972752677";"9.451804618966973"
"Bastia";"Elem";"ce.7200049r@ac-corse.fr";"20600";"Ecole élémentaire François AMADEI";"Haute-Corse";"Rue Sainte Thérèse, Paese Novu";"Public";"42.67921034444381";"9.432180396807675"
"Moca-Croce";"Mater";"ce.6200046f@ac-corse.fr";"20140";"Ecole maternelle Bilingue Moca Croce";"Corse-du-Sud";"U Pozzu";"Public";"41.80892532726977";"9.011972915972228"
"Eccica-Suarella";"Elem";"ce.6200077p@ac-corse.fr";"20117";"Ecole primaire Saint Jean Eccica Suarella";"Corse-du-Sud";"Lotissement Destombes, Valle Di Bovi";"Public";"41.915421665513115";"8.861080479779508"
"Viggianello";"Elem";"ce.6200110a@ac-corse.fr";"20110";"Ecole primaire Bilingue Viggianello";"Corse-du-Sud";"Viggianello Village";"Public";"41.680523626682685";"8.952489773803102"
"Zicavo";"Elem";"ce.6200149t@ac-corse.fr";"20132";"Ecole primaire bilingue Zicavo";"Corse-du-Sud";"Zicavo";"Public";"41.90808530061618";"9.130009916398501"
"Grosseto-Prugna";"Elem";"ce.6200154y@ac-corse.fr";"20128";"Ecole primaire Grosseto Prugna";"Corse-du-Sud";"Grosseto Prugna";"Public";"41.86838630922679";"8.964050237264074"
"Santa-Maria-Siché";"Elem";"ce.6200159d@ac-corse.fr";"20190";"Ecole primaire ste Marie Sicché";"Corse-du-Sud";"Santa Maria Sicche";"Public";"41.87794842456822";"8.981130471472511"
"Sartène";"Elem";"ce.6200166l@ac-corse.fr";"20100";"Ecole primaire Bilingue Sartène";"Corse-du-Sud";"4 Avenue Gabriel Péri";"Public";"41.619054321053895";"8.972524358951608"
"Sarrola-Carcopino";"Mater";"ce.6200193r@ac-corse.fr";"20167";"Ecole maternelle Bilingue  Sarrola Mezzana";"Corse-du-Sud";"Zi Sarrola Carcopino, Urcheggia";"Public";"42.02549510913439";"8.841440124075131"
"Eccica-Suarella";"Elem";"ce.6200464k@ac-corse.fr";"20117";"Ecole primaire Eccica Suarella";"Corse-du-Sud";"Eccica Suarella";"Public";"41.92283969665554";"8.907780146110893"
"Ocana";"Elem";"ce.6200467n@ac-corse.fr";"20117";"Ecole primaire Pont de La Pierre";"Corse-du-Sud";"Hameau Du Pont De La Pierre";"Public";"41.92820156814369";"8.865740551131319"
"Evisa";"Elem";"ce.6200521x@ac-corse.fr";"20126";"Ecole primaire Bilingue Evisa";"Corse-du-Sud";"Evisa";"Public";"42.25357917053545";"8.803590212353388"
"Ajaccio";"Elem";"ce.6200617b@ac-corse.fr";"20000";"Ecole primaire privée Saint Joseph Ajaccio";"Corse-du-Sud";"4 Bis Boulevard Lantivy, Bp 06";"Privé";"41.91679849278323";"8.738158947261894"
"Ajaccio";"Elem";"ce.6200625k@ac-corse.fr";"20090";"Ecole primaire bilingue Simone Veil Ajaccio";"Corse-du-Sud";"Avenue Maréchal Juin";"Public";"41.9376285062756";"8.750469693326947"
"Serra-di-Ferro";"Elem";"ce.6200644f@ac-corse.fr";"20140";"Ecole primaire Serra di Ferro";"Corse-du-Sud";"Serra Di Ferro";"Public";"41.728724971041835";"8.79850941903254"
"Ajaccio";"Elem";"ce.6200724t@ac-corse.fr";"20000";"ECOLE ELEMENTAIRE PRIVEE SCOLA AIACCINA";"Corse-du-Sud";"0 Rue Rue Des Pommiers";"Privé";"41.932825822452465";"8.737902395140809"
"Sarrola-Carcopino";"Elem";"ce.6200750w@ac-corse.fr";"20167";"Scola corsa di Sarrula et Carcupinu";"Corse-du-Sud";"00 Baléone, Rond Point";"Privé";"41.95664369876023";"8.800788592371534"
"Biguglia";"Mater";"ce.7200043j@ac-corse.fr";"20620";"Ecole maternelle Vincentello d'Istria Biguglia";"Haute-Corse";"Hameau De Ficabruna";"Public";"42.621477792928516";"9.435209374789945"
"Penta-di-Casinca";"Mater";"ce.7200048p@ac-corse.fr";"20213";"Ecole maternelle Folelli Penta di Casinca";"Haute-Corse";"Route De La Mer";"Public";"42.446005028350974";"9.521657626901167"
"Santo-Pietro-di-Venaco";"Elem";"ce.7200055x@ac-corse.fr";"20250";"Ecole élémentaire Sto Pietro di Venaco";"Haute-Corse";"Piazza L'Aghja";"Public";"42.245965925229974";"9.171189630456674"
"Furiani";"Mater";"ce.7200120t@ac-corse.fr";"20600";"Ecole maternelle Furiani";"Haute-Corse";"Parc Impérial";"Public";"42.65671182989947";"9.4332898654051"
"Bastia";"Elem";"ce.7200134h@ac-corse.fr";"20600";"Ecole élémentaire R.Subissi Bastia";"Haute-Corse";"Chemin D'Agliani, Montesoro";"Public";"42.67229274467902";"9.428744037033026"
"Saint-Florent";"Elem";"ce.7200186p@ac-corse.fr";"20217";"Ecole élémentaire  St Florent";"Haute-Corse";"Route De Bastia";"Public";"42.6818779853237";"9.30293978159517"
"Santo-Pietro-di-Tenda";"Elem";"ce.7200193x@ac-corse.fr";"20246";"Ecole primaire Sto Pietro di Tenda";"Haute-Corse";"Santo Pietro Village";"Public";"42.60536435842463";"9.25841031368209"
"Zilia";"Elem";"ce.7200208n@ac-corse.fr";"20214";"Ecole élémentaire Zilia";"Haute-Corse";"Village";"Public";"42.52972104082068";"8.903909451650742"
"L'Ile-Rousse";"Elem";"ce.7200217y@ac-corse.fr";"20220";"Ecole élémentaire A. Camus Ile Rousse LCC Bilingue";"Haute-Corse";"Lotissement Du Moulin À Vent";"Public";"42.62863297719443";"8.938289990782271"
"Monticello";"Elem";"ce.7200218z@ac-corse.fr";"20220";"Ecole élémentaire Monticello";"Haute-Corse";"Place Mairie";"Public";"42.61645770896285";"8.954490326110589"
"Urtaca";"Elem";"ce.7200224f@ac-corse.fr";"20218";"Ecole élémentaire Urtaca";"Haute-Corse";"Canapale Village";"Public";"42.594964072673164";"9.16444007464277"
"Aregno";"Elem";"ce.7200238w@ac-corse.fr";"20220";"Ecole primaire Aregno";"Haute-Corse";"Vignola";"Public";"42.58338974999619";"8.896869795248692"
"Muro";"Elem";"ce.7200243b@ac-corse.fr";"20225";"Ecole élémentaire Muro";"Haute-Corse";"Village";"Public";"42.545417387812854";"8.914579866749605"
"Ventiseri";"Elem";"ce.7200263y@ac-corse.fr";"20240";"Ecole élémentaire Travo";"Haute-Corse";"Travo";"Public";"41.917854680989066";"9.384459363183762"
"Vivario";"Elem";"ce.7200295h@ac-corse.fr";"20219";"Ecole élémentaire Vivario";"Haute-Corse";"Village";"Public";"42.17308197539225";"9.17006020069295"
"Linguizzetta";"Elem";"ce.7200331x@ac-corse.fr";"20230";"Ecole primaire Bravone Linguizetta";"Haute-Corse";"Hameau De Bravone Linguizzetta";"Public";"42.24018872791044";"9.520198161683313"
"Calacuccia";"Elem";"ce.7200368m@ac-corse.fr";"20224";"Ecole primaire Calacuccia";"Haute-Corse";"Village";"Public";"42.336180222977184";"9.018309607477129"
"Corte";"Elem";"ce.7200373t@ac-corse.fr";"20250";"Ecole élémentaire  Sandreschi Corté LCC Bilingue";"Haute-Corse";"2 Rue Colonel Feracci";"Public";"42.30903419377901";"9.149025428564094"
"Ville-di-Pietrabugno";"Elem";"ce.7200380a@ac-corse.fr";"20200";"Ecole primaire d'application Pierre Toussaint Braccini Guaitella Ville di Pietrabugno";"Haute-Corse";"Hameau De Guaitella";"Public";"42.713629648412095";"9.431160100508862"
"Castellare-di-Casinca";"Elem";"ce.7200382c@ac-corse.fr";"20213";"Ecole primaire Saint Pancrace Castellare di Casinca";"Haute-Corse";"Hameau De Saint Pancrace";"Public";"42.46752911998138";"9.473270585205977"
"Sorbo-Ocagnano";"Elem";"ce.7200389k@ac-corse.fr";"20213";"Ecole primaire Sorbo Ocagnano";"Haute-Corse";"Hameau De Querciolo, Sorbo Village";"Public";"42.486445835589976";"9.478659604076086"
"Borgo";"Elem";"ce.7200429d@ac-corse.fr";"20290";"Ecole primaire Borgo Village";"Haute-Corse";"Borgo Village";"Public";"42.55348144931752";"9.429130045405195"
"Borgo";"Elem";"ce.7200430e@ac-corse.fr";"20290";"Ecole élémentaire Revinco D.Antoniotti Borgo";"Haute-Corse";"Hameau De Revinco";"Public";"42.56054716760411";"9.44486001659622"
"Furiani";"Elem";"ce.7200433h@ac-corse.fr";"20600";"Ecole élémentaire Furiani";"Haute-Corse";"Groupe Scolaire, Pie Di Piagghja";"Public";"42.657177090450716";"9.432350188088076"
"Canari";"Elem";"ce.7200562y@ac-corse.fr";"20217";"Ecole élémentaire Canari";"Haute-Corse";"Hameau Piazza";"Public";"42.84382162217445";"9.330920212175098"
"Bastia";"Elem";"ce.7200593g@ac-corse.fr";"20200";"Ecole élémentaire   JT Desanti Bilingue LCC Bastia";"Haute-Corse";"Quartier Paratojo - Annonciade";"Public";"42.70559315700122";"9.44186000167057"
"Bastia";"Elem";"ce.7200613d@ac-corse.fr";"20200";"Ecole primaire privée Jeanne d'Arc Bastia";"Haute-Corse";"15  Boulevard Danesi";"Privé";"42.69710197171048";"9.444053288894828"
"Ville-di-Pietrabugno";"Mater";"ce.7200631y@ac-corse.fr";"20200";"Ecole maternelle Kallisté Ville di Pietrabugno";"Haute-Corse";"Route Du Fort De Toga, Ville Di Pietrabugno";"Public";"42.71218282511063";"9.452373375701889"
"Prunelli-di-Fiumorbo";"Mater";"ce.7200687j@ac-corse.fr";"20243";"Ecole maternelle Prunelli Di Fiumorbo Capanella";"Haute-Corse";"Capanella";"Public";"42.002497193584446";"9.377090460690354"
"Moncale";"Elem";"ce.7200757k@ac-corse.fr";"20214";"Ecole maternelle publique bilingue de Moncale";"Haute-Corse";"00 Maison Communale, Village";"Public";"42.50992097718084";"8.836814542119539"
"San-Gavino-di-Carbini";"Elem";"ce.6200715h@ac-corse.fr";"20170";"Ecole primaire   San Gavinu di Carbini";"Corse-du-Sud";"1971 Route Départementale 559, Gialla";"Public";"41.65590794676161";"9.282425991772149"
"Bastia";"Elem";"ce.7200403a@ac-corse.fr";"20600";"Ecole primaire Charles Andréi Bastia";"Haute-Corse";"Lupino";"Public";"42.6848378775808";"9.445430133966278"
"Bastia";"Mater";"ce.7200591e@ac-corse.fr";"20600";"Ecole maternelle J. Calloni Bastia bilingue LCC";"Haute-Corse";"7 Rue Marengo, Ponte Prado";"Public";"42.68192694140301";"9.440808489021308"
"Ajaccio";"Elem";"ce.6200031p@ac-corse.fr";"20000";"Ecole élémentaire Bilingue Pietralba";"Corse-du-Sud";"Rue Nonce Benielli";"Public";"41.91762068708373";"8.72653741632252"
"Ajaccio";"Mater";"ce.6200038x@ac-corse.fr";"20000";"Ecole maternelle Parc Berthault Ajaccio";"Corse-du-Sud";"Rue Des Lilas, Parc Berthault";"Public";"41.918136419600074";"8.739262598166023"
"Bonifacio";"Mater";"ce.6200090d@ac-corse.fr";"20169";"Ecole maternelle Bilingue Bonifacio";"Corse-du-Sud";"Quartier Haute Ville";"Public";"41.38671665742671";"9.156849666703152"
"Fozzano";"Elem";"ce.6200105v@ac-corse.fr";"20143";"Ecole primaire Fozzano";"Corse-du-Sud";"Fozzano";"Public";"41.699483982445194";"9.001939660168034"
"Albitreccia";"Elem";"ce.6200150u@ac-corse.fr";"20166";"Ecole primaire Molini Agosta Albitreccia";"Corse-du-Sud";"Lieu-Dit Molini Agosta";"Public";"41.85737164059648";"8.80537693631577"
"Alata";"Elem";"ce.6200170r@ac-corse.fr";"20167";"Ecole primaire bilingue Alata Trova";"Corse-du-Sud";"Lieu-Dit Trova";"Public";"41.970158810942785";"8.772509545905057"
"Ajaccio";"Elem";"ce.6200393h@ac-corse.fr";"20090";"Ecole élémentaire Bilingue Victor Hugo Salines VI Ajaccio";"Corse-du-Sud";"Avenue Maréchal Juin";"Public";"41.9376285062756";"8.750469693326947"
"Ajaccio";"Elem";"ce.6200396l@ac-corse.fr";"20000";"Ecole primaire Jardins de L'Empereur Ajaccio";"Corse-du-Sud";"Les Jardins De L Empereu";"Public";"41.91893619312443";"8.73880027118514"
"Afa";"Elem";"ce.6200452x@ac-corse.fr";"20167";"Ecole primaire Bilingue Afa";"Corse-du-Sud";"Lieu-Dit Murone, Afa";"Public";"41.98075733234216";"8.796259804551234"
"Cauro";"Elem";"ce.6200463j@ac-corse.fr";"20117";"Ecole primaire Cauro";"Corse-du-Sud";"Cauro";"Public";"41.917956250489404";"8.91617003944285"
"Ocana";"Elem";"ce.6200466m@ac-corse.fr";"20117";"Ecole primaire Ocana";"Corse-du-Sud";"La Vazzina";"Public";"41.95935206460388";"8.93474439571241"
"Bocognano";"Mater";"ce.6200469r@ac-corse.fr";"20136";"Ecole maternelle bilingue Bocognano";"Corse-du-Sud";"Bocognano";"Public";"42.08058091814572";"9.057810136681402"
"Valle-di-Mezzana";"Elem";"ce.6200480c@ac-corse.fr";"20167";"Ecole primaire Valle di Mezzana";"Corse-du-Sud";"Valle Di Mezzana";"Public";"42.02363592949169";"8.824159532525433"
"Ajaccio";"Elem";"ce.6200486j@ac-corse.fr";"20000";"Ecole primaire Bilingue Loreto Ajaccio";"Corse-du-Sud";"Route Du Vittulo";"Public";"41.93116925273778";"8.723884595592825"
"Ajaccio";"Elem";"ce.6200515r@ac-corse.fr";"20000";"Ecole Elémentaire bilingue Charles Bonafedi Ajaccio";"Corse-du-Sud";"3 Boulevard Adolphe Landry";"Public";"41.91419472435814";"8.727891256127947"
"Vico";"Elem";"ce.6200540t@ac-corse.fr";"20160";"Ecole primaire Bilingue Camille Borossi Vico";"Corse-du-Sud";"Baraldellu";"Public";"42.166582775405736";"8.797799880150151"
"Ajaccio";"Elem";"ce.6200608s@ac-corse.fr";"20167";"Ecole élémentaire Bilingue  Mezzavia";"Corse-du-Sud";"Route Mezzavia, Stilettu";"Public";"41.95001274377127";"8.770506606665451"
"Pietrosella";"Elem";"ce.6200648k@ac-corse.fr";"20166";"Ecole primaire Bilingue Rupione Pietrosella";"Corse-du-Sud";"Hameau De Rupione";"Public";"41.8258256166706";"8.780579776263584"
"Ucciani";"Mater";"ce.6200696m@ac-corse.fr";"20133";"Ecole maternelle Ucciani";"Corse-du-Sud";"Ucciani";"Public";"42.043038076020494";"8.97662976394106"
"Ajaccio";"Elem";"ce.6200732b@ac-corse.fr";"20090";"ECOLE DEMOCRATIQUE DE CORSE Ajaccio";"Corse-du-Sud";"00 Rue Nicolas Péraldi, Résidence D'Ajaccio Bât C";"Privé";"41.93634641579318";"8.739617277682404"
"San-Nicolao";"Mater";"ce.7200035a@ac-corse.fr";"20230";"Ecole maternelle Moriani Plage San Nicolao";"Haute-Corse";"Route Moriani Plage, Prato";"Public";"42.37397121061804";"9.525100538280984"
"Aléria";"Elem";"ce.7200095r@ac-corse.fr";"20270";"Ecole élémentaire Lustincone";"Haute-Corse";"70 Avenue De Diane, Aleria";"Public";"42.116975794061666";"9.516348314568976"
"Bastia";"Elem";"ce.7200099v@ac-corse.fr";"20200";"Ecole primaire spéciale La Citadelle Bastia";"Haute-Corse";"Rue Des Turquines";"Public";"42.692887647802394";"9.452520517169837"
"Bastia";"Mater";"ce.7200100w@ac-corse.fr";"20200";"Ecole maternelle d'application Modeste Venturi Bastia";"Haute-Corse";"Rue Saint François";"Public";"42.698927131328276";"9.448100860076302"
"Saint-Florent";"Mater";"ce.7200119s@ac-corse.fr";"20217";"Ecole maternelle St Florent";"Haute-Corse";"Route De Bastia";"Public";"42.681709174539456";"9.303370130420838"
"Calvi";"Elem";"ce.7200125y@ac-corse.fr";"20260";"Ecole élémentaire M.Dominique Loviconi Calvi";"Haute-Corse";"6 Rue Albert 1Er";"Public";"42.56745770127758";"8.757345014122803"
"Riventosa";"Elem";"ce.7200129c@ac-corse.fr";"20250";"Ecole primaire Riventosa";"Haute-Corse";"Corte";"Public";"42.251780610923774";"9.182390444982547"
"Centuri";"Elem";"ce.7200131e@ac-corse.fr";"20238";"Ecole primaire Centuri";"Haute-Corse";"Hameau D'Orche";"Public";"42.964659638612495";"9.352109345391623"
"Morosaglia";"Elem";"ce.7200135j@ac-corse.fr";"20218";"Ecole primaire Ponte Leccia";"Haute-Corse";"Village Morosaglia, Ripale Cerchio";"Public";"42.46361044191436";"9.207079871347132"
"Vezzani";"Elem";"ce.7200136k@ac-corse.fr";"20242";"Ecole élémentaire Vezzani LCC Bilingue";"Haute-Corse";"Village";"Public";"42.17595296328605";"9.246519480656108"
"Omessa";"Elem";"ce.7200178f@ac-corse.fr";"20236";"Ecole primaire Omessa Francardo bilingue LCC";"Haute-Corse";"Francardo";"Public";"42.403319861890246";"9.193690449034706"
"Belgodère";"Elem";"ce.7200195z@ac-corse.fr";"20226";"Ecole primaire Belgodère";"Haute-Corse";"Costa";"Public";"42.63757983627403";"9.019780484402183"
"Galéria";"Elem";"ce.7200204j@ac-corse.fr";"20245";"Ecole primaire Galéria";"Haute-Corse";"Village";"Public";"42.40925059266354";"8.648360463960213"
"Corbara";"Elem";"ce.7200215w@ac-corse.fr";"20220";"Ecole élémentaire Corbara";"Haute-Corse";"Village";"Public";"42.61752969542271";"8.90656949920107"
"Castello-di-Rostino";"Elem";"ce.7200227j@ac-corse.fr";"20235";"Ecole primaire Castello di Rostino";"Haute-Corse";"Hameau De Ponte Novu";"Public";"42.48086275540379";"9.279949636849896"
"Murato";"Elem";"ce.7200233r@ac-corse.fr";"20239";"Ecole primaire Murato";"Haute-Corse";"Peru";"Public";"42.57790310122816";"9.327979978413822"
"Feliceto";"Elem";"ce.7200241z@ac-corse.fr";"20225";"Ecole primaire Feliceto";"Haute-Corse";"Feliceto";"Public";"42.542915304509876";"8.93642988315674"
"Santa-Lucia-di-Moriani";"Elem";"ce.7200265a@ac-corse.fr";"20230";"Ecole primaire Guy Rioli Santa Lucia di Moriani";"Haute-Corse";"Lotissement La Madona, Hameau Punticchiu";"Public";"42.38459763547882";"9.526769489548975"
"Corte";"Elem";"ce.7200338e@ac-corse.fr";"20250";"Ecole élémentaire Porette Corté";"Haute-Corse";"Avenue Porette";"Public";"42.30158429688956";"9.156865603769285"
"Ghisonaccia";"Elem";"ce.7200344l@ac-corse.fr";"20240";"Ecole élémentaire Ghisonaccia";"Haute-Corse";"435 Rue Saint Michel";"Public";"42.016723091555754";"9.40205478860488"
"Vescovato";"Elem";"ce.7200364h@ac-corse.fr";"20215";"Ecole élémentaire Vescovato Village";"Haute-Corse";"Village";"Public";"42.49267486499986";"9.439560417608813"
"Corte";"Mater";"ce.7200372s@ac-corse.fr";"20250";"Ecole maternelle Sandreschi Corté LCC Bilingue";"Haute-Corse";"2 Rue Colonel Feracci";"Public";"42.30903419377901";"9.149025428564094"
"Santa-Maria-di-Lota";"Elem";"ce.7200377x@ac-corse.fr";"20200";"Ecole élémentaire Sta Maria di Lota  Miomo bilingue LCC";"Haute-Corse";"Hameau De Miomo";"Public";"42.74226613175367";"9.460829620112083"
"Bastia";"Elem";"ce.7200408f@ac-corse.fr";"20200";"Ecole élémentaire Cardo Bastia";"Haute-Corse";"Hameau De Cardo";"Public";"42.69826100595938";"9.436485461150157"
"Biguglia";"Elem";"ce.7200426a@ac-corse.fr";"20620";"Ecole primaire Groupe Scolaire Simone PERETTI";"Haute-Corse";"Route Du Collège Biguglia, Les Jardins D'Ortale";"Public";"42.62715761562162";"9.419761509470169"
