"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut";"latitude";"longitude"
"Istres";"Elem";"ce.0132513l@ac-aix-marseille.fr";"13800";"Ecole élémentaire elise et jean mille";"Bouches-du-Rhône";"Avenue Des Cardalines";"Public";"43.493163758225";"4.987169591959303"
"Marseille 13e  Arrondissement";"Elem";"ce.0132530e@ac-aix-marseille.fr";"13013";"Ecole élémentaire Croix Rouge 2";"Bouches-du-Rhône";"14 Avenue Fournacle";"Public";"43.332088848500504";"5.456609709262977"
"Martigues";"Elem";"ce.0132559l@ac-aix-marseille.fr";"13500";"Ecole élémentaire Robert Daugey";"Bouches-du-Rhône";"Avenue Du Groupe Manouchian";"Public";"43.41435423285197";"5.028259704345979"
"Châteaurenard";"Mater";"ce.0132587s@ac-aix-marseille.fr";"13160";"Ecole maternelle Roquecoquille";"Bouches-du-Rhône";"Avenue Jean Bouin, Roquecoquille";"Public";"43.88143686790492";"4.866284684608033"
"Istres";"Elem";"ce.0132590v@ac-aix-marseille.fr";"13800";"Ecole élémentaire Camille Pierron";"Bouches-du-Rhône";"Allée Des Piboules Le Prepaou";"Public";"43.493439144506134";"4.984270351628635"
"Marseille 11e  Arrondissement";"Mater";"ce.0132606m@ac-aix-marseille.fr";"13011";"Ecole maternelle Les Néréides";"Bouches-du-Rhône";"113 Rue Des Raymonds";"Public";"43.285633313774916";"5.461150207542423"
"Marseille 15e  Arrondissement";"Elem";"ce.0132610s@ac-aix-marseille.fr";"13015";"Ecole élémentaire Solidarité";"Bouches-du-Rhône";"48 Chemin De La Bigotte";"Public";"43.38844127796908";"5.371878983550972"
"Plan-de-Cuques";"Mater";"ce.0132642b@ac-aix-marseille.fr";"13380";"Ecole maternelle La Montade";"Bouches-du-Rhône";"Rue Robert Debré - La Montade";"Public";"43.359784224554375";"5.468610333655265"
"Jouques";"Mater";"ce.0132643c@ac-aix-marseille.fr";"13490";"Ecole maternelle Gare";"Bouches-du-Rhône";"Avenue De La Gare";"Public";"43.63536934063941";"5.638139903221377"
"Mollégès";"Mater";"ce.0132694h@ac-aix-marseille.fr";"13940";"Ecole maternelle MOLLEGES";"Bouches-du-Rhône";"Route De Noves";"Public";"43.80793995461432";"4.947630150169014"
"Gardanne";"Mater";"ce.0132698m@ac-aix-marseille.fr";"13120";"Ecole maternelle Les Aires";"Bouches-du-Rhône";"Avenue Des Aires";"Public";"43.45511807950775";"5.48031055633624"
"Cuges-les-Pins";"Mater";"ce.0132699n@ac-aix-marseille.fr";"13780";"Ecole maternelle PIERRE CORNILLE";"Bouches-du-Rhône";"Quartier De La Feutrière";"Public";"43.274005031641636";"5.704319855106387"
"Coudoux";"Mater";"ce.0132700p@ac-aix-marseille.fr";"13111";"Ecole maternelle Henri Bosco";"Bouches-du-Rhône";"Rue Du Pouchon";"Public";"43.55737768737786";"5.2498304445553625"
"Marignane";"Elem";"ce.0132712c@ac-aix-marseille.fr";"13700";"Ecole élémentaire Le Carestier";"Bouches-du-Rhône";"1 Rue G.Bidault";"Public";"43.404703803184375";"5.221350051227661"
"Arles";"Mater";"ce.0132751v@ac-aix-marseille.fr";"13200";"Ecole maternelle Victoria Lyles";"Bouches-du-Rhône";"Rue Marius Allard Le Trebon";"Public";"43.691400805730375";"4.635259687797695"
"Marseille  8e  Arrondissement";"Mater";"ce.0132755z@ac-aix-marseille.fr";"13008";"Ecole maternelle  Bonneveine Zénatti";"Bouches-du-Rhône";"109  Avenue Zenatti";"Public";"43.24620855582832";"5.391430068190592"
"Auriol";"Elem";"ce.0132760e@ac-aix-marseille.fr";"13390";"Ecole élémentaire Louis Aragon";"Bouches-du-Rhône";"Hameau De La Bardeline";"Public";"43.373056321595925";"5.64454011356341"
"Martigues";"Elem";"ce.0132764j@ac-aix-marseille.fr";"13500";"Ecole élémentaire Robert Desnos";"Bouches-du-Rhône";"Rue Robert Desnos";"Public";"43.41944888286741";"5.0475302732117955"
"Istres";"Elem";"ce.0132766l@ac-aix-marseille.fr";"13118";"Ecole élémentaire La Clé des Champs";"Bouches-du-Rhône";"Promenade Raymond Chevallier";"Public";"43.59690388902982";"4.932090463661296"
"Peypin";"Mater";"ce.0132792p@ac-aix-marseille.fr";"13124";"Ecole maternelle Marcel Pagnol";"Bouches-du-Rhône";"Avenue Des Marquis";"Public";"43.38550348677816";"5.576539478277714"
"Meyrargues";"Mater";"ce.0132793r@ac-aix-marseille.fr";"13650";"Ecole maternelle Joseph d'Arbaud";"Bouches-du-Rhône";"Rue Joseph D'Arbaud";"Public";"43.635787593503366";"5.526690477900679"
"Miramas";"Mater";"ce.0132902j@ac-aix-marseille.fr";"13140";"Ecole maternelle La Carraire - George Sand";"Bouches-du-Rhône";"La Carraire";"Public";"43.575352020948024";"5.004770464208069"
"Rognonas";"Mater";"ce.0132904l@ac-aix-marseille.fr";"13870";"Ecole maternelle Mireille";"Bouches-du-Rhône";"Rue Mireille Quartier Saint-Jean";"Public";"43.904243297601084";"4.807027267612055"
"Marseille 16e  Arrondissement";"Mater";"ce.0132995k@ac-aix-marseille.fr";"13016";"Ecole maternelle Saint-Henri Rabelais2";"Bouches-du-Rhône";"42 Chemin De Saint Henri";"Public";"43.3580786960608";"5.333612978622396"
"Les Pennes-Mirabeau";"Mater";"ce.0133047s@ac-aix-marseille.fr";"13170";"Ecole maternelle Les Bouroumettes";"Bouches-du-Rhône";"Chemin De Pierrefeu";"Public";"43.39338847218541";"5.33433966697672"
"Les Pennes-Mirabeau";"Elem";"ce.0133048t@ac-aix-marseille.fr";"13170";"Ecole élémentaire Les Bouroumettes";"Bouches-du-Rhône";"Chemin De Pierrefeu";"Public";"43.39401959087397";"5.337500148847803"
"Gignac-la-Nerthe";"Elem";"ce.0133058d@ac-aix-marseille.fr";"13180";"Ecole élémentaire Josette Achhab";"Bouches-du-Rhône";"Zac Marcel Paul";"Public";"43.389618212399";"5.234510533051627"
"Fuveau";"Mater";"ce.0133100z@ac-aix-marseille.fr";"13710";"Ecole maternelle publique OUVIERE";"Bouches-du-Rhône";"Quartier De L'Ouvière";"Public";"43.452838795187255";"5.553669846046841"
"Gardanne";"Elem";"ce.0133103c@ac-aix-marseille.fr";"13120";"Ecole élémentaire  Château Pitty";"Bouches-du-Rhône";"Zac Notre Dame";"Public";"43.45414527204096";"5.4851330306665504"
"Arles";"Mater";"ce.0133177h@ac-aix-marseille.fr";"13200";"Ecole maternelle Pont de Crau";"Bouches-du-Rhône";"Pont De Crau - Quartier Coste";"Public";"43.6611780109011";"4.65665231305304"
"Aubagne";"Mater";"ce.0133180l@ac-aix-marseille.fr";"13400";"Ecole maternelle Paul Eluard";"Bouches-du-Rhône";"220 Avenue Pierre Brossolette";"Public";"43.28727643690557";"5.553130492309023"
"Istres";"Elem";"ce.0133215z@ac-aix-marseille.fr";"13800";"Ecole élémentaire Jacqueline Auriol";"Bouches-du-Rhône";"Rue Roquepin La Romaniquette";"Public";"43.5084341563926";"4.997489683610712"
"Trets";"Elem";"ce.0133296m@ac-aix-marseille.fr";"13530";"Ecole élémentaire Victor Hugo";"Bouches-du-Rhône";"Rue Victor Hugo";"Public";"43.44786374433816";"5.687890251899554"
"Vitrolles";"Elem";"ce.0133327w@ac-aix-marseille.fr";"13127";"Ecole élémentaire Lucie Aubrac";"Bouches-du-Rhône";"23 Avenue Etienne Constant";"Public";"43.4398234510151";"5.258240237766286"
"Marseille  2e  Arrondissement";"Mater";"ce.0133355b@ac-aix-marseille.fr";"13002";"Ecole maternelle Montolieu";"Bouches-du-Rhône";"10 Rue Montolieu";"Public";"43.30329625351174";"5.372870219672278"
"Aix-en-Provence";"Mater";"ce.0133392s@ac-aix-marseille.fr";"13290";"Ecole maternelle Plateau de l'Arbois";"Bouches-du-Rhône";"9354 Jas De Marroc/Aire Des Voyageurs, Aix En Provence";"Public";"43.46607922217863";"5.300062874515099"
"Marignane";"Elem";"ce.0133428f@ac-aix-marseille.fr";"13700";"Ecole élémentaire Marcel Pagnol";"Bouches-du-Rhône";"Avenue Lacanau";"Public";"43.40463996255452";"5.249810166136809"
"Marignane";"Mater";"ce.0133431j@ac-aix-marseille.fr";"13700";"Ecole maternelle Marcel Pagnol";"Bouches-du-Rhône";"Avenue Lacanau";"Public";"43.40427373021167";"5.24985016372324"
"Boulbon";"Mater";"ce.0133432k@ac-aix-marseille.fr";"13150";"Ecole maternelle des Tilleuls";"Bouches-du-Rhône";"3Bis Chemin Des Saules";"Public";"43.86033503425259";"4.694089829497417"
"Aix-en-Provence";"Mater";"ce.0133653a@ac-aix-marseille.fr";"13540";"Ecole maternelle Eugène Brémond";"Bouches-du-Rhône";"Quartier Rostolane";"Public";"43.577863772526186";"5.423359621906157"
"Maussane-les-Alpilles";"Mater";"ce.0133654b@ac-aix-marseille.fr";"13520";"Ecole maternelle Les Alpilles";"Bouches-du-Rhône";"Groupe Ch.Piquet -Av Des Ecoles";"Public";"43.72197231459682";"4.803180190282381"
"Marseille  6e  Arrondissement";"Mater";"ce.0133656d@ac-aix-marseille.fr";"13006";"Ecole maternelle Fiolle-Falque";"Bouches-du-Rhône";"69 Bis Rue Du Docteur Fiolle";"Public";"43.28409349008457";"5.3791794072036545"
"Marseille  3e  Arrondissement";"Elem";"ce.0133936h@ac-aix-marseille.fr";"13003";"école primaire robert schuman";"Bouches-du-Rhône";"128 Rue Peyssonnel, Site Euromediterranee";"Privé";"43.30839334607354";"5.3721902412690214"
"Aix-en-Provence";"Elem";"ce.0133951z@ac-aix-marseille.fr";"13100";"Ecole primaire Pierre Gilles de Gennes";"Bouches-du-Rhône";"165 Rue Du Jas Des Vaches, La Duranne Les Milles";"Public";"43.48706118130705";"5.344373484181059"
"Eguilles";"Elem";"info@steiner-aix.org";"13510";"Ecole primaire privée BOUTONS D'OR";"Bouches-du-Rhône";"385 Rue Serpentine";"Privé";"43.54596006906746";"5.3625797209374655"
"Fuveau";"Elem";"ce.0134028h@ac-aix-marseille.fr";"13710";"Ecole  primaire La Roque Martine";"Bouches-du-Rhône";"1 Chemin Lou Ben Dou Souda";"Public";"43.45807896855016";"5.560250309187521"
"Allauch";"Elem";"ce.0134133x@ac-aix-marseille.fr";"13190";"école primaire des Gonagues";"Bouches-du-Rhône";"Chemin Gonagues";"Public";"43.35108371169709";"5.486989425456371"
"Marseille 12e  Arrondissement";"Elem";"marseille@montessoriesclaibes.com";"13012";"Ecole internationale Montessori Esclaibes";"Bouches-du-Rhône";"7 Rue Gaston De Flotte";"Privé";"43.29674438962884";"5.423970397615426"
"Marseille  4e  Arrondissement";"Mater";"info@montessori-marseille.fr";"13004";"école maternelle privée montessori marseille 4";"Bouches-du-Rhône";"16 Rue Roussel Doria";"Privé";"43.299098710333645";"5.398599548163123"
"Bouc-Bel-Air";"Elem";"ce.0134162d@ac-aix-marseille.fr";"13320";"Ecoe primaire privée pot-en-ciel";"Bouches-du-Rhône";"36 Avenue De La Babiole";"Privé";"43.43634513109925";"5.403419794532036"
"Marseille 15e  Arrondissement";"Elem";"ce.0134163e@ac-aix-marseille.fr";"13015";"Ecole primaire privée de la culture et de l'éducation";"Bouches-du-Rhône";"5 Place Joseph Lanibois";"Privé";"43.358716263938085";"5.357300206442123"
"Marseille  3e  Arrondissement";"Elem";"ce.0134240n@ac-aix-marseille.fr";"13003";"Ecole élémentaire publique Révolution Vaillant";"Bouches-du-Rhône";"45 Rue Edouard Vaillant";"Public";"43.31577560462882";"5.38018765563169"
"Gignac-la-Nerthe";"Elem";"ce.0134271x@ac-aix-marseille.fr";"13180";"Ecole élémentaire Nelson Mandela";"Bouches-du-Rhône";"1 Chemin Des Minots";"Public";"43.391012742787595";"5.239018524004881"
"Marseille  1er Arrondissement";"Elem";"ce.0134273z@ac-aix-marseille.fr";"13001";"Ecole primaire Chanterelle";"Bouches-du-Rhône";"33 Rue Commandant Mages";"Public";"43.3036337328235";"5.390026569016359"
"Marseille  3e  Arrondissement";"Elem";"ce.0134531e@ac-aix-marseille.fr";"13003";"Ecole élémentaire publique Simone de Beauvoir";"Bouches-du-Rhône";"1 Rue Massena";"Public";"43.308843151107155";"5.384469949436123"
"Bevons";"Elem";"ce.0040078n@ac-aix-marseille.fr";"04200";"Ecole élémentaire BEVONS";"Alpes-de-Haute-Provence";"Le Castel, Lebourg";"Public";"44.17164834616045";"5.887593531928599"
"Le Castellet";"Mater";"ce.0040091c@ac-aix-marseille.fr";"04700";"Ecole Marternelle du SIVU Val de Rancure";"Alpes-de-Haute-Provence";"40 Chemin Des Écoliers, Le Village";"Public";"43.93915988451095";"5.982293416652107"
"Clamensane";"Elem";"ce.0040108w@ac-aix-marseille.fr";"04250";"Ecole élémentaire CLAMENSANE";"Alpes-de-Haute-Provence";"Place De La Mairie, Le Village";"Public";"44.32305985720191";"6.069725792510562"
"Corbières-en-Provence";"Elem";"ce.0040113b@ac-aix-marseille.fr";"04220";"Ecole primaire CORBIERES EN PROVENCE";"Alpes-de-Haute-Provence";"Rue Des Ecoles";"Public";"43.761581218678764";"5.7519985963014895"
"Digne-les-Bains";"Elem";"ce.0040117f@ac-aix-marseille.fr";"04000";"Ecole primaire PAUL MARTIN";"Alpes-de-Haute-Provence";"8 Avenue Paul Martin";"Public";"44.09513839781954";"6.237709740541915"
"Digne-les-Bains";"Elem";"ce.0040126r@ac-aix-marseille.fr";"04000";"Ecole primaire LES AUGIERS";"Alpes-de-Haute-Provence";"Les Augiers";"Public";"44.08136068537781";"6.17531039674967"
"Entrepierres";"Mater";"ce.0040148p@ac-aix-marseille.fr";"04200";"Ecole maternelle d'ENTREPIERRES";"Alpes-de-Haute-Provence";"La Girale, Le Village";"Public";"44.187017186125885";"5.993640363407638"
"Barcelonnette";"Elem";"ce.0040159b@ac-aix-marseille.fr";"04400";"Ecole primaire privée Saint Joseph";"Alpes-de-Haute-Provence";"5 Place Aimé Gassier";"Privé";"44.38572729453899";"6.652409763523522"
"Digne-les-Bains";"Elem";"ce.0040166j@ac-aix-marseille.fr";"04000";"Ecole primaire privée catholique Sacré coeur";"Alpes-de-Haute-Provence";"2 Avenue Des Thermes";"Privé";"44.09096437049163";"6.241750315437223"
"La Javie";"Mater";"ce.0040184d@ac-aix-marseille.fr";"04420";"Ecole maternelle publique LA JAVIE";"Alpes-de-Haute-Provence";"Place De La Mairie, Le Village";"Public";"44.17456196462005";"6.349855298320109"
"Manosque";"Elem";"ce.0040198u@ac-aix-marseille.fr";"04100";"Ecole primaire LE COLOMBIER";"Alpes-de-Haute-Provence";"Boulevard Martin Nalin, Le Colombier";"Public";"43.83831219358028";"5.788999826049897"
"Manosque";"Elem";"ce.0040199v@ac-aix-marseille.fr";"04100";"ecole elementaire La Luquèce";"Alpes-de-Haute-Provence";"Boulevard Pasteur";"Public";"43.82836248183229";"5.7807701887675105"
"Mirabeau";"Elem";"ce.0040215m@ac-aix-marseille.fr";"04510";"Ecole primaire MIRABEAU";"Alpes-de-Haute-Provence";"Les Barbarins";"Public";"44.06271366179168";"6.092150024924667"
"Mison";"Elem";"ce.0040216n@ac-aix-marseille.fr";"04200";"Ecole primaire LES ARMANDS";"Alpes-de-Haute-Provence";"Chemin Des Ecoliers, Les Armands";"Public";"44.26592108811718";"5.857210008423965"
"Puimoisson";"Elem";"ce.0040254e@ac-aix-marseille.fr";"04410";"Ecole primaire PUIMOISSON";"Alpes-de-Haute-Provence";"Route De Riez";"Public";"43.86185858616308";"6.125690175616349"
"Méolans-Revel";"Elem";"ce.0040258j@ac-aix-marseille.fr";"04340";"Ecole primaire RPI";"Alpes-de-Haute-Provence";"Rioclar";"Public";"44.410524209069045";"6.526970531807713"
"Revest-du-Bion";"Elem";"ce.0040260l@ac-aix-marseille.fr";"04150";"Ecole primaire REVEST DU BION";"Alpes-de-Haute-Provence";"Rue Des Ecoles, Le Village";"Public";"44.083081277477774";"5.547436673763761"
"Roumoules";"Elem";"ce.0040267u@ac-aix-marseille.fr";"04500";"Ecole primaire ROUMOULES";"Alpes-de-Haute-Provence";"1 Rue Des Ecoles";"Public";"43.824249114129096";"6.128010216689119"
"Sisteron";"Elem";"ce.0040305k@ac-aix-marseille.fr";"04200";"Ecole elementaire Verdun";"Alpes-de-Haute-Provence";"5 Allée De Verdun";"Public";"44.19532830298007";"5.944080321669785"
"Thèze";"Elem";"ce.0040317y@ac-aix-marseille.fr";"04200";"Ecole primaire des Charpentiers (THEZE)";"Alpes-de-Haute-Provence";"Chemin Des Charpentiers, Le Village";"Public";"44.31959464439415";"5.92118008962058"
"Thoard";"Elem";"ce.0040318z@ac-aix-marseille.fr";"04380";"Ecole primaire THOARD";"Alpes-de-Haute-Provence";"Chemin De Siron, Le Village";"Public";"44.15006339307271";"6.149380139561404"
"Valensole";"Elem";"ce.0040328k@ac-aix-marseille.fr";"04210";"Ecole élémentaire VALENSOLE";"Alpes-de-Haute-Provence";"La Baisse De Ste Anne";"Public";"43.84328183738706";"5.982329669383772"
"Villeneuve";"Elem";"ce.0040338w@ac-aix-marseille.fr";"04180";"Ecole élémentaire VILLENEUVE";"Alpes-de-Haute-Provence";"Rue Des Rosiers, Le Village";"Public";"43.892005346153965";"5.863309873679815"
"Mane";"Elem";"ce.0040355p@ac-aix-marseille.fr";"04300";"Ecole primaire Place de l'Eglise (MANE)";"Alpes-de-Haute-Provence";"Place Des Frères";"Public";"43.93677662002747";"5.766690453183208"
"Château-Arnoux-Saint-Auban";"Elem";"ce.0040400n@ac-aix-marseille.fr";"04160";"Ecole elementaire Elise et C lestin Freinet";"Alpes-de-Haute-Provence";"41 Rue Victorin Maurel, Lebourg";"Public";"44.093689339437915";"6.007319784702974"
"Digne-les-Bains";"Elem";"ce.0040433z@ac-aix-marseille.fr";"04000";"Ecole primaire LE MOULIN";"Alpes-de-Haute-Provence";"Quartier Tivoli, Le Moulin";"Public";"44.08295042649533";"6.2153134546434785"
"Forcalquier";"Elem";"ce.0040473t@ac-aix-marseille.fr";"04300";"ECOLE ELEMENTAIRE PUBLIQUE LEON ESPARIAT";"Alpes-de-Haute-Provence";"Avenue Marcel André";"Public";"43.96180273972149";"5.778479606022385"
"Saint-Pierre";"Elem";"ce.0040488j@ac-aix-marseille.fr";"06260";"Ecole primaire Saint Pierre";"Alpes-de-Haute-Provence";"Le Village";"Public";"43.91380009894442";"6.9232987313410135"
"Entrevennes";"Elem";"ce.0040489k@ac-aix-marseille.fr";"04700";"Ecole élémentaire d'Entrevennes";"Alpes-de-Haute-Provence";"Route Des Aires, Le Village";"Public";"43.93773208916285";"6.025010163956646"
"Limans";"Elem";"ce.0040492n@ac-aix-marseille.fr";"04300";"Ecole primaire LIMANS";"Alpes-de-Haute-Provence";"Place De Mai, Le Village";"Public";"43.985061415246186";"5.73135990348872"
"Sigoyer";"Elem";"ce.0050065u@ac-aix-marseille.fr";"05130";"Ecole primaire SIGOYER";"Hautes-Alpes";"4 Place De L'Eglise";"Public";"44.47720122915692";"5.97668973264142"
"Vallouise-Pelvoux";"Elem";"ce.0050072b@ac-aix-marseille.fr";"05290";"ECOLE ELEMENTAIRE VALLOUISE";"Hautes-Alpes";"Vallouise";"Public";"44.84574029027705";"6.490008860089107"
"Gap";"Elem";"ce.0050096c@ac-aix-marseille.fr";"05000";"Ecole primaire Les Eyssagnières";"Hautes-Alpes";"19 Route Des Eyssagnières, Les Eyssagnieres";"Public";"44.55320930593198";"6.055399839569534"
"Saint-Chaffrey";"Elem";"ce.0050103k@ac-aix-marseille.fr";"05330";"Ecole primaire SAINT-CHAFFREY";"Hautes-Alpes";"Route Du Pont Lévis";"Public";"44.92429478857361";"6.608739793498916"
"Saint-Firmin";"Elem";"ce.0050104l@ac-aix-marseille.fr";"05800";"Ecole primaire SAINT-FIRMIN";"Hautes-Alpes";"110 Rue Pierre Mondon, Lebourg";"Public";"44.7814389394983";"6.026043031012244"
"L'Argentière-la-Bessée";"Mater";"ce.0050125j@ac-aix-marseille.fr";"05120";"Ecole maternelle L'Eglise";"Hautes-Alpes";"Lebourg";"Public";"44.78641314979423";"6.550459064802583"
"Garde-Colombe";"Elem";"ce.0050130p@ac-aix-marseille.fr";"05300";"Ecole primaire HENRI AUDIBERT GARDE-COLOMBE";"Hautes-Alpes";"1 Quartier, La Gare";"Public";"44.34639421313297";"5.7708295048313945"
"Montgenèvre";"Elem";"ce.0050140a@ac-aix-marseille.fr";"05100";"Ecole primaire MONTGENEVRE MARIUS FAURE";"Hautes-Alpes";"Rue Des Ecoles";"Public";"44.93205133940406";"6.723899904050918"
"La Roche-des-Arnauds";"Elem";"ce.0050142c@ac-aix-marseille.fr";"05400";"Ecole primaire LA ROCHE DES ARNAUDS";"Hautes-Alpes";"0  Bourg, Lebourg";"Public";"44.5631366595352";"5.955387193441246"
"Saint-Bonnet-en-Champsaur";"Elem";"ce.0050145f@ac-aix-marseille.fr";"05500";"Ecole primaire ST BONNET EN CHAMPSAUR";"Hautes-Alpes";"5 Rue De L'Enclos";"Public";"44.68075739969384";"6.077489892737797"
"Briançon";"Mater";"ce.0050152n@ac-aix-marseille.fr";"05100";"Ecole maternelle Les Artaillauds";"Hautes-Alpes";"Chemin Vieux";"Public";"44.89833065842438";"6.641109526013611"
"Gap";"Elem";"ce.0050169g@ac-aix-marseille.fr";"05000";"Ecole primaire Pasteur";"Hautes-Alpes";"2 Bis Bd Bellevue, Lebourg";"Public";"44.55960918286558";"6.0782038347962395"
"Orcières";"Elem";"ce.0050225t@ac-aix-marseille.fr";"05170";"Ecole primaire ORCIERES";"Hautes-Alpes";"Centre, Lebourg";"Public";"44.68328888116623";"6.324541205341413"
"Vallouise-Pelvoux";"Mater";"ce.0050234c@ac-aix-marseille.fr";"05340";"Ecole maternelle PELVOUX";"Hautes-Alpes";"Quartier Saint Antoine";"Public";"44.86883770438887";"6.487510347795894"
"Puy-Saint-Vincent";"Elem";"ce.0050245p@ac-aix-marseille.fr";"05290";"Ecole primaire PUY ST VINCENT";"Hautes-Alpes";"Village, Lebourg";"Public";"44.832045973406835";"6.4844337177718865"
"Rochebrune";"Elem";"ce.0050265l@ac-aix-marseille.fr";"05190";"Ecole élémentaire ROCHEBRUNE";"Hautes-Alpes";"0  Bourg, Lebourg";"Public";"44.45567193427043";"6.177854903695718"
"Saint-André-d'Embrun";"Elem";"ce.0050274w@ac-aix-marseille.fr";"05200";"Ecole primaire ST ANDRE EMBRUN";"Hautes-Alpes";"19 Traverse Louise Michel, Hameau De L'Eglise";"Public";"44.58648755914915";"6.534038425744332"
