"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut";"latitude";"longitude"
"Paris 16e  Arrondissement";"Elem";"ce.0750822l@ac-paris.fr";"75016";"E.E.PU Daniel Dreyfous-Ducas 15 rue des Bauches";"Paris";"15 Rue Des Bauches";"Public";"48.85597979009138";"2.273565508947534"
"Paris  1er Arrondissement";"Elem";"ce.0750845l@ac-paris.fr";"75001";"E.E.PU CAMBON 28 rue Cambon";"Paris";"28 Rue Cambon";"Public";"48.868112482545946";"2.3268557756595905"
"Paris 12e  Arrondissement";"Elem";"ce.0750850s@ac-paris.fr";"75012";"E.E.PU CHARENTON S 315 rue de Charenton";"Paris";"315 Rue De Charenton";"Public";"48.83363085705185";"2.3951600517073506"
"Paris 19e  Arrondissement";"Elem";"ce.0750853v@ac-paris.fr";"75019";"E.E.PU CHEMINETS 16 rue des Cheminets";"Paris";"16 Rue Des Cheminets";"Public";"48.88764718123934";"2.3987165791284433"
"Paris 15e  Arrondissement";"Elem";"ce.0750863f@ac-paris.fr";"75015";"E.E.PU CORBON 3 rue Corbon";"Paris";"3 Rue Corbon";"Public";"48.83653967705104";"2.303300052844412"
"Paris 13e  Arrondissement";"Elem";"ce.0750864g@ac-paris.fr";"75013";"E.E.PU DAMESME 5 rue Damesme";"Paris";"5 Rue Damesme";"Public";"48.825097887417115";"2.355436556048602"
"Paris 20e  Arrondissement";"Elem";"ce.0750877w@ac-paris.fr";"75020";"E.E.PU EUGENE REISZ 4 rue Eugène Reisz";"Paris";"4 Rue Eugène Reisz";"Public";"48.85660879549742";"2.410899503060512"
"Paris 10e  Arrondissement";"Elem";"ce.0750878x@ac-paris.fr";"75010";"E.E.PU EUGENE VARLIN 10 rue Eugène Varlin";"Paris";"10 Rue Eugène Varlin";"Public";"48.87833743680041";"2.3647734771850106"
"Paris  8e  Arrondissement";"Elem";"ce.0750886f@ac-paris.fr";"75008";"E.E.PU FLORENCE 4 rue de Florence";"Paris";"4 Rue De Florence";"Public";"48.8822924757813";"2.3255993260810306"
"Paris 18e  Arrondissement";"Elem";"ce.0750897t@ac-paris.fr";"75018";"E.E.PU GUADELOUPE 2 rue de la Guadeloupe";"Paris";"2 Rue De La Guadeloupe";"Public";"48.89075296238113";"2.362632189916769"
"Paris 12e  Arrondissement";"Elem";"ce.0750918r@ac-paris.fr";"75012";"E.E.PU ROBERT-JEAN LONGUET-Ecole élémentaire 10 avenue Lamoricière";"Paris";"10 Avenue Lamoricière";"Public";"48.844867650489135";"2.4123376081373045"
"Paris 20e  Arrondissement";"Elem";"ce.0750924x@ac-paris.fr";"75020";"E.E.PU LESSEPS EA 11 rue de Lesseps";"Paris";"11 Rue De Lesseps";"Public";"48.85905159825972";"2.3997158246001296"
"Paris 19e  Arrondissement";"Elem";"ce.0750932f@ac-paris.fr";"75019";"E.E.PU MANIN EA 40 bis rue Manin";"Paris";"40 Bis Rue Manin";"Public";"48.88401213173277";"2.3907144223336223"
"Paris 16e  Arrondissement";"Elem";"ce.0750944u@ac-paris.fr";"75016";"E.E.A.PU MURAT 164 boulevard Murat";"Paris";"164 Boulevard Murat";"Public";"48.83888965329239";"2.2654040081509548"
"Paris  4e  Arrondissement";"Elem";"ce.0750947x@ac-paris.fr";"75004";"E.E.PU NEUVE ST PIERRE 15 rue Neuve Saint Pierre";"Paris";"15 Rue Neuve Saint Pierre";"Public";"48.85379108464315";"2.3631374681048087"
"Paris  8e  Arrondissement";"Elem";"ce.0750956g@ac-paris.fr";"75008";"E.P.PU PAUL BAUDRY 10 rue Paul Baubry";"Paris";"10 Rue Paul Baubry";"Public";"48.87234533310637";"2.3074033525485094"
"Paris 12e  Arrondissement";"Elem";"ce.0750969w@ac-paris.fr";"75012";"E.E.PU POMMARD 4 rue Pommard";"Paris";"4 Rue Pommard";"Public";"48.83564914929904";"2.3851286020129274"
"Paris 13e  Arrondissement";"Elem";"ce.0750976d@ac-paris.fr";"75013";"E.E.PU PROVIDENCE EA 5 rue de la Providence";"Paris";"5 Rue De La Providence";"Public";"48.82534838657764";"2.348883051584085"
"Paris  5e  Arrondissement";"Elem";"ce.0750987r@ac-paris.fr";"75005";"E.E.PU ROLLIN 10 rue Rollin";"Paris";"10 Rue Rollin";"Public";"48.84474858851431";"2.3508535718798056"
"Paris 19e  Arrondissement";"Elem";"ce.0751009p@ac-paris.fr";"75019";"E.E.PU TANGER EA 41 rue de Tanger";"Paris";"41 Rue De Tanger";"Public";"48.88776787271194";"2.370236149711425"
"Paris  9e  Arrondissement";"Elem";"ce.0751017y@ac-paris.fr";"75009";"E.E.PU VICTOIRE 16 rue de la Victoire";"Paris";"16 Rue De La Victoire";"Public";"48.87514840228213";"2.339189682704964"
"Paris  5e  Arrondissement";"Elem";"ce.0751032p@ac-paris.fr";"75005";"E.E.PU ARBALETE 41 rue de l'Arbalète";"Paris";"41 Rue De L'Arbalète";"Public";"48.83940237292651";"2.3464852774861096"
"Paris 12e  Arrondissement";"Elem";"ce.0751044c@ac-paris.fr";"75012";"E.E.PU BERCY 167 rue de Bercy";"Paris";"167 Rue De Bercy";"Public";"48.842606638555";"2.375238803201148"
"Paris  8e  Arrondissement";"Elem";"ce.0751048g@ac-paris.fr";"75008";"E.E.PU BIENFAISANCE 12 bis rue de la Bienfaisance";"Paris";"12 Bis Rue De La Bienfaisance";"Public";"48.87680391371556";"2.3198906717493797"
"Paris 19e  Arrondissement";"Elem";"ce.0751052l@ac-paris.fr";"75019";"E.E.PU EUGENIE COTTON EB 16 rue Eugénie Cotton";"Paris";"16 Rue Eugénie Cotton";"Public";"48.87874161706642";"2.3945243574707575"
"Paris 16e  Arrondissement";"Elem";"ce.0751053m@ac-paris.fr";"75016";"E.P.PU BOISSIERE 56 rue Boissière";"Paris";"56 Rue Boissière";"Public";"48.86814689419269";"2.2878884811139066"
"Paris 17e  Arrondissement";"Elem";"ce.0751064z@ac-paris.fr";"75017";"E.E.PU CAPITAINE LAGACHE 19 rue du Capitaine Lagache";"Paris";"19 Rue Du Capitaine Lagache";"Public";"48.892040273316894";"2.3255944496562635"
"Paris 18e  Arrondissement";"Elem";"ce.0751070f@ac-paris.fr";"75018";"E.E.PU CHAMPIONNET 69 rue Championnet";"Paris";"69 Rue Championnet";"Public";"48.895749682770315";"2.3451478463878983"
"Paris 18e  Arrondissement";"Elem";"ce.0751072h@ac-paris.fr";"75018";"E.E.PU CHARLES HERMITE 4 rue Charles Hermite";"Paris";"4 Rue Charles Hermite";"Public";"48.89989411610214";"2.368665374551161"
"Paris 13e  Arrondissement";"Elem";"ce.0751100n@ac-paris.fr";"75013";"E.E.PU FAGON 13 rue Fagon";"Paris";"13 Rue Fagon";"Public";"48.83254835085068";"2.356950586227918"
"Paris 15e  Arrondissement";"Elem";"ce.0751103s@ac-paris.fr";"75015";"E.E.PU FELIX FAURE 56 avenue Félix Faure";"Paris";"56 Avenue Félix Faure";"Public";"48.84069895621581";"2.2866148506690824"
"Paris 18e  Arrondissement";"Elem";"ce.0751116f@ac-paris.fr";"75018";"E.E.PU GUSTAVE ROUANET 7 rue Gustave Rouanet";"Paris";"7 Rue Gustave Rouanet";"Public";"48.89631491835427";"2.3403163668430906"
"Paris 18e  Arrondissement";"Elem";"ce.0751119j@ac-paris.fr";"75018";"E.E.PU HERMEL 20 rue Hermel";"Paris";"20 Rue Hermel";"Public";"48.891300858349105";"2.3445123325851465"
"Paris 11e  Arrondissement";"Elem";"ce.0751131x@ac-paris.fr";"75011";"E.E.PU KELLER EB 4 rue Keller";"Paris";"4 Rue Keller";"Public";"48.85361959403239";"2.376856657313405"
"Paris 20e  Arrondissement";"Elem";"ce.0751140g@ac-paris.fr";"75020";"E.E.PU LESSEPS EB 9 rue de Lesseps";"Paris";"9 Rue De Lesseps";"Public";"48.85871122284841";"2.4001695296048235"
"Paris 13e  Arrondissement";"Elem";"ce.0751141h@ac-paris.fr";"75013";"E.E.PU NORDMANN 140 rue Léon Maurice Nordmann";"Paris";"140 Rue Léon Maurice Nordmann";"Public";"48.83377401840659";"2.3431813348206365"
"Paris  6e  Arrondissement";"Elem";"ce.0751143k@ac-paris.fr";"75006";"E.E.PU LITTRE 6 rue Littré";"Paris";"6 Rue Littré";"Public";"48.84564274351848";"2.323773455259951"
"Paris 12e  Arrondissement";"Elem";"ce.0751150t@ac-paris.fr";"75012";"E.E.PU MARSOULAN 19 rue Marsoulan";"Paris";"19 Rue Marsoulan";"Public";"48.84639427255294";"2.4031565263534045"
"Paris 20e  Arrondissement";"Elem";"ce.0751165j@ac-paris.fr";"75020";"E.E.PU OLIVIER METRA EB 22 rue Olivier Métra";"Paris";"22 Rue Olivier Métra";"Public";"48.872893230155604";"2.39434012168656"
"Paris 10e  Arrondissement";"Elem";"ce.0751171r@ac-paris.fr";"75010";"E.E.PU ANNETTE ZAIDMAN - Ecole élémentaire 159 avenue Parmentier";"Paris";"159 Avenue Parmentier";"Public";"48.87169619806823";"2.3696029274704826"
"Paris 16e  Arrondissement";"Elem";"ce.0751175v@ac-paris.fr";"75016";"E.P.PU PAUL VALERY 18 rue Paul Valéry";"Paris";"18 Rue Paul Valéry";"Public";"48.870343062199204";"2.2900015650291734"
"Paris 20e  Arrondissement";"Elem";"ce.0751190l@ac-paris.fr";"75020";"E.E.PU PYRENEES EB 291 rue des Pyrénées";"Paris";"291 Rue Des Pyrénées";"Public";"48.86929140788255";"2.3948768630255843"
"Paris  5e  Arrondissement";"Elem";"ce.0751214m@ac-paris.fr";"75005";"E.E.PU ST JACQUES 28 rue Saint Jacques";"Paris";"28 Rue Saint Jacques";"Public";"48.851335091245254";"2.3456624057981226"
"Paris 20e  Arrondissement";"Elem";"ce.0751226a@ac-paris.fr";"75020";"E.E.PU TOURTILLE 38 rue de Tourtille";"Paris";"38 Rue De Tourtille";"Public";"48.87230759876451";"2.380425893296713"
"Paris 11e  Arrondissement";"Elem";"ce.0751227b@ac-paris.fr";"75011";"E.E.PU TROIS BORNES 39 rue des trois Bornes";"Paris";"39 Rue Des Trois Bornes";"Public";"48.8673489340204";"2.3746012609307763"
"Plaisir";"Mater";"ce.0780726r@ac-versailles.fr";"78370";"Ecole maternelle Danielle Casanova";"Yvelines";"01 Rue Robespierre";"Public";"48.82009946627654";"1.9581835684766251"
"Saulx-Marchais";"Elem";"ce.0780969e@ac-versailles.fr";"78650";"Ecole primaire";"Yvelines";"1 Rue De La Mairie";"Public";"48.83839046808753";"1.8357232654484628"
"Maurepas";"Elem";"ce.0782103m@ac-versailles.fr";"78310";"Ecole élémentaire La Malmedonne";"Yvelines";"Avenue Du Rouergue";"Public";"48.75954790152989";"1.941158983227863"
"Vitry-sur-Seine";"Elem";"ce.0940164t@ac-creteil.fr";"94400";"Ecole élémentaire Irène Joliot-Curie A";"Val-de-Marne";"Rue Saint Germain";"Public";"48.79014137840007";"2.39289285086392"
"Vincennes";"Elem";"ce.0940177g@ac-creteil.fr";"94300";"Ecole élémentaire Ouest";"Val-de-Marne";"22 Rue Victor Basch";"Public";"48.84766289161865";"2.4273706076048063"
"Vitry-sur-Seine";"Elem";"ce.0940198e@ac-creteil.fr";"94400";"Ecole élémentaire Henri Wallon A";"Val-de-Marne";"99 Rue Louise Aglaé Cretté";"Public";"48.79864967395887";"2.394310440782089"
"Champigny-sur-Marne";"Elem";"ce.0940211u@ac-creteil.fr";"94500";"Ecole élémentaire Albert Thomas";"Val-de-Marne";"54 Rue Karl Marx";"Public";"48.823130923667776";"2.5156742021274536"
"Fontenay-sous-Bois";"Elem";"ce.0940241b@ac-creteil.fr";"94120";"Ecole élémentaire d'application Pasteur A";"Val-de-Marne";"3 Rue Pierre Dulac";"Public";"48.847647829361996";"2.4645121101283824"
"Ivry-sur-Seine";"Elem";"ce.0940249k@ac-creteil.fr";"94200";"Ecole élémentaire Joliot-Curie A";"Val-de-Marne";"1 Rue Truillot";"Public";"48.8102687505295";"2.3914507071135223"
"Alfortville";"Elem";"ce.0940260x@ac-creteil.fr";"94140";"Ecole élémentaire Victor Hugo";"Val-de-Marne";"28 Rue Jules Guesde";"Public";"48.80471134906612";"2.4165057725103716"
"Thiais";"Elem";"ce.0940300r@ac-creteil.fr";"94320";"Ecole élémentaire Romain Gary";"Val-de-Marne";"6 Rue Romain Gary";"Public";"48.76689735375652";"2.380345140673305"
"Bry-sur-Marne";"Elem";"ce.0940301s@ac-creteil.fr";"94360";"Ecole élémentaire Henri Cahn";"Val-de-Marne";"26 Bis Boulevard Gallieni";"Public";"48.84173066072574";"2.5226423404807123"
"Orly";"Elem";"ce.0940318k@ac-creteil.fr";"94310";"Ecole élémentaire Jean Moulin";"Val-de-Marne";"87 Avenue De La Victoire";"Public";"48.7446179506554";"2.3960346723749315"
"Chevilly-Larue";"Elem";"ce.0940327v@ac-creteil.fr";"94550";"Ecole élémentaire Pasteur";"Val-de-Marne";"4 Avenue De La Croix Du Sud";"Public";"48.77027012711399";"2.3426443198510167"
"Fontenay-sous-Bois";"Elem";"ce.0940353y@ac-creteil.fr";"94120";"Ecole élémentaire Pasteur B";"Val-de-Marne";"4 Rue Pasteur";"Public";"48.84704304171377";"2.4640155004907913"
"Maisons-Alfort";"Elem";"ce.0940359e@ac-creteil.fr";"94700";"Ecole élémentaire Parmentier B";"Val-de-Marne";"6 Rue Paul Vaillant-Couturier";"Public";"48.803016338072766";"2.4294305974987154"
"Le Kremlin-Bicêtre";"Elem";"ce.0940361g@ac-creteil.fr";"94270";"Ecole élémentaire Pierre Brossolette";"Val-de-Marne";"3 Rue Pierre Brossolette";"Public";"48.81500261112575";"2.3593350071668704"
"Ivry-sur-Seine";"Elem";"ce.0940369r@ac-creteil.fr";"94200";"Ecole élémentaire Joliot Curie B";"Val-de-Marne";"23 Rue Saint Just";"Public";"48.811042010475454";"2.3892928655922248"
"Vitry-sur-Seine";"Elem";"ce.0940382e@ac-creteil.fr";"94400";"Ecole élémentaire Paul Eluard A";"Val-de-Marne";"3 Rue De Burnley";"Public";"48.78711603949975";"2.3874781645561822"
"Orly";"Elem";"ce.0940388l@ac-creteil.fr";"94310";"Ecole primaire Cité Jardins";"Val-de-Marne";"4 Rue Georges Baudelaire";"Public";"48.74691128303722";"2.3774283204607465"
"Champigny-sur-Marne";"Mater";"ce.0940407g@ac-creteil.fr";"94500";"Ecole maternelle Cités Jardins Albert Thomas";"Val-de-Marne";"46 Rue Charles Fourier";"Public";"48.8228892442289";"2.514848332960584"
"Vitry-sur-Seine";"Mater";"ce.0940408h@ac-creteil.fr";"94400";"Ecole maternelle Eva Salmon";"Val-de-Marne";"42 Rue Charles Fourier";"Public";"48.80276570572871";"2.408037121214883"
"Saint-Maur-des-Fossés";"Mater";"ce.0940409j@ac-creteil.fr";"94100";"Ecole maternelle les Mûriers";"Val-de-Marne";"3 Rue Chevalier";"Public";"48.79058871251985";"2.5046961403002506"
"Villejuif";"Mater";"ce.0940410k@ac-creteil.fr";"94800";"Ecole maternelle Marcel Cachin";"Val-de-Marne";"22 Rue De Chevilly";"Public";"48.786277612654644";"2.354301869114818"
"Vitry-sur-Seine";"Mater";"ce.0940414p@ac-creteil.fr";"94400";"Ecole maternelle Jean-Jacques Rousseau";"Val-de-Marne";"10 Avenue Colonel Fabien";"Public";"48.78206735482969";"2.3814797054799364"
"Le Kremlin-Bicêtre";"Mater";"ce.0940419v@ac-creteil.fr";"94270";"Ecole maternelle Suzanne Buisson";"Val-de-Marne";"31 Rue Anatole France";"Public";"48.80776506471508";"2.3609816453281853"
"Chevilly-Larue";"Mater";"ce.0940420w@ac-creteil.fr";"94550";"Ecole maternelle Paul Bert";"Val-de-Marne";"11 Rue Du Nivernais";"Public";"48.77362294779327";"2.357483411381545"
"Vincennes";"Mater";"ce.0940431h@ac-creteil.fr";"94300";"Ecole maternelle Ouest";"Val-de-Marne";"3 Rue De L'Egalité";"Public";"48.84819065733768";"2.4286552863696094"
"Nogent-sur-Marne";"Mater";"ce.0940434l@ac-creteil.fr";"94130";"Ecole maternelle Fontenay";"Val-de-Marne";"6 Rue De Fontenay";"Public";"48.83654009798619";"2.4736711407300405"
"Arcueil";"Mater";"ce.0940435m@ac-creteil.fr";"94110";"Ecole maternelle Pauline Kergomard";"Val-de-Marne";"49 Avenue Gabriel Péri";"Public";"48.80079843829231";"2.3438947306120057"
"Champigny-sur-Marne";"Mater";"ce.0940439s@ac-creteil.fr";"94500";"Ecole maternelle Centre Politzer";"Val-de-Marne";"9 Rue Gaston Soufflay";"Public";"48.81665545461892";"2.5103685889572946"
"Fresnes";"Mater";"ce.0940444x@ac-creteil.fr";"94260";"Ecole maternelle les Capucines";"Val-de-Marne";"3 Bis Rue Auguste Daix";"Public";"48.754131479205654";"2.3202726518799577"
"Saint-Maur-des-Fossés";"Mater";"ce.0940463t@ac-creteil.fr";"94100";"Ecole maternelle D Adamville";"Val-de-Marne";"58 Rue Jules Ferry";"Public";"48.79650763310324";"2.4897400434252246"
"Vincennes";"Mater";"ce.0940466w@ac-creteil.fr";"94300";"Ecole maternelle Roland Vernaudon";"Val-de-Marne";"5 Avenue Lamartine";"Public";"48.84711380441038";"2.4338834032087533"
"Maisons-Alfort";"Mater";"ce.0940467x@ac-creteil.fr";"94700";"Ecole maternelle Charles Péguy";"Val-de-Marne";"20 Avenue De La Liberté";"Public";"48.79548607616059";"2.4319551734266898"
"L'Haÿ-les-Roses";"Mater";"ce.0940470a@ac-creteil.fr";"94240";"Ecole maternelle Vallée aux Renards";"Val-de-Marne";"4 Rue Marc Sangnier";"Public";"48.76633273328417";"2.322255316973854"
"Saint-Maur-des-Fossés";"Mater";"ce.0940477h@ac-creteil.fr";"94100";"Ecole maternelle la Pie";"Val-de-Marne";"10 Rue Mirabeau";"Public";"48.790402279520805";"2.481315488699954"
"Orly";"Mater";"ce.0940478j@ac-creteil.fr";"94310";"Ecole maternelle Romain Rolland";"Val-de-Marne";"Avenue Molière";"Public";"48.747926436037865";"2.404343265958763"
"Choisy-le-Roi";"Mater";"ce.0940482n@ac-creteil.fr";"94600";"Ecole maternelle Danielle Casanova";"Val-de-Marne";"49 Rue De La Paix";"Public";"48.76519165316473";"2.4218822015605825"
"Ivry-sur-Seine";"Mater";"ce.0940485s@ac-creteil.fr";"94200";"Ecole maternelle Maurice Thorez";"Val-de-Marne";"62 Avenue Maurice Thorez";"Public";"48.81647241993982";"2.3765597143740695"
"Fontenay-sous-Bois";"Mater";"ce.0940487u@ac-creteil.fr";"94120";"Ecole maternelle Pasteur";"Val-de-Marne";"2 Rue Pasteur";"Public";"48.84700308557577";"2.4641303753596993"
"Chevilly-Larue";"Mater";"ce.0940497e@ac-creteil.fr";"94550";"Ecole maternelle Pierre-Curie";"Val-de-Marne";"13 Rue Du Lieutenant Le Coz";"Public";"48.770051488784006";"2.365585263580095"
"Ivry-sur-Seine";"Mater";"ce.0940500h@ac-creteil.fr";"94200";"Ecole maternelle Maximilien Robespierre";"Val-de-Marne";"7 Ter Rue Robespierre";"Public";"48.809556214462795";"2.385429427844871"
"Ivry-sur-Seine";"Mater";"ce.0940502k@ac-creteil.fr";"94200";"Ecole maternelle Joliot Curie";"Val-de-Marne";"21 Rue Saint Just";"Public";"48.81019241867294";"2.389532943958175"
"Créteil";"Mater";"ce.0940503l@ac-creteil.fr";"94000";"Ecole maternelle Les Buttes";"Val-de-Marne";"45 Avenue Sainte Marie";"Public";"48.79992028734445";"2.4609368266502356"
"Créteil";"Mater";"ce.0940504m@ac-creteil.fr";"94000";"Ecole maternelle Savignat";"Val-de-Marne";"2 Allée De La Côte D'Or";"Public";"48.775998760988365";"2.47215614311869"
"Champigny-sur-Marne";"Mater";"ce.0940512w@ac-creteil.fr";"94500";"Ecole maternelle Marcel Cachin";"Val-de-Marne";"87 Rue Diderot";"Public";"48.812892192823";"2.491976446908508"
"Choisy-le-Roi";"Mater";"ce.0940514y@ac-creteil.fr";"94600";"Ecole maternelle Henri Wallon";"Val-de-Marne";"37 Rue Frédéric Joliot-Curie";"Public";"48.77413521800982";"2.417210949862045"
"L'Haÿ-les-Roses";"Mater";"ce.0940542d@ac-creteil.fr";"94240";"Ecole maternelle les Garennes";"Val-de-Marne";"35 Rue Du 8 Mai 1945";"Public";"48.777655219352376";"2.3295291129442144"
"Valenton";"Elem";"ce.0940631a@ac-creteil.fr";"94460";"Ecole élémentaire Paul Eluard";"Val-de-Marne";"Rue Gaston Monmousseau";"Public";"48.74695203001656";"2.4697051727803103"
"Villeneuve-Saint-Georges";"Elem";"ce.0940644p@ac-creteil.fr";"94190";"Ecole élémentaire Marc Seguin";"Val-de-Marne";"111 Avenue Anatole France";"Public";"48.74708601081447";"2.4527547613174168"
"La Queue-en-Brie";"Elem";"ce.0940693t@ac-creteil.fr";"94510";"Ecole élémentaire Jean Jaurès";"Val-de-Marne";"42 Rue Jean Jaurès";"Public";"48.78480325529978";"2.5786469847870985"
"Sucy-en-Brie";"Elem";"ce.0940696w@ac-creteil.fr";"94370";"Ecole élémentaire Centre";"Val-de-Marne";"6 Rue Des Ecoles";"Public";"48.76925904110089";"2.5177864434510666"
"Sucy-en-Brie";"Elem";"ce.0940700a@ac-creteil.fr";"94370";"Ecole primaire Grand Val";"Val-de-Marne";"4 Rue Jean-Jacques Rousseau";"Public";"48.77587386648518";"2.5141613811903194"
"Villecresnes";"Elem";"ce.0940704e@ac-creteil.fr";"94440";"Ecole élémentaire Mélanie Bonis";"Val-de-Marne";"9 Rue Du Bois D'Auteuil";"Public";"48.71458810529251";"2.541734559215901"
"Villiers-sur-Marne";"Elem";"ce.0940708j@ac-creteil.fr";"94350";"Ecole élémentaire Jean Jaurès";"Val-de-Marne";"1 Rue Louise Adelaïde";"Public";"48.823301133040495";"2.5495587846912016"
"Ablon-sur-Seine";"Mater";"ce.0940715s@ac-creteil.fr";"94480";"Ecole maternelle Pierre et Marie Curie";"Val-de-Marne";"6 Rue Pierre Et Marie Curie";"Public";"48.72377558989552";"2.420434562734547"
"Villeneuve-le-Roi";"Mater";"ce.0940719w@ac-creteil.fr";"94290";"Ecole maternelle Cités Unies";"Val-de-Marne";"2 Rue Mascaux";"Public";"48.7343498345709";"2.4100417309134032"
"Villeneuve-Saint-Georges";"Mater";"ce.0940733l@ac-creteil.fr";"94190";"Ecole maternelle Anatole France";"Val-de-Marne";"36 Rue Anatole France";"Public";"48.741526463509075";"2.452327529119079"
"Villeneuve-Saint-Georges";"Mater";"ce.0940736p@ac-creteil.fr";"94190";"Ecole maternelle Condorcet";"Val-de-Marne";"2 Rue Condorcet";"Public";"48.736931199195084";"2.462808059632565"
"Villeneuve-Saint-Georges";"Mater";"ce.0940737r@ac-creteil.fr";"94190";"Ecole maternelle Saint-Exupéry";"Val-de-Marne";"8 Rue Saint Exupéry";"Public";"48.75250348450016";"2.4481127427445455"
"Valenton";"Mater";"ce.0940744y@ac-creteil.fr";"94460";"Ecole maternelle Danielle Casanova";"Val-de-Marne";"3 Place Paul Vaillant - Couturier";"Public";"48.745857950281604";"2.469418437627874"
"Bonneuil-sur-Marne";"Elem";"ce.0940756l@ac-creteil.fr";"94380";"Ecole élémentaire Romain Rolland A";"Val-de-Marne";"3 Avenue Romain Rolland";"Public";"48.76957232295779";"2.479496490911655"
"L'Haÿ-les-Roses";"Mater";"ce.0940906z@ac-creteil.fr";"94240";"Ecole maternelle Geneviève de Gaulle-Anthonioz";"Val-de-Marne";"7 Rue Olympe De Gouges";"Public";"48.77969896058526";"2.3653114711670837"
"Villiers-sur-Marne";"Elem";"ce.0940907a@ac-creteil.fr";"94350";"Ecole primaire Jean Renon";"Val-de-Marne";"2 Route De Combault";"Public";"48.8249918583486";"2.5545811532397806"
"Vitry-sur-Seine";"Mater";"ce.0940946t@ac-creteil.fr";"94400";"Ecole maternelle Eugénie Cotton";"Val-de-Marne";"31 Impasse André Kommer";"Public";"48.782591956669215";"2.377198603742301"
"Valenton";"Mater";"ce.0940947u@ac-creteil.fr";"94460";"Ecole maternelle Jean Lurçat";"Val-de-Marne";"Villa Des Polognes";"Public";"48.74169690973502";"2.4677404171746864"
