"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut";"latitude";"longitude"
"Capesterre-Belle-Eau";"Mater";"ce.9710489e@ac-guadeloupe.fr";"97130";"Ecole maternelle Sarlasonne";"Guadeloupe";"Boulevard Blvd Maritime";"Public";"16.04531082696358";"-61.56181994697402"
"Goyave";"Mater";"ce.9710490f@ac-guadeloupe.fr";"97128";"Ecole maternelle Bourg Goyave";"Guadeloupe";"Rue Emile Zora";"Public";"16.135108790564313";"-61.573933004666536"
"Pointe-Noire";"Mater";"ce.9710493j@ac-guadeloupe.fr";"97116";"Ecole maternelle Bellevue Rosalie";"Guadeloupe";"Rue De L'Anse Guyonneau";"Public";"16.228217905889277";"-61.78666383497173"
"Lamentin";"Elem";"ce.9710501t@ac-guadeloupe.fr";"97129";"Ecole primaire Vincent";"Guadeloupe";"Vincent";"Public";"16.272314973367923";"-61.65606994451442"
"Lamentin";"Elem";"ce.9710540k@ac-guadeloupe.fr";"97129";"Ecole élémentaire Pierrette";"Guadeloupe";"Route De Pierrette";"Public";"16.228382935431924";"-61.64361944339414"
"Le Moule";"Elem";"ce.9710549v@ac-guadeloupe.fr";"97160";"Ecole primaire Debibakas Albert";"Guadeloupe";"Zevallos";"Public";"16.30618724907817";"-61.2955000133693"
"Saint-François";"Elem";"ce.9710565m@ac-guadeloupe.fr";"97118";"Ecole élémentaire Pombiray";"Guadeloupe";"Pombiray";"Public";"16.28569337178221";"-61.3045695638109"
"Petit-Bourg";"Elem";"ce.9710592s@ac-guadeloupe.fr";"97170";"Ecole élémentaire Hyacinththe Geriac";"Guadeloupe";"Allée Des Iguanes-Pointe Bacchus";"Public";"16.2022046908263";"-61.58603215919171"
"Le Gosier";"Elem";"ce.9710604e@ac-guadeloupe.fr";"97190";"Ecole primaire Lazare Armand";"Guadeloupe";"Route De Grande Ravine";"Public";"16.210839595376918";"-61.47288894221381"
"Le Gosier";"Elem";"ce.9710605f@ac-guadeloupe.fr";"97190";"Ecole primaire Pater Hildevert";"Guadeloupe";"Port Blanc";"Public";"16.230014172290282";"-61.45848026779936"
"Gourbeyre";"Elem";"ce.9710617u@ac-guadeloupe.fr";"97113";"Ecole élémentaire Noglotte Eugène";"Guadeloupe";"Blanchet";"Public";"15.990978071653448";"-61.709329825163245"
"Sainte-Anne";"Mater";"ce.9710628f@ac-guadeloupe.fr";"97180";"Ecole maternelle Marcelle Borifax";"Guadeloupe";"Valette";"Public";"16.228567416241404";"-61.38038007491509"
"Les Abymes";"Elem";"ce.9710648c@ac-guadeloupe.fr";"97142";"Ecole élémentaire Grand Camp 1";"Guadeloupe";"Grand Camp";"Public";"16.24949786832079";"-61.531639967733206"
"Basse-Terre";"Mater";"ce.9710655k@ac-guadeloupe.fr";"97100";"Ecole maternelle Rivière Des Pères";"Guadeloupe";"Cité Scolaire Gerty Archimède, Riviere Des Peres";"Public";"15.990760559117176";"-61.727729763754056"
"Pointe-à-Pitre";"Mater";"ce.9710673e@ac-guadeloupe.fr";"97110";"Ecole maternelle Raymonde Bambuck";"Guadeloupe";"Chemin Des Petites Abymes";"Public";"16.239394171987662";"-61.53144179187826"
"Les Abymes";"Elem";"ce.9710678k@ac-guadeloupe.fr";"97139";"Ecole élémentaire Carénage";"Guadeloupe";"Route De L'Université Quart. Chauffour, Carénage";"Public";"16.227613989285818";"-61.52759464294359"
"Les Abymes";"Mater";"ce.9710723j@ac-guadeloupe.fr";"97139";"Ecole maternelle Léa Monduc-Boécasse";"Guadeloupe";"Boulevard Bd De La Rénovation - Raizet";"Public";"16.24611855182027";"-61.527973393585334"
"Bouillante";"Mater";"ce.9710767g@ac-guadeloupe.fr";"97125";"Ecole maternelle Malendure";"Guadeloupe";"Malendure";"Public";"16.175629438184906";"-61.78040001428334"
"Le Moule";"Mater";"ce.9710787d@ac-guadeloupe.fr";"97160";"Ecole maternelle Soliveau Laure-Laurent";"Guadeloupe";"Rue Petite-Guinée";"Public";"16.33364007925548";"-61.35064031504214"
"Le Gosier";"Mater";"ce.9710806z@ac-guadeloupe.fr";"97190";"Ecole maternelle Marcel Armantine";"Guadeloupe";"Mare Gaillard";"Public";"16.21416256169252";"-61.43464987258026"
"Les Abymes";"Mater";"ce.9710837h@ac-guadeloupe.fr";"97139";"Ecole maternelle Caraque";"Guadeloupe";"Caraque";"Public";"16.247341975727238";"-61.48294971935749"
"Morne-à-l'Eau";"Mater";"ce.9710920y@ac-guadeloupe.fr";"97111";"Ecole maternelle Edouard Nelson";"Guadeloupe";"Bosredon";"Public";"16.30579768321083";"-61.48967998171453"
"Baie-Mahault";"Elem";"ce.9710954k@ac-guadeloupe.fr";"97122";"Ecole primaire Merosier Narbal";"Guadeloupe";"Voie Merosier Narbal, Belcourt";"Public";"16.268509187476713";"-61.585886863561015"
"Le Moule";"Mater";"ce.9711036z@ac-guadeloupe.fr";"97160";"Ecole maternelle Laura Flessel";"Guadeloupe";"Morne Morel";"Public";"16.324924853007545";"-61.334190034701116"
"Baie-Mahault";"Elem";"direction@ecolelise.com";"97122";"L.I.S.E.";"Guadeloupe";"48 Lotissement Agat, Houelbourg Baie Mahault";"Privé";"16.237352658481285";"-61.57477022587384"
"Saint-Claude";"Elem";"ce.9710094a@ac-guadeloupe.fr";"97120";"Ecole élémentaire sylviane blancard-jovien";"Guadeloupe";"Chemin Communal De Morne Hoël, Morne Houel";"Public";"16.029458385757966";"-61.690100222575744"
"Pointe-à-Pitre";"Elem";"ce.9710126k@ac-guadeloupe.fr";"97110";"Ecole élémentaire Léon Feix";"Guadeloupe";"1 Rue Rene Wachter-Assainissement";"Public";"16.244156093533643";"-61.53352543857993"
"Les Abymes";"Elem";"ce.9710165c@ac-guadeloupe.fr";"97139";"Ecole primaire Joseph-Théodore Faustin 2";"Guadeloupe";"Boisripeaux";"Public";"16.278851224125525";"-61.50644991429143"
"Saint-François";"Elem";"ce.9710213e@ac-guadeloupe.fr";"97118";"Ecole élémentaire Christian GOBERT";"Guadeloupe";"Bragelogne";"Public";"16.26426820120636";"-61.300089867920995"
"Le Gosier";"Elem";"ce.9710231z@ac-guadeloupe.fr";"97190";"Ecole élémentaire Lantin Germaine";"Guadeloupe";"66 Boulevard Général De Gaulle";"Public";"16.20653322757698";"-61.49224532564618"
"Sainte-Anne";"Mater";"ce.9710270s@ac-guadeloupe.fr";"97180";"Ecole maternelle Gontran Jhigai";"Guadeloupe";"Route De Richeplaine";"Public";"16.27508479864226";"-61.339409024763995"
"Pointe-Noire";"Elem";"ce.9710300z@ac-guadeloupe.fr";"97116";"Ecole élémentaire Guyonneau";"Guadeloupe";"Guyonneau - Bourg";"Public";"16.22635817380223";"-61.785310281964804"
"Capesterre-de-Marie-Galante";"Elem";"ce.9710360p@ac-guadeloupe.fr";"97140";"Ecole primaire André Pasbeau";"Guadeloupe";"Rue Du Général Leclerc";"Public";"15.89416479410208";"-61.2216598549452"
"Goyave";"Elem";"ce.9710370a@ac-guadeloupe.fr";"97128";"Ecole élémentaire François Auguste";"Guadeloupe";"Rue Des Ecoles";"Public";"16.133607233969926";"-61.57536686833307"
"Lamentin";"Elem";"ce.9710380l@ac-guadeloupe.fr";"97129";"Ecole élémentaire Bourg 1 Lamentin";"Guadeloupe";"Bourg Bourg";"Public";"16.272211130642994";"-61.63321971430039"
"Capesterre-Belle-Eau";"Elem";"ce.9710383p@ac-guadeloupe.fr";"97130";"Ecole primaire Cambrefort";"Guadeloupe";"Rue De Cambrefort";"Public";"16.067525558061654";"-61.57715992471129"
"Pointe-à-Pitre";"Mater";"ce.9710425k@ac-guadeloupe.fr";"97110";"Ecole maternelle Lauricisque";"Guadeloupe";"Rue Hector Louis Dessout";"Public";"16.246935918672644";"-61.53912843148941"
"Les Abymes";"Elem";"ce.9710440b@ac-guadeloupe.fr";"97182";"Ecole primaire privée La Persévérance";"Guadeloupe";"Route Boissard, Boissard / Bp 493";"Privé";"16.242814421178217";"-61.528630397994306"
"Basse-Terre";"Elem";"ce.9710445g@ac-guadeloupe.fr";"97100";"Ecole primaire privée Saint Paul de Bouillon";"Guadeloupe";"122 Rue Daniel Beauperthuy";"Privé";"15.998640608252442";"-61.72945629796099"
"Saint-Claude";"Elem";"ce.9710452p@ac-guadeloupe.fr";"97120";"Ecole primaire privée Externat Saint Joseph de Cluny";"Guadeloupe";"Rue De L'Externat";"Privé";"16.026718222553107";"-61.698610551181034"
"Basse-Terre";"Elem";"ce.9710459x@ac-guadeloupe.fr";"97100";"Ecole primaire privée Versailles";"Guadeloupe";"8 Rue Victor Hugues";"Privé";"15.995947151428181";"-61.724119927657334"
"Les Abymes";"Elem";"ce.9710462a@ac-guadeloupe.fr";"97139";"Ecole primaire privée Massabielle II";"Guadeloupe";"Chemin Lacroix, Vieux Bourg";"Privé";"16.248381243858802";"-61.52844491336898"
"Basse-Terre";"Elem";"ce.9710519m@ac-guadeloupe.fr";"97100";"Ecole élémentaire Mélanie Milly";"Guadeloupe";"Circonvallation";"Public";"15.998015554788783";"-61.72510011852895"
"Capesterre-Belle-Eau";"Elem";"ce.9710524t@ac-guadeloupe.fr";"97130";"GROUPE SCOLAIRE ARSENE MONROSE ELEMENTAIRE";"Guadeloupe";"Rue Céleste Traverse";"Public";"16.039219257407925";"-61.596183678427224"
"Capesterre-Belle-Eau";"Elem";"ce.9710525u@ac-guadeloupe.fr";"97130";"Ecole primaire L' Habituée";"Guadeloupe";"L'Habituee";"Public";"16.022707162478344";"-61.59735990183085"
"Capesterre-Belle-Eau";"Elem";"ce.9710526v@ac-guadeloupe.fr";"97130";"Ecole élémentaire Minatchy Léonce";"Guadeloupe";"Fonds Cacao";"Public";"16.036005050858332";"-61.59559029149585"
"Deshaies";"Elem";"ce.9710530z@ac-guadeloupe.fr";"97126";"Ecole primaire Audelon Bethsy";"Guadeloupe";"Rue Du Cimetière";"Public";"16.309337814146968";"-61.79481997651398"
"Deshaies";"Elem";"ce.9710531a@ac-guadeloupe.fr";"97126";"Ecole primaire Ferry";"Guadeloupe";"Ferry";"Public";"16.271580702265993";"-61.806819628087936"
"Le Gosier";"Elem";"ce.9710535e@ac-guadeloupe.fr";"97190";"Ecole élémentaire MERI Médard";"Guadeloupe";"Pliane";"Public";"16.217870946852877";"-61.45405966252801"
"Morne-à-l'Eau";"Elem";"ce.9710545r@ac-guadeloupe.fr";"97111";"Ecole élémentaire Félix Duport";"Guadeloupe";"Bosredon";"Public";"16.30579768321083";"-61.48967998171453"
"Petit-Bourg";"Elem";"ce.9710550w@ac-guadeloupe.fr";"97170";"Ecole primaire La Lézarde";"Guadeloupe";"Hauteur Lézarde, Hauteurs La Lezarde";"Public";"16.196299735963805";"-61.62507963963978"
"Petit-Canal";"Elem";"ce.9710554a@ac-guadeloupe.fr";"97131";"Ecole primaire Sainte Geneviève";"Guadeloupe";"Gros-Cap";"Public";"16.405892559126375";"-61.41528020086729"
"Pointe-Noire";"Elem";"ce.9710556c@ac-guadeloupe.fr";"97116";"Ecole primaire Bardochan Faustin";"Guadeloupe";"Les Plianes, Les Plaines";"Public";"16.228146439285364";"-61.75991998964937"
"Sainte-Rose";"Elem";"ce.9710571u@ac-guadeloupe.fr";"97115";"Ecole primaire Morne Rouge";"Guadeloupe";"Morne Rouge";"Public";"16.303325617200297";"-61.6570902572449"
"Trois-Rivières";"Mater";"ce.9710576z@ac-guadeloupe.fr";"97114";"Ecole maternelle  La Plaine";"Guadeloupe";"La Plaine";"Public";"15.991500850208578";"-61.624559799430955"
"Vieux-Habitants";"Elem";"ce.9710578b@ac-guadeloupe.fr";"97119";"Ecole Elémentaire Nathalien ETNA";"Guadeloupe";"La Cousinière";"Public";"16.04344581220612";"-61.744259995957506"
"Vieux-Habitants";"Elem";"ce.9710580d@ac-guadeloupe.fr";"97119";"Ecole élémentaire Marigot";"Guadeloupe";"Marigot";"Public";"16.08663687375949";"-61.76577986836685"
"Morne-à-l'Eau";"Elem";"ce.9710595v@ac-guadeloupe.fr";"97111";"Ecole primaire Hyppolite Cocles";"Guadeloupe";"Lasserre";"Public";"16.319741852640483";"-61.43025014067791"
"Basse-Terre";"Elem";"ce.9710614r@ac-guadeloupe.fr";"97100";"Ecole élémentaire Rivière Des Pères";"Guadeloupe";"Riviere Des Peres";"Public";"16.00717682050352";"-61.73993032017019"
"Pointe-à-Pitre";"Elem";"ce.9710639t@ac-guadeloupe.fr";"97110";"Ecole élémentaire Lauricisque";"Guadeloupe";"Boulevard De L'Amitié - Lauricisque, Collège Front De Mer";"Public";"16.249083323820884";"-61.546100298346666"
"Bouillante";"Elem";"ce.9710651f@ac-guadeloupe.fr";"97125";"Ecole élémentaire Bourg de Bouillante";"Guadeloupe";"Bourg";"Public";"16.10722786685036";"-61.77131667822544"
"Sainte-Anne";"Mater";"ce.9710659p@ac-guadeloupe.fr";"97180";"Ecole maternelle Urbino-Camprasse";"Guadeloupe";"Douville";"Public";"16.25986310908555";"-61.37625998141712"
"Pointe-à-Pitre";"Mater";"ce.9710703m@ac-guadeloupe.fr";"97110";"Ecole maternelle Dubouchage";"Guadeloupe";"Rue Chemin Neuf";"Public";"16.23235521420428";"-61.53190562833248"
"Sainte-Rose";"Mater";"ce.9710712x@ac-guadeloupe.fr";"97115";"Ecole maternelle  Archelon";"Guadeloupe";"Boulevard Cadet, Cite Edouard Marsolle";"Public";"16.27009722438376";"-61.67893029616592"
"Les Abymes";"Mater";"ce.9710724k@ac-guadeloupe.fr";"97142";"Ecole maternelle Grand-Camp 1";"Guadeloupe";"Lieu-Dit Les Plaines, Grand Camp";"Public";"16.25201032816015";"-61.53424840432573"
"Sainte-Rose";"Mater";"ce.9710729r@ac-guadeloupe.fr";"97115";"Ecole maternelle Bourg 2 Sainte-Rose";"Guadeloupe";"Le Boyer Pont Canal";"Public";"16.324190908135257";"-61.69557995538689"
"Capesterre-de-Marie-Galante";"Mater";"ce.9710733v@ac-guadeloupe.fr";"97140";"Ecole maternelle les Coccinelles";"Guadeloupe";"Rue Tacy";"Public";"15.929664646913936";"-61.216059582882785"
"Petit-Bourg";"Mater";"ce.9710735x@ac-guadeloupe.fr";"97170";"Ecole maternelle Albertine Mignard";"Guadeloupe";"Rue Eva Mayéko Cité Bellevue";"Public";"16.194864231000867";"-61.593953352032784"
"Saint-Claude";"Mater";"ce.9710736y@ac-guadeloupe.fr";"97120";"Ecole maternelle Nelson Rose";"Guadeloupe";"Bourg";"Public";"16.02707357844756";"-61.69655031690527"
"Saint-Louis";"Mater";"ce.9710737z@ac-guadeloupe.fr";"97134";"Ecole maternelle Guy Dramort";"Guadeloupe";"Quartier Grelin";"Public";"15.956190775773608";"-61.27448026613844"
"Basse-Terre";"Mater";"ce.9710749m@ac-guadeloupe.fr";"97100";"Ecole maternelle Laure Abel";"Guadeloupe";"6 Place Des Carmes";"Public";"15.989581710988995";"-61.725707686481115"
"Les Abymes";"Mater";"ce.9710783z@ac-guadeloupe.fr";"97142";"Ecole maternelle Grand Camp 2";"Guadeloupe";"Plaine Grand Camp";"Public";"16.253463755029294";"-61.53858996018772"
"Port-Louis";"Mater";"ce.9710785b@ac-guadeloupe.fr";"97117";"Ecole maternelle Elise Monique Ictoi";"Guadeloupe";"Rue Paul Valentino";"Public";"16.41395493768415";"-61.53041836564729"
"Sainte-Rose";"Mater";"ce.9710786c@ac-guadeloupe.fr";"97115";"Ecole maternelle La Boucan";"Guadeloupe";"La Boucan";"Public";"16.280690780790454";"-61.67041044710481"
"Lamentin";"Mater";"ce.9710819n@ac-guadeloupe.fr";"97129";"Ecole maternelle le Verger de Castel";"Guadeloupe";"Route Castel";"Public";"16.258520951957564";"-61.66434041137652"
"Les Abymes";"Mater";"ce.9710835f@ac-guadeloupe.fr";"97139";"Ecole maternelle Sylvette DACOURT";"Guadeloupe";"Chemin Rural - Boissard";"Public";"16.242247212086255";"-61.52607969371382"
"Les Abymes";"Mater";"ce.9710836g@ac-guadeloupe.fr";"97139";"Ecole maternelle Maurice St-Pierre";"Guadeloupe";"Route De Boisvin";"Public";"16.26757578232958";"-61.47574163773778"
"Les Abymes";"Mater";"ce.9710839k@ac-guadeloupe.fr";"97139";"Ecole maternelle Carénage";"Guadeloupe";"Route De Chauffour";"Public";"16.228982969483152";"-61.52560970096294"
"Vieux-Habitants";"Mater";"ce.9710858f@ac-guadeloupe.fr";"97119";"Ecole maternelle Beaujean-Labique Gratienne";"Guadeloupe";"Marigot";"Public";"16.08663687375949";"-61.76577986836685"
"Baie-Mahault";"Elem";"ce.9710859g@ac-guadeloupe.fr";"97122";"Ecole élémentaire Cora Mayeko";"Guadeloupe";"Place De La Réconciliation - Belcourt";"Public";"16.258926776203836";"-61.59056060023738"
"Le Gosier";"Mater";"ce.9710946b@ac-guadeloupe.fr";"97190";"Ecole maternelle Maryse Pierre Justin Borel";"Guadeloupe";"Route L'Houezel";"Public";"16.2084685593662";"-61.48746966258507"
"Capesterre-Belle-Eau";"Elem";"ce.9711097r@ac-guadeloupe.fr";"97130";"Ecole  primaire Belair";"Guadeloupe";"Section Bel-Air, Belair";"Public";"16.084313039017076";"-61.58292974823406"
"Morne-à-l'Eau";"Elem";"ce.9711156e@ac-guadeloupe.fr";"97111";"Ecole élémentaire Pierre Foucan Morne-à-l'eau";"Guadeloupe";"Rue Bebian";"Public";"16.330111557475945";"-61.457375344958265"
"Baie-Mahault";"Elem";"ce.9711208l@ac-guadeloupe.fr";"97122";"Ecole élémentaire Pierre Mathieu";"Guadeloupe";"Convenance";"Public";"16.237412946186833";"-61.59805030993087"
"Le Moule";"Elem";"ce.9711230k@ac-guadeloupe.fr";"97160";"Ecole élémentaire Jean Galleron";"Guadeloupe";"Rue Gustave Morel - Guénette, Morel Guénette";"Public";"16.328912205573967";"-61.33216569228168"
"Le Gosier";"Elem";"ca@alternativepedagogique.org";"97190";"Ecole ABC (Apprentissage, Bonheur, Compagnie)";"Guadeloupe";"Impasse Des Foufous - Saint-Félix";"Privé";"16.208727763421233";"-61.45554894788118"
"Petit-Bourg";"Elem";"ce.9710114x@ac-guadeloupe.fr";"97170";"Ecole élémentaire Fribert Fessin";"Guadeloupe";"Route De Blonde";"Public";"16.194970602504835";"-61.6024079603792"
"Pointe-à-Pitre";"Elem";"ce.9710129n@ac-guadeloupe.fr";"97110";"Ecole élémentaire Bonchamps Fernande";"Guadeloupe";"Rue Hincelin Assainissement";"Public";"16.24384321636791";"-61.53219461924059"
"Anse-Bertrand";"Elem";"ce.9710183x@ac-guadeloupe.fr";"97121";"Ecole primaire José Moustache";"Guadeloupe";"42 Rue Héggesipe Légitimus Fond Macail";"Public";"16.468594756040268";"-61.50689089464532"
"Pointe-à-Pitre";"Elem";"ce.9710189d@ac-guadeloupe.fr";"97110";"Ecole élémentaire Raphael Cipolin";"Guadeloupe";"Rue Du Chemin Neuf";"Public";"16.23235521420428";"-61.53190562833248"
"Petit-Bourg";"Elem";"ce.9710256b@ac-guadeloupe.fr";"97170";"Ecole élémentaire M-thérèse Lamothe";"Guadeloupe";"Carrere";"Public";"16.169249963308086";"-61.60759041903234"
"Sainte-Anne";"Elem";"ce.9710265l@ac-guadeloupe.fr";"97180";"Ecole élémentaire  Albert Lazard";"Guadeloupe";"Douville";"Public";"16.25986310908555";"-61.37625998141712"
"Sainte-Anne";"Mater";"ce.9710271t@ac-guadeloupe.fr";"97180";"Ecole maternelle Emmanuel Vilus";"Guadeloupe";"Maudette";"Public";"16.235110746194234";"-61.427509541988044"
"Port-Louis";"Elem";"ce.9710277z@ac-guadeloupe.fr";"97117";"Ecole élémentaire Robert Narayanan";"Guadeloupe";"Rue Des Ecoles";"Public";"16.41811314321459";"-61.53081036662314"
"Pointe-à-Pitre";"Elem";"ce.9710289m@ac-guadeloupe.fr";"97110";"Ecole élémentaire Raymonde Bambuck";"Guadeloupe";"Chemin Des Petites Abymes";"Public";"16.239394171987662";"-61.53144179187826"
"Terre-de-Haut";"Elem";"ce.9710315r@ac-guadeloupe.fr";"97137";"Ecole primaire Bourg Terre-de-Haut";"Guadeloupe";"Bourg, Mouillage";"Public";"15.868012247995082";"-61.58142958181481"
"Sainte-Rose";"Elem";"ce.9710329f@ac-guadeloupe.fr";"97115";"Ecole élémentaire La Boucan";"Guadeloupe";"La Boucan";"Public";"16.280690780790454";"-61.67041044710481"
"Sainte-Rose";"Elem";"ce.9710332j@ac-guadeloupe.fr";"97115";"Ecole élémentaire Bourg 1 Ste-Rose";"Guadeloupe";"Rue Grignan - Bourg";"Public";"16.331958450586736";"-61.698972037754515"
"Lamentin";"Elem";"ce.9710366w@ac-guadeloupe.fr";"97129";"Ecole élémentaire La Rozière";"Guadeloupe";"La Roziere";"Public";"16.238792418713594";"-61.654170373171105"
"Lamentin";"Elem";"ce.9710367x@ac-guadeloupe.fr";"97129";"Ecole élémentaire Castel";"Guadeloupe";"Route Castel";"Public";"16.25862001395617";"-61.66414044839104"
"Les Abymes";"Mater";"ce.9710431s@ac-guadeloupe.fr";"97139";"Ecole maternelle Dothémare";"Guadeloupe";"Zone Dothémare - Blvd Zami";"Public";"16.26882126909731";"-61.50592977815964"
"Petit-Bourg";"Elem";"ce.9710508a@ac-guadeloupe.fr";"97170";"Ecole primaire Robert Freti";"Guadeloupe";"Daubin";"Public";"16.22389638086223";"-61.61132953878393"
"Les Abymes";"Elem";"ce.9710513f@ac-guadeloupe.fr";"97139";"Ecole primaire Campbell Christy (Admiral T)";"Guadeloupe";"Chemin Rural - Boissard";"Public";"16.245025950352687";"-61.52694026886663"
"Les Abymes";"Elem";"ce.9710515h@ac-guadeloupe.fr";"97139";"Ecole primaire Boricaud";"Guadeloupe";"Lieu-Dit Boricaud";"Public";"16.283743980380706";"-61.44990003079723"
"Les Abymes";"Elem";"ce.9710516j@ac-guadeloupe.fr";"97139";"Ecole élémentaire Caraque";"Guadeloupe";"Route Charlemagne Niavet - Caraque";"Public";"16.256742303317893";"-61.49262914979404"
"Anse-Bertrand";"Elem";"ce.9710518l@ac-guadeloupe.fr";"97121";"Ecole élémentaire Jules Plaisance";"Guadeloupe";"Rue Emile Lafontaine";"Public";"16.465633335811983";"-61.475051155197775"
"Bouillante";"Elem";"ce.9710520n@ac-guadeloupe.fr";"97125";"Ecole élémentaire Malendure";"Guadeloupe";"Malendure, Galets Malendure";"Public";"16.167628246888764";"-61.77594023562747"
"Capesterre-Belle-Eau";"Elem";"ce.9710522r@ac-guadeloupe.fr";"97130";"Ecole élémentaire Bananier";"Guadeloupe";"Rue Bananier";"Public";"15.996364397149387";"-61.6077315677152"
"Grand-Bourg";"Mater";"ce.9710538h@ac-guadeloupe.fr";"97112";"Ecole maternelle Maxime Dongal";"Guadeloupe";"Rue Vanniers, Sise Vanniers";"Public";"15.930819572225229";"-61.28105012215813"
"Morne-à-l'Eau";"Elem";"ce.9710543n@ac-guadeloupe.fr";"97111";"Ecole primaire Labuthie Achille";"Guadeloupe";"Vieux Bourg";"Public";"16.34016867703017";"-61.511749662570296"
"Morne-à-l'Eau";"Elem";"ce.9710544p@ac-guadeloupe.fr";"97111";"Ecole élémentaire Ernest Pallas";"Guadeloupe";"Rue Léon Blum";"Public";"16.334590595461385";"-61.4588760930848"
"Le Moule";"Elem";"ce.9710548u@ac-guadeloupe.fr";"97160";"Ecole élémentaire Grands-Fonds";"Guadeloupe";"Route Grands Fonds, Section Gascon";"Public";"16.290815772569065";"-61.422779601500366"
"Petit-Canal";"Elem";"ce.9710553z@ac-guadeloupe.fr";"97131";"Ecole primaire Félicité Coline";"Guadeloupe";"Les Mangles";"Public";"16.38844442367405";"-61.459910003945474"
"Pointe-Noire";"Elem";"ce.9710555b@ac-guadeloupe.fr";"97116";"Ecole primaire Annerose Maurice";"Guadeloupe";"Chemin De Versailles - Acomat";"Public";"16.215011752906335";"-61.77501565497413"
