"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut";"latitude";"longitude"
"Saint-Joseph";"Elem";"ce.9740226c@ac-reunion.fr";"97480";"Ecole primaire  publique Matouta";"La Réunion";"8 Chemin Cascavelles, Matouta";"Public";"-21.359740296311767";"55.701680198972305"
"Saint-Joseph";"Elem";"ce.9740231h@ac-reunion.fr";"97480";"Ecole primaire publique Grand Galet";"La Réunion";"33 Chemin Cap Blanc";"Public";"-21.309967743856244";"55.640247056569365"
"Saint-Denis";"Elem";"ce.9740236n@ac-reunion.fr";"97400";"Ecole primaire publique Raymond Mondon";"La Réunion";"65 Rue Ruisseau Des Noirs";"Public";"-20.88720928858294";"55.45389708953506"
"Saint-Denis";"Elem";"ce.9740244x@ac-reunion.fr";"97400";"Ecole élémentaire publique Candide Azema A";"La Réunion";"Rue Victor Hugo";"Public";"-20.893303411368315";"55.465453359819605"
"Saint-Joseph";"Elem";"ce.9740250d@ac-reunion.fr";"97480";"Ecole primaire publique Grand Coude";"La Réunion";"15 Rue De L'Usine À Thé, Grand-Coude";"Public";"-21.294465120022867";"55.62751781298875"
"Saint-Joseph";"Elem";"ce.9740251e@ac-reunion.fr";"97480";"Ecole primaire publique la Crete 1";"La Réunion";"23 Rue Rabelais, Premier Village";"Public";"-21.335545801568543";"55.65629818477909"
"Saint-Joseph";"Elem";"ce.9740253g@ac-reunion.fr";"97480";"Ecole primaire publique Jean Petit";"La Réunion";"49 Rue Amélie Lebon, Jean-Petit";"Public";"-21.340350568496937";"55.628998409378305"
"Saint-Louis";"Elem";"ce.9740282n@ac-reunion.fr";"97450";"Ecole primaire publique Paul Hermann";"La Réunion";"27 Rue Antoine Bertin, Les Makes";"Public";"-21.203663151783424";"55.40660134305059"
"Saint-Louis";"Elem";"ce.9740283p@ac-reunion.fr";"97421";"Ecole primaire Hegesippe Hoarau";"La Réunion";"22 Rue Georges Paulin, La Riviere";"Public";"-21.26691524824197";"55.43725646462779"
"Saint-Paul";"Elem";"ce.9740295c@ac-reunion.fr";"97411";"Ecole primaire publique Marla";"La Réunion";"Rempart Cirque De Mafate";"Public";"-21.160728042412057";"55.41939207278435"
"Saint-Paul";"Elem";"ce.9740306p@ac-reunion.fr";"97422";"Ecole élémentaire publique Anne marie Soupapoullé";"La Réunion";"67 Route Hubert Delisle, La Saline";"Public";"-21.02146727623757";"55.31349225226766"
"Saint-Paul";"Elem";"ce.9740319d@ac-reunion.fr";"97460";"Ecole primaire publique Emile Hugot";"La Réunion";"21 Rue Courbe";"Public";"-20.985512415473536";"55.29443255984208"
"Saint-Paul";"Elem";"ce.9740324j@ac-reunion.fr";"97434";"Ecole élémentaire publique ermitage les Bains";"La Réunion";"1 Rue Des Maldives";"Public";"-21.07513115871993";"55.2260363426553"
"Saint-Pierre";"Elem";"ce.9740332t@ac-reunion.fr";"97410";"Ecole primaire publique Benjamin Moloise";"La Réunion";"5 Chemin Salomon Malangu, Pierrefonds";"Public";"-21.303605434404368";"55.42762016526389"
"Saint-Philippe";"Elem";"ce.9740339a@ac-reunion.fr";"97442";"Ecole primaire publique Maurice et Katia Krafft";"La Réunion";"31 Route Nationale 2, Tremblet";"Public";"-21.313113719568992";"55.8008789166137"
"Saint-Pierre";"Mater";"ce.9740353r@ac-reunion.fr";"97410";"Ecole maternelle publique Marie Curie";"La Réunion";"10 Rue De La Cayenne, Ravine Blanche";"Public";"-21.339957462837642";"55.46666795978419"
"Saint-Pierre";"Elem";"ce.9740358w@ac-reunion.fr";"97410";"Ecole élémentaire publique Jacques Prevert";"La Réunion";"22 Rue Pavé, Terre Sainte";"Public";"-21.34118538684605";"55.48112615743646"
"Le Tampon";"Mater";"ce.9740386b@ac-reunion.fr";"97430";"Ecole maternelle publique Jules Ferry";"La Réunion";"31 Rue Jules Ferry";"Public";"-21.27539497032989";"55.51878856893518"
"Le Tampon";"Elem";"ce.9740394k@ac-reunion.fr";"97418";"Ecole primaire publique Paul Odilien Picard";"La Réunion";"12 Route De Grande Ferme, Plaine Des Cafres";"Public";"-21.215152811485343";"55.58965682360709"
"Le Tampon";"Elem";"ce.9740405x@ac-reunion.fr";"97430";"Ecole élémentaire publique Antoine Lucas";"La Réunion";"3 Rue Des Abeilles";"Public";"-21.288951251472184";"55.52169946923139"
"Le Tampon";"Elem";"ce.9740409b@ac-reunion.fr";"97430";"Ecole primaire publique Paul Vergès";"La Réunion";"131 Chemin Champcourt";"Public";"-21.27276527836124";"55.500192017227654"
"Le Tampon";"Elem";"ce.9740410c@ac-reunion.fr";"97430";"Ecole élémentaire publique Bras Creux";"La Réunion";"4 Impasse Des Oeillets";"Public";"-21.254349102873743";"55.53693658784935"
"Sainte-Marie";"Elem";"ce.9740421p@ac-reunion.fr";"97438";"Ecole primaire Louis Lagourgue";"La Réunion";"11 Avenue Des Jacquiers, Le Verger";"Public";"-20.899387029351765";"55.544401438441206"
"Sainte-Rose";"Elem";"ce.9740429y@ac-reunion.fr";"97439";"Ecole élémentaire publique Piton Sainte-Rose";"La Réunion";"Chemin Du Jardin, Le Piton Ste Rose";"Public";"-21.15463518199591";"55.82549312427204"
"Cilaos";"Elem";"ce.9740441l@ac-reunion.fr";"97413";"Ecole primaire publique Bras Sec";"La Réunion";"48 Chemin Saul, Bras Sec";"Public";"-21.141214799033815";"55.49041930396243"
"Cilaos";"Elem";"ce.9740447t@ac-reunion.fr";"97413";"Ecole primaire publique  Centre Cilaos";"La Réunion";"10 Rue Des Ecoles";"Public";"-21.133525759778575";"55.4726881966227"
"Saint-André";"Elem";"ce.9740459f@ac-reunion.fr";"97440";"Ecole primaire publique Raphaël Vidot";"La Réunion";"589 Rocade Sud Mille Roches";"Public";"-20.972285147446215";"55.65250559649353"
"La Possession";"Elem";"ce.9740465m@ac-reunion.fr";"97419";"Ecole primaire publique Victor Hugo";"La Réunion";"49 Rue Maurice Thorez";"Public";"-20.96274044354447";"55.34541697161291"
"Sainte-Marie";"Elem";"ce.9740466n@ac-reunion.fr";"97438";"Ecole primaire publique Espérance";"La Réunion";"2 Rue Jean Xxiii, Bp 2";"Public";"-20.93959056571636";"55.519905542118074"
"Bras-Panon";"Elem";"ce.9740489n@ac-reunion.fr";"97412";"Ecole primaire publique Rivière des Roches";"La Réunion";"5 Place Juliette Dodu";"Public";"-21.00312338000484";"55.6902952266663"
"Saint-André";"Elem";"ce.9740497x@ac-reunion.fr";"97440";"Ecole primaire privée Sainte Geneviève";"La Réunion";"447 Avenue De Bourbon, Pont Minot";"Privé";"-20.96481837442011";"55.649610253910375"
"Saint-Joseph";"Elem";"ce.9740528f@ac-reunion.fr";"97480";"Ecole primaire privée catholique Sainte Anne";"La Réunion";"11 Rue Mère Teresa";"Privé";"-21.379799230897444";"55.620405444825"
"Saint-Paul";"Elem";"ce.9740533l@ac-reunion.fr";"97460";"Ecole primaire privée catholique Rosalie Javouhey";"La Réunion";"12 Rue Du Père Davelu";"Privé";"-21.014464046153392";"55.270118830637784"
"Entre-Deux";"Elem";"ce.9740555k@ac-reunion.fr";"97414";"Ecole primaire publique Bras Long";"La Réunion";"163 Route De Bras Long";"Public";"-21.235547112431377";"55.471404641854775"
"Le Tampon";"Elem";"ce.9740582p@ac-reunion.fr";"97418";"Ecole primaire publique Piton de la Ravine Blanche";"La Réunion";"1 Rue Des Eucalyptus  24Ème Km";"Public";"-21.28540572267629";"55.52540411493423"
"Le Port";"Mater";"ce.9740624k@ac-reunion.fr";"97420";"Ecole maternelle publique Delpha Appolina";"La Réunion";"10 Rue Léonard De Vinci";"Public";"-20.93660190054015";"55.297839821467775"
"Saint-André";"Mater";"ce.9740627n@ac-reunion.fr";"97440";"Ecole maternelle publique les Cytises";"La Réunion";"852 Rue De Cambuston";"Public";"-20.933604644644717";"55.64994412845678"
"Saint-Denis";"Mater";"ce.9740628p@ac-reunion.fr";"97400";"Ecole maternelle publique Saint-François 7ème km";"La Réunion";"137 Route De Saint François";"Public";"-20.9174449613761";"55.45963542032096"
"Saint-Denis";"Mater";"ce.9740629r@ac-reunion.fr";"97400";"Ecole maternelle publique les Flamboyants";"La Réunion";"157 Rue Jules Auber";"Public";"-20.883471779201837";"55.45464855975646"
"Saint-Pierre";"Mater";"ce.9740634w@ac-reunion.fr";"97432";"Ecole maternelle publique Célimène";"La Réunion";"49 Rue Du Père Maître, Ravine Des Cabris";"Public";"-21.285650605346277";"55.46894531920392"
"Saint-Pierre";"Mater";"ce.9740635x@ac-reunion.fr";"97410";"Ecole maternelle publique Elsa Triolet";"La Réunion";"447 Rue De Cayenne, Ravine Blanche";"Public";"-21.338148797306676";"55.46624133570219"
"Le Tampon";"Mater";"ce.9740637z@ac-reunion.fr";"97430";"Ecole maternelle publique Bras Creux";"La Réunion";"1 Rue Des Pétunias";"Public";"-21.25739628479489";"55.53592937236189"
"Saint-Denis";"Elem";"ce.9740666f@ac-reunion.fr";"97490";"Ecole primaire publique Piton Bois de Nèfles";"La Réunion";"173 Route Du Piton, Bois De Nefles St Denis";"Public";"-20.93331662040397";"55.470704587532424"
"Saint-Paul";"Mater";"ce.9740671l@ac-reunion.fr";"97435";"Ecole maternelle  publique Saint-Gilles-les-Hauts";"La Réunion";"28 Rue Des Ecoles";"Public";"-21.049257964563278";"55.26999901768606"
"Le Port";"Mater";"ce.9740682y@ac-reunion.fr";"97420";"Ecole maternelle publique Eugène Dayot";"La Réunion";"15 Rue Maurice Thorez, Riviere Des Galets";"Public";"-20.96062482673043";"55.320282782848906"
"Sainte-Marie";"Elem";"ce.9740694l@ac-reunion.fr";"97438";"Ecole élémentaire publique Duparc";"La Réunion";"11 Rue Marcel Goulette, Duparc";"Public";"-20.899658152435073";"55.52137234165463"
"Saint-Denis";"Mater";"ce.9740708b@ac-reunion.fr";"97490";"Ecole maternelle les Jacarandas";"La Réunion";"2 Rue De La Cure, Ste Clotilde";"Public";"-20.89115481982912";"55.47924888421686"
"Saint-Louis";"Mater";"ce.9740711e@ac-reunion.fr";"97450";"Ecole maternelle publique Desforges Boucher";"La Réunion";"18 Rue Sainte-Thérèse, Plateau Maison Rouge";"Public";"-21.28375606084763";"55.40966057701257"
"Saint-Paul";"Mater";"ce.9740712f@ac-reunion.fr";"97411";"Ecole maternelle publique Combavas";"La Réunion";"48 Ter Rue Des Flamboyants";"Public";"-20.98029285121332";"55.326070168550515"
"Saint-Paul";"Elem";"ce.9740748v@ac-reunion.fr";"97411";"Ecole primaire publique  le Ruisseau";"La Réunion";"6 Chemin Polpost";"Public";"-21.008801139676436";"55.322673100918834"
"La Plaine-des-Palmistes";"Mater";"ce.9740756d@ac-reunion.fr";"97431";"Ecole maternelle publique les Myosotis";"La Réunion";"5 Rue Louis Carron";"Public";"-21.137130128217148";"55.6266811680335"
"Saint-Pierre";"Mater";"ce.9740760h@ac-reunion.fr";"97432";"Ecole maternelle publique Flora Tristan";"La Réunion";"46 Chemin Calogine, Bois D'Olives";"Public";"-21.295407625607684";"55.45329643027907"
"Saint-Leu";"Mater";"ce.9740767r@ac-reunion.fr";"97436";"Ecole maternelle publique la Fontaine";"La Réunion";"5 Chemin Des Calumets, La Fontaine";"Public";"-21.15772745187371";"55.30339408826228"
"Saint-Denis";"Mater";"ce.9740773x@ac-reunion.fr";"97417";"Ecole maternelle publique Ruisseau Blanc";"La Réunion";"1 Chemin Des Fucréas";"Public";"-20.900689824424045";"55.40942997324373"
"La Possession";"Elem";"ce.9740799a@ac-reunion.fr";"97419";"Ecole élémentaire publique Henri Lapierre";"La Réunion";"30 Rue Raymond Vergès";"Public";"-20.931523680172663";"55.332606424325526"
"Saint-André";"Mater";"ce.9740822a@ac-reunion.fr";"97440";"Ecole maternelle publique les Lilas";"La Réunion";"179 Rue Du Stade";"Public";"-20.956346637932647";"55.64758014635279"
"Saint-Benoît";"Elem";"ce.9740832l@ac-reunion.fr";"97470";"Ecole élémentaire publique Odile Elie";"La Réunion";"3 Rue Du Frère Scubillon";"Public";"-21.0320494344657";"55.71104972878605"
"Le Port";"Elem";"ce.9740891a@ac-reunion.fr";"97420";"Ecole primaire publique  Françoise Dolto";"La Réunion";"Avenue Louis Aragon";"Public";"-20.9461161978132";"55.300661084042325"
"Saint-Paul";"Elem";"ce.9740893c@ac-reunion.fr";"97460";"Ecole primaire publique Arthur Attache";"La Réunion";"Ilet Des Orangeres, Mafate";"Public";"-20.980703399673615";"55.34506727616926"
"Le Port";"Mater";"ce.9740898h@ac-reunion.fr";"97420";"Ecole maternelle publique Ariste Bolon";"La Réunion";"12 Rue René Dufestin";"Public";"-20.94971069982896";"55.29961182316883"
"Saint-Paul";"Elem";"ce.9740905r@ac-reunion.fr";"97434";"Ecole élémentaire publique Carrosse";"La Réunion";"10 Chemin Carrosse";"Public";"-21.054169434470403";"55.2309381233609"
"Saint-Paul";"Mater";"ce.9740941e@ac-reunion.fr";"97422";"Ecole maternelle publique Ravine Trois Bassins";"La Réunion";"21 Ter Impasse Joseph Tsang Tung, Saint Coeur";"Public";"-21.09657775357131";"55.28863681741025"
"Le Port";"Elem";"ce.9741063m@ac-reunion.fr";"97420";"Ecole élémentaire publique Georges Thiébaut";"La Réunion";"21 Avenue Lénine Zac 1";"Public";"-20.94366775573312";"55.2989724132115"
"Saint-Denis";"Elem";"ce.9741074z@ac-reunion.fr";"97400";"Ecole élémentaire publique Gabriel Macé";"La Réunion";"Rue De La Source";"Public";"-20.889872294416982";"55.44900984019044"
"Saint-Paul";"Elem";"ce.9741075a@ac-reunion.fr";"97435";"Ecole élémentaire publique Leconte de Lisle";"La Réunion";"40 Chemin Des Ecoles";"Public";"-21.050346896884847";"55.27111412339086"
"Saint-Pierre";"Mater";"ce.9741219g@ac-reunion.fr";"97432";"Ecole maternelle publique Isnelle Amelin";"La Réunion";"160 Rue Du Général De Gaulle";"Public";"-21.29129362075444";"55.4672724831398"
"Saint-Pierre";"Mater";"ce.9741238c@ac-reunion.fr";"97410";"Ecole maternelle publique Françoise Dolto";"La Réunion";"Chemin Paulo Tilmar, Basse Terre Les Bas";"Public";"-21.3277684391467";"55.47689803774222"
"La Possession";"Elem";"ce.9741251s@ac-reunion.fr";"97419";"Ecole élémentaire publique André Malraux";"La Réunion";"135 Rue Pablo Neruda, Zac St Laurent";"Public";"-20.945478657201345";"55.33400670497316"
"Saint-Louis";"Elem";"ce.9741258z@ac-reunion.fr";"97450";"Ecole élémentaire publique Sarda Garriga";"La Réunion";"Rue De Prétoria, Le Gol";"Public";"-21.275761397865864";"55.40328971598417"
"Saint-Denis";"Elem";"ce.9741259a@ac-reunion.fr";"97490";"Ecole élémentaire publique les Lilas";"La Réunion";"4 Rue De La Cure";"Public";"-20.891211972969455";"55.47927618464815"
"La Possession";"Mater";"ce.9741304z@ac-reunion.fr";"97419";"Ecole maternelle publique Célimène";"La Réunion";"10 Impasse Célimène";"Public";"-20.95671537179044";"55.3340851962704"
"Saint-Denis";"Elem";"ce.9741307c@ac-reunion.fr";"97400";"Ecole sans effectifs permanents Centre de Culture Lecture Brûlé";"La Réunion";"9 Chemin Des Frangipaniers, Le Brule";"Public";"-20.92384739498699";"55.43486661372338"
"Saint-Louis";"Elem";"ce.9741309e@ac-reunion.fr";"97450";"Ecole élémentaire publique René Périanayagom";"La Réunion";"25 Rue Des Petits Nattes, Palissade";"Public";"-21.28288028097068";"55.418044992015766"
"Saint-Leu";"Elem";"ce.9741350z@ac-reunion.fr";"97436";"Ecole primaire publique Pointe des Châteaux";"La Réunion";"46 Rue Georges Pompidou, Route Des Colimacons";"Public";"-21.147591030872967";"55.278784153615305"
"Saint-Paul";"Elem";"ce.9741509x@ac-reunion.fr";"97422";"Ecole primaire publique Marcel Lauret";"La Réunion";"35 Chemin Gros Eucalyptus, La Saline";"Public";"-21.078617692576675";"55.26606305226786"
"Le Port";"Elem";"ce.9740008r@ac-reunion.fr";"97420";"Ecole élémentaire publique Raoul Fruteau";"La Réunion";"2 Rue Alice Peverelly Zup 3";"Public";"-20.93635302662069";"55.302234641307464"
"La Possession";"Elem";"ce.9740024h@ac-reunion.fr";"97419";"Ecole primaire publique Jean Jaurès";"La Réunion";"88 Rue Romain Rolland, Zac Saint-Laurent";"Public";"-20.951610197706056";"55.33022519888299"
"L'Etang-Salé";"Elem";"ce.9740099p@ac-reunion.fr";"97427";"Ecole primaire publique Pierre Cadet";"La Réunion";"211 Route Des Canots";"Public";"-21.247846740883347";"55.36588459783743"
"Saint-Paul";"Mater";"ce.9740102t@ac-reunion.fr";"97434";"Ecole maternelle publique les Bougainvilliers";"La Réunion";"34 Ruelle Des Ajoncs, Hermitage Les Bains";"Public";"-21.08299394504366";"55.22725956665734"
"L'Etang-Salé";"Elem";"ce.9740105w@ac-reunion.fr";"97427";"Ecole primaire publique Jeanne Nativel";"La Réunion";"Ruelle De La Citerne Lambert";"Public";"-21.257548942882714";"55.37497003451602"
"Saint-André";"Elem";"ce.9740109a@ac-reunion.fr";"97440";"Ecole primaire publique Jean Albany";"La Réunion";"43 Rue Des Dahlias";"Public";"-20.966142733845103";"55.66867340358497"
"Saint-Denis";"Elem";"ce.9740120m@ac-reunion.fr";"97400";"Ecole primaire publique Ancien Théâtre";"La Réunion";"73 Rue Alexis De Villeneuve";"Public";"-20.876060295634026";"55.45368731038444"
"Saint-Denis";"Elem";"ce.9740124s@ac-reunion.fr";"97417";"Ecole primaire publique les Affouches";"La Réunion";"52 Route Boyer Antide, La Montagne";"Public";"-20.919766346718294";"55.40453036926347"
"Saint-Denis";"Elem";"ce.9740127v@ac-reunion.fr";"97400";"Ecole élémentaire publique Saint François 7ème km";"La Réunion";"10 Allée Des Ecoles";"Public";"-20.918900154776022";"55.45992820429015"
"Les Avirons";"Elem";"ce.9740138g@ac-reunion.fr";"97425";"Ecole primaire publique Marcel Le Guen";"La Réunion";"253 Route Du Tévelave";"Public";"-21.209478423174264";"55.35776222499387"
"Les Avirons";"Elem";"ce.9740139h@ac-reunion.fr";"97425";"Ecole primaire publique Thérésien Cadet";"La Réunion";"81 Chemin La Brune Ravine Sèche";"Public";"-21.24280477292729";"55.35030595799813"
"Bras-Panon";"Elem";"ce.9740144n@ac-reunion.fr";"97412";"Ecole primaire publique Bellevue";"La Réunion";"Lotissement Bellevue";"Public";"-20.987980979800145";"55.632960065868225"
"Saint-André";"Elem";"ce.9740147s@ac-reunion.fr";"97440";"Ecole primaire publique Marius Teza";"La Réunion";"64 Lotissement Diore";"Public";"-20.98426629554979";"55.619072448021676"
"Saint-André";"Elem";"ce.9740148t@ac-reunion.fr";"97440";"Ecole primaire publique Leconte de Lisle";"La Réunion";"63 Chemin Lazare, Rivière Du Mât Les Bas";"Public";"-20.973983338803944";"55.68755411881741"
"Saint-André";"Elem";"ce.9740152x@ac-reunion.fr";"97440";"Ecole élémentaire publique Petit Bazar";"La Réunion";"96 Ruelle Clovis";"Public";"-20.94570658129871";"55.64871626450781"
"Saint-André";"Elem";"ce.9740153y@ac-reunion.fr";"97440";"Ecole élémentaire publique Félicienne Jean";"La Réunion";"74 Rue Du Père Buschère";"Public";"-20.96096724517608";"55.64881003492674"
"Le Port";"Elem";"ce.9740176y@ac-reunion.fr";"97420";"Ecole élémentaire publique Camille Macarty";"La Réunion";"34 Rue Auguste Lacaussade Satec 2";"Public";"-20.947949965066865";"55.29009992322414"
"La Possession";"Elem";"ce.9740182e@ac-reunion.fr";"97419";"Ecole élémentaire publique Evariste de Parny";"La Réunion";"30 Rue Evariste De Parny";"Public";"-20.926400838675523";"55.337668284523126"
"Saint-Benoît";"Elem";"ce.9740198x@ac-reunion.fr";"97470";"Ecole primaire publique Maxime Fontaine";"La Réunion";"27 Bis Cité Cité S.M.A., Chemin De Ceinture";"Public";"-21.034954204522133";"55.71420013391489"
"Saint-Benoît";"Elem";"ce.9740200z@ac-reunion.fr";"97470";"Ecole élémentaire publique des Girofles";"La Réunion";"20 Rue Jean Moulin";"Public";"-21.039116237179712";"55.71840127798755"
"Saint-Denis";"Elem";"ce.9740206f@ac-reunion.fr";"97490";"Ecole élémentaire publique Champ Fleuri";"La Réunion";"46 Ruelle Magnan";"Public";"-20.888372143700355";"55.46767201090785"
"Saint-Denis";"Elem";"ce.9740207g@ac-reunion.fr";"97490";"Ecole élémentaire publique Herbinière Lebert";"La Réunion";"66 Avenue Joseph Bédier";"Public";"-20.897921966407868";"55.48609334801584"
"Saint-Denis";"Elem";"ce.9740212m@ac-reunion.fr";"97490";"Ecole primaire publique Bory de Saint Vincent";"La Réunion";"4 Chemin Bois Rouge, La Bretagne";"Public";"-20.919690713383964";"55.4928452095917"
"Saint-Joseph";"Elem";"ce.9740224a@ac-reunion.fr";"97480";"Ecole élémentaire publique les Jacques";"La Réunion";"3 Rue Amiral Courbet, Les Jacques";"Public";"-21.376331026949707";"55.63195132495453"
"Saint-Joseph";"Elem";"ce.9740229f@ac-reunion.fr";"97480";"Ecole primaire publique Parc à  Moutons";"La Réunion";"110 Chemin Terrain Galet";"Public";"-21.35743033950334";"55.65721732265704"
"Saint-Denis";"Elem";"ce.9740245y@ac-reunion.fr";"97400";"Ecole élémentaire publique les Camélias";"La Réunion";"5 Rue Nicole De La Serve";"Public";"-20.889698229057704";"55.4542262951465"
"Saint-Leu";"Mater";"ce.9740259n@ac-reunion.fr";"97424";"Ecole maternelle publique Piton-St-Leu";"La Réunion";"6 Chemin Joseph Oulia, Saint Leu";"Public";"-21.21958206455292";"55.30654587068379"
"Saint-Leu";"Elem";"ce.9740264u@ac-reunion.fr";"97424";"Ecole primaire de Piton A";"La Réunion";"Rue Julien Dupont";"Public";"-21.21881568983523";"55.30578398011726"
"Saint-Louis";"Elem";"ce.9740276g@ac-reunion.fr";"97421";"Ecole primaire publique Jean Hoarau";"La Réunion";"37 Route Hubert Delisle";"Public";"-21.254396655840157";"55.43123519821881"
"Saint-Louis";"Elem";"ce.9740278j@ac-reunion.fr";"97450";"Ecole élémentaire Raphael Barquisseau";"La Réunion";"18 Rue Saint Philippe";"Public";"-21.291451117032196";"55.411865891352555"
"Saint-Louis";"Elem";"ce.9740280l@ac-reunion.fr";"97450";"Ecole élémentaire publique Henri Lapierre";"La Réunion";"107  Avenue Raymond Verges";"Public";"-21.286449786461976";"55.40776574587257"
"Saint-Louis";"Elem";"ce.9740288v@ac-reunion.fr";"97421";"Ecole primaire Jules Ferry";"La Réunion";"Chemin Les Canaux";"Public";"-21.28397671895294";"55.434749728672486"
"Saint-Paul";"Elem";"ce.9740304m@ac-reunion.fr";"97460";"Ecole primaire publique Bellemene";"La Réunion";"348 Rue Montrouge, Bellemene";"Public";"-21.01822942297508";"55.30399139846833"
"Saint-Paul";"Elem";"ce.9740322g@ac-reunion.fr";"97460";"Ecole primaire publique Adele Ferrand";"La Réunion";"102 Lotissement Les Combavas";"Public";"-21.029657647171273";"55.26692167860692"
"Saint-Pierre";"Elem";"ce.9740335w@ac-reunion.fr";"97432";"Ecole élémentaire publique Ambroise Vollard";"La Réunion";"152 Chemin Condé Concession, Ravine Des Cabris";"Public";"-21.29383780593201";"55.50316000118332"
