"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut";"latitude";"longitude"
"Mamoudzou";"Mater";"ce.9760200n@ac-mayotte.fr";"97600";"Ecole maternelle publique de Vahibe";"Mayotte";"Rue Rue Mogne Hazi, Vahibe";"Public";"-12.789724557339976";"45.17416785266839"
"Mamoudzou";"Mater";"ce.9760203s@ac-mayotte.fr";"97600";"Ecole maternelle publique Abbas Abdallah Bacoco";"Mayotte";"Rue De Stade, Passamainty";"Public";"-12.802466299510295";"45.209612002591015"
"Chiconi";"Elem";"ce.9760209y@ac-mayotte.fr";"97670";"Ecole élémentaire publique de Chiconi 5";"Mayotte";"Chiconi";"Public";"-12.836172752110755";"45.10906708894288"
"Mamoudzou";"Elem";"ce.9760261e@ac-mayotte.fr";"97600";"Ecole élémentaire publique Foundi Bacar Kalimi";"Mayotte";"Passamainty";"Public";"-12.797551886483493";"45.212563828908884"
"Bandraboua";"Mater";"ce.9760262f@ac-mayotte.fr";"97650";"Ecole maternelle publique Les Trois Badamiers";"Mayotte";"28 Impasse Bouyouni";"Public";"-12.73480140186009";"45.13831457266852"
"Chiconi";"Mater";"ce.9760324y@ac-mayotte.fr";"97670";"Ecole maternelle publique de Chiconi Kavani";"Mayotte";"230 Route De Sohoa, Chiconi Kavani";"Public";"-12.830861017543649";"45.113305707540725"
"Kani-Kéli";"Elem";"ce.9760336l@ac-mayotte.fr";"97625";"Ecole primaire publique de Kani Bé";"Mayotte";"18 Rue Bandarimouzoungou, Kani Be";"Public";"-12.964934339679905";"45.11175342749924"
"Bandrele";"Elem";"ce.9760337m@ac-mayotte.fr";"97660";"Ecole primaire publique de Hamouro";"Mayotte";"2 Route De La Plage, Hamouro";"Public";"-12.879930388042485";"45.215080190681235"
"Mamoudzou";"Elem";"dir@elemayotte.org";"97600";"Ecole primaire privée Couleurs d'Epices";"Mayotte";"Rue De La Mosquée Indienne, Kaweni";"Privé";"-12.780866680721674";"45.22174954409968"
"Dzaoudzi";"Elem";"ce.9760385p@ac-mayotte.fr";"97615";"Ecole élémentaire publique Mohamed Houmadi kichou";"Mayotte";"Rue De La Liberté, Labattoir";"Public";"-12.783965062531525";"45.27691124513038"
"Mamoudzou";"Elem";"ce.9760455r@ac-mayotte.fr";"97600";"Ecole élémentaire publique Foundi Ade";"Mayotte";"2 Rue Moussa Mdjeni, Tsoundzou 1";"Public";"-12.806075291093205";"45.20383662321177"
"Sada";"Elem";"direction@ecole-leas.fr";"97640";"Ecole primaire privée l'Eveil aux Savoirs";"Mayotte";"58 Impasse Sandati Assani Madi C.";"Privé";"-12.849220489425266";"45.109389746750075"
"Tsingoni";"Elem";"ce.9760539g@ac-mayotte.fr";"97680";"Ecole primaire publique Hamidou Ali 2B";"Mayotte";"Place Principale Miréréni, Mirereni Combani";"Public";"-12.787961867199";"45.14131121744882"
"Mamoudzou";"Elem";"ce.9760160v@ac-mayotte.fr";"97600";"Ecole élémentaire publique Abdourahamane Soilihi 1A";"Mayotte";"1 Route Des Écoles Cavani";"Public";"-12.78404637136302";"45.21820784230389"
"Acoua";"Elem";"ce.9760015m@ac-mayotte.fr";"97630";"Ecole élémentaire publique de Acoua 1";"Mayotte";"Rue Dadi Roubi, Acoua";"Public";"-12.726026200725247";"45.057566801031236"
"M'Tsangamouji";"Elem";"ce.9760019s@ac-mayotte.fr";"97650";"Ecole élémentaire publique de M'Tsangamouji 1";"Mayotte";"Rue De La Plage, Mtsangamouji";"Public";"-12.764527759934719";"45.085551565821795"
"Mamoudzou";"Elem";"ce.9760025y@ac-mayotte.fr";"97600";"Ecole élémentaire publique Abdallah Sidi";"Mayotte";"Doujani";"Public";"-12.79503439121154";"45.21587692275274"
"Pamandzi";"Elem";"ce.9760027a@ac-mayotte.fr";"97615";"Ecole élémentaire de Pamandzi 1 Sandravangue";"Mayotte";"27 Rue De La Mairie, Pamandzi";"Public";"-12.799066602134712";"45.27506738000772"
"Ouangani";"Elem";"ce.9760036k@ac-mayotte.fr";"97670";"Ecole élémentaire publique de Barakani 1A";"Mayotte";"57 Rue Chef Bé, Barakani";"Public";"-12.839437207008107";"45.13085709712412"
"Tsingoni";"Elem";"ce.9760038m@ac-mayotte.fr";"97680";"Ecole élémentaire publique Lihadji Abdou";"Mayotte";"1 Rue Du Stade De Combani, Combani 1";"Public";"-12.790117757648531";"45.136003386032286"
"Bandraboua";"Elem";"ce.9760044u@ac-mayotte.fr";"97650";"Ecole élémentaire publique La Rose";"Mayotte";"25 Rue Mafoumbouni, Handrema";"Public";"-12.682325973474805";"45.10110457196042"
"Bandrele";"Elem";"ce.9760046w@ac-mayotte.fr";"97660";"Ecole primaire publique de Dapani";"Mayotte";"2/13 Route De L'École Maternelle De Da, Dapani";"Public";"-12.971304612205733";"45.157788655228856"
"Chirongui";"Elem";"ce.9760052c@ac-mayotte.fr";"97620";"Ecole primaire publique de Mirereni Poroani";"Mayotte";"1 Rue De La Mosquee, Mirereni Be";"Public";"-12.9054751198091";"45.15363140995405"
"Sada";"Elem";"ce.9760076d@ac-mayotte.fr";"97640";"Ecole élémentaire publique de Sada 3 Mtsangamtiti";"Mayotte";"Quartier Doujaboundouki, Sada";"Public";"-12.85353958086829";"45.09727417522833"
"Tsingoni";"Elem";"ce.9760079g@ac-mayotte.fr";"97680";"Ecole primaire publique Hamidou Ali 2A";"Mayotte";"Place Principale Miréréni, Mirereni Combani";"Public";"-12.787961867199";"45.14131121744882"
"Acoua";"Elem";"ce.9760082k@ac-mayotte.fr";"97630";"Ecole élémentaire publique de M'Tsangadoua";"Mayotte";"Rue Talata, Mtsangadoua";"Public";"-12.708627911891297";"45.05190183585153"
"Bandrele";"Elem";"ce.9760083l@ac-mayotte.fr";"97660";"Ecole primaire publique de Nyambadao 1";"Mayotte";"Nyambadao";"Public";"-12.891720443579569";"45.20591787995584"
"Mamoudzou";"Elem";"ce.9760086p@ac-mayotte.fr";"97600";"Ecole élémentaire publique de Vahibé 1A";"Mayotte";"Rue Rue Haronophe, Vahibe";"Public";"-12.790100056211767";"45.17789972031798"
"Ouangani";"Elem";"ce.9760102g@ac-mayotte.fr";"97670";"Ecole élémentaire publique de Ouangani 1";"Mayotte";"Ecole Elémentaire Publique Ouangani 1";"Public";"-12.852580746018115";"45.14164494033948"
"Mamoudzou";"Elem";"ce.9760114v@ac-mayotte.fr";"97600";"Ecole élémentaire publique Mchindra Saïd Mchindra";"Mayotte";"Route Sppm Quartier De Kawéni";"Public";"-12.770176284803236";"45.22280710026352"
"Mamoudzou";"Elem";"ce.9760123e@ac-mayotte.fr";"97600";"Ecole élémentaire publique Darmi Moussa A";"Mayotte";"Rue De Stade, Passamainty";"Public";"-12.80242236985929";"45.2091337450077"
"Dzaoudzi";"Elem";"ce.9760139x@ac-mayotte.fr";"97615";"Ecole élémentaire publique M. Boura Chadhouli";"Mayotte";"27 Route De Moya, Labattoir 5";"Public";"-12.784838346126827";"45.278006772746274"
"Mamoudzou";"Mater";"ce.9760151k@ac-mayotte.fr";"97600";"Ecole maternelle publique Abdallah Selemani 1A";"Mayotte";"Route Du College De Kaweni";"Public";"-12.770218336655953";"45.22226724895725"
"Dzaoudzi";"Elem";"ce.9760186y@ac-mayotte.fr";"97615";"Ecole élémentaire publique M. Ali Saïd Fundi";"Mayotte";"8 Rue Du Marché, Labattoir 6";"Public";"-12.788212106129873";"45.26849913268506"
"Kani-Kéli";"Mater";"ce.9760189b@ac-mayotte.fr";"97625";"Ecole maternelle publique de Kani-Kéli";"Mayotte";"8 Rue Du Collège, Kani Keli";"Public";"-12.953924229351896";"45.108868232855045"
"Dzaoudzi";"Mater";"ce.9760194g@ac-mayotte.fr";"97615";"Ecole maternelle publique Mme Alice Picot";"Mayotte";"10 Rue Du Marché, Labattoir";"Public";"-12.788070139439636";"45.26849437577861"
"Bandraboua";"Mater";"ce.9760196j@ac-mayotte.fr";"97650";"Ecole maternelle publique Le Tamarin";"Mayotte";"45 Rue Du Cimetière, Mtsangamboua";"Public";"-12.689495738677225";"45.111078411572244"
"Bandraboua";"Mater";"ce.9760197k@ac-mayotte.fr";"97650";"Ecole maternelle publique La Roussette";"Mayotte";"235 Rue Moizena Mdjanga, Handrema";"Public";"-12.6807806717742";"45.10075214288133"
"M'Tsangamouji";"Elem";"ce.9760212b@ac-mayotte.fr";"97650";"Ecole élémentaire publique de M'Tsangamouji 4";"Mayotte";"18 Rue M'Colo Guéni, Mtsangamouji 4";"Public";"-12.760803674820473";"45.08053024781656"
"Mamoudzou";"Elem";"ce.9760217g@ac-mayotte.fr";"97600";"Ecole élémentaire publique Cheick Abdourahamane Ben Omar";"Mayotte";"Boulevard Du Baobab, M'Gombani";"Public";"-12.783996885411064";"45.23170204708334"
"Mtsamboro";"Mater";"ce.9760226s@ac-mayotte.fr";"97630";"Ecole maternelle publique de Hamjago Plage";"Mayotte";"Quartier Kavani, Hamjago";"Public";"-12.68778871610701";"45.07390812529044"
"Mamoudzou";"Mater";"ce.9760228u@ac-mayotte.fr";"97600";"Ecole maternelle publique de Cavani Jardin Fleuri";"Mayotte";"21 Rue Des Jardins Fleuris, Cavani Jardin";"Public";"-12.78218867578028";"45.21966290860963"
"Ouangani";"Elem";"ce.9760231x@ac-mayotte.fr";"97670";"Ecole élémentaire publique de Ouangani 2";"Mayotte";"Ecole Elémentaire Publique Ouangani 2";"Public";"-12.852580746018115";"45.14164494033948"
"Bouéni";"Elem";"ce.9760235b@ac-mayotte.fr";"97620";"Ecole primaire publique de la Liberté";"Mayotte";"1 Rue De La Liberté, Mzouazia";"Public";"-12.927165736279923";"45.10243936376901"
"Mamoudzou";"Mater";"ce.9760240g@ac-mayotte.fr";"97600";"Ecole maternelle publique Mkadara Hedja 1";"Mayotte";"Cavani Sud";"Public";"-12.78521424322348";"45.2165697360264"
"Chirongui";"Mater";"ce.9760255y@ac-mayotte.fr";"97620";"Ecole maternelle publique de Poroani";"Mayotte";"Quartier Magnassini, Poroani";"Public";"-12.889400106001755";"45.13851046346625"
"Dzaoudzi";"Elem";"ce.9760260d@ac-mayotte.fr";"97615";"Ecole élémentaire publique M. Imrane Adam";"Mayotte";"7 Rue Boinali Halidi, Toutouroucha";"Public";"-12.781058916196407";"45.28099885724127"
"Ouangani";"Elem";"ce.9760303a@ac-mayotte.fr";"97670";"Ecole élémentaire publique de Kahani 1";"Mayotte";"Rue Du Lycée Professionnel De Kahani";"Public";"-12.823627922091392";"45.130327351618824"
"Koungou";"Elem";"ce.9760318s@ac-mayotte.fr";"97600";"Ecole primaire publique de Longoni";"Mayotte";"1 Rue Sidi Coco, Longoni";"Public";"-12.73364033237874";"45.163628944552684"
"Mamoudzou";"Elem";"ce.9760347y@ac-mayotte.fr";"97600";"Ecole élémentaire publique Abderemane";"Mayotte";"Rue Du Stade Kawéni Face Clg Kawéni1";"Public";"-12.769526762398428";"45.22310135010486"
"Dembeni";"Elem";"ce.9760475m@ac-mayotte.fr";"97660";"Ecole élémentaire publique de Tsararano Bis T7";"Mayotte";"21 Rue Du Grand Repos, Tsararano";"Public";"-12.836199981450957";"45.17430023113217"
"Koungou";"Elem";"ce.9760476n@ac-mayotte.fr";"97600";"Ecole élémentaire publique Maraîcher";"Mayotte";"8 Rue Lambic, Koungou";"Public";"-12.735609110579162";"45.20498692554848"
"Ouangani";"Mater";"ce.9760479s@ac-mayotte.fr";"97670";"Ecole maternelle publique Kahani 1";"Mayotte";"Rue Du Lycée Professionnel De Kahani";"Public";"-12.823856750037328";"45.13023716140178"
"Ouangani";"Elem";"ce.9760514e@ac-mayotte.fr";"97670";"Ecole élémentaire publique de Kahani 2";"Mayotte";"Rue  Du Lycée Professionnel De Kahani";"Public";"-12.823627922091392";"45.130327351618824"
"Bandraboua";"Elem";"ce.9760524r@ac-mayotte.fr";"97650";"Ecole primaire publique Ousseni Mogne 2";"Mayotte";"809 Avenue François Mitterrand, Dzoumogne 2";"Public";"-12.720949682698174";"45.113190424094164"
"Bandrele";"Mater";"ce.9760525s@ac-mayotte.fr";"97660";"Ecole maternelle publique de M'Tsamoudou";"Mayotte";"1 Rue De La Maternelle De Mtsamoudou";"Public";"-12.961348814474412";"45.1730942259579"
"Dembeni";"Elem";"ce.9760527u@ac-mayotte.fr";"97660";"Ecole élémentaire publique de Dembeni 2";"Mayotte";"3 Route Nationale, Dembeni";"Public";"-12.843203013696582";"45.18446084708529"
"Mamoudzou";"Mater";"ce.9760554y@ac-mayotte.fr";"97600";"Ecole maternelle publique Hamaha";"Mayotte";"Zac De Hamaha, Hauts-Vallons";"Public";"-12.75869166093492";"45.22744899493054"
"Koungou";"Elem";"ce.9760253w@ac-mayotte.fr";"97600";"Ecole élémentaire publique Majicavo Koropa 3A";"Mayotte";"Majicavo Koropa";"Public";"-12.747419716411212";"45.221020274294304"
"Dembeni";"Elem";"ce.9760543l@ac-mayotte.fr";"97660";"Ecole élémentaire publique de Iloni T12";"Mayotte";"Rue Coco Rasta";"Public";"-12.846733684539936";"45.18776824670454"
"Koungou";"Elem";"ce.9760021u@ac-mayotte.fr";"97600";"Ecole élémentaire publique de Koungou Mairie";"Mayotte";"Rue Daou Rama, Koungou";"Public";"-12.73791428089959";"45.20479440570276"
"Bouéni";"Elem";"ce.9760034h@ac-mayotte.fr";"97620";"Ecole primaire publique Mzouazia";"Mayotte";"10 Rue Peingoijou Cavani Mzouasia, Mzouazia";"Public";"-12.925321157893803";"45.10207262484648"
"Sada";"Elem";"ce.9760039n@ac-mayotte.fr";"97640";"Ecole élémentaire publique de Sada 1 Mtsangani";"Mayotte";"Mtsangani, Sada Mtsangani";"Public";"-12.850184335014317";"45.0982525515729"
"Chiconi";"Elem";"ce.9760050a@ac-mayotte.fr";"97670";"Ecole élémentaire publique de Soha";"Mayotte";"01 Rue Mattoir Abdallah, Sohoa";"Public";"-12.822708910500555";"45.10683216615758"
"Dembeni";"Elem";"ce.9760055f@ac-mayotte.fr";"97660";"Ecole primaire publique de Tsararano";"Mayotte";"Tsararano";"Public";"-12.836499308712984";"45.17564221980757"
"Kani-Kéli";"Elem";"ce.9760059k@ac-mayotte.fr";"97625";"Ecole primaire publique de Mbouini";"Mayotte";"36 Rue Mache, Mbouni";"Public";"-12.987931336646378";"45.13722594515877"
"Koungou";"Elem";"ce.9760061m@ac-mayotte.fr";"97600";"Ecole primaire publique de Longoni Bassin";"Mayotte";"1 Rue Mangarefa, Longoni";"Public";"-12.737163432508503";"45.16362936168743"
"Pamandzi";"Elem";"ce.9760074b@ac-mayotte.fr";"97615";"Ecole élémentaire publique de Pamandzi 3 Bahoni";"Mayotte";"2 Rue Mawana Madi, Pamandzi";"Public";"-12.799238233371794";"45.27953641683153"
"Sada";"Elem";"ce.9760075c@ac-mayotte.fr";"97640";"Ecole élémentaire publique de Sada 2 Bandrani";"Mayotte";"Route Du Collège, Bandrani";"Public";"-12.848161433700138";"45.1053158216179"
"Mamoudzou";"Elem";"ce.9760087r@ac-mayotte.fr";"97600";"Ecole élémentaire publique Foundi Ali Moukoundrou 1A";"Mayotte";"1 Rue Moussa Mdjeni, Tsoundzou 1";"Public";"-12.806367934049318";"45.20544293332451"
"Bandrele";"Elem";"ce.9760090u@ac-mayotte.fr";"97660";"Ecole primaire publique de Bambo Est";"Mayotte";"Bambo Est";"Public";"-12.930408385332857";"45.1756053287905"
"Dzaoudzi";"Elem";"ce.9760093x@ac-mayotte.fr";"97615";"Ecole élémentaire publique M. Abdoul Madjid ABDALLAH";"Mayotte";"Rue Du Cimetière, Badamiers  Labattoir";"Public";"-12.784409307558336";"45.27667770407549"
"Dembeni";"Elem";"ce.9760101f@ac-mayotte.fr";"97660";"Ecole élémentaire publique d'Iloni";"Mayotte";"Iloni";"Public";"-12.847026217907795";"45.190904640184236"
"M'Tsangamouji";"Elem";"ce.9760122d@ac-mayotte.fr";"97650";"Ecole élémentaire publique de M'Tsangamouji 3";"Mayotte";"Rue Fangalatorou, Mtsangamouji 3";"Public";"-12.757471935492712";"45.084529349034085"
"Sada";"Elem";"ce.9760129l@ac-mayotte.fr";"97640";"Ecole élémentaire publique de Sada 4 Bandrajou";"Mayotte";"Sada";"Public";"-12.848367373581393";"45.10590296637688"
"Koungou";"Elem";"ce.9760131n@ac-mayotte.fr";"97600";"Ecole élémentaire publique de Majicavo Lamir";"Mayotte";"Majicavo Lamir";"Public";"-12.752880107981674";"45.23017023808614"
"Mtsamboro";"Elem";"ce.9760134s@ac-mayotte.fr";"97630";"Ecole élémentaire publique de M'Tsahara Plateau";"Mayotte";"9 Rue Foundi Mdahoma, Mtsahara";"Public";"-12.681762892093774";"45.08474744491981"
"Koungou";"Mater";"ce.9760150j@ac-mayotte.fr";"97600";"Ecole maternelle publique de Kangani";"Mayotte";"14 Rue D'Achery Kangani";"Public";"-12.731024564399267";"45.18766892194588"
"Koungou";"Mater";"ce.9760156r@ac-mayotte.fr";"97600";"Ecole maternelle publique de Trevani";"Mayotte";"7 Impasse Navi Mcolo, Trevani";"Public";"-12.736228627332114";"45.197745956270644"
"Bandrele";"Mater";"ce.9760170f@ac-mayotte.fr";"97660";"Ecole maternelle publique de Bandrélé";"Mayotte";"5 Rue De L'École Maternelle, Bandrele";"Public";"-12.914557119605885";"45.19388261055985"
"Bouéni";"Mater";"ce.9760172h@ac-mayotte.fr";"97620";"Ecole maternelle publique Amina Mchangama";"Mayotte";"4 Rue Mze Gosso, Hagnoundrou";"Public";"-12.900265476398918";"45.07845726819591"
"Bouéni";"Mater";"ce.9760173j@ac-mayotte.fr";"97620";"Ecole maternelle publique de Moinatrindri";"Mayotte";"Boulevard Mdoumbajou, Moinatrindri";"Public";"-12.901307382440729";"45.099232974084"
"Tsingoni";"Mater";"ce.9760191d@ac-mayotte.fr";"97680";"Ecole maternelle publique Mouslim Radjabou";"Mayotte";"Rue Du Foyer Des Jeunes, Tsingoni";"Public";"-12.790155007352176";"45.103799068847245"
"Chiconi";"Mater";"ce.9760193f@ac-mayotte.fr";"97670";"Ecole maternelle publique de Chiconi Ourini";"Mayotte";"75 Route Tsidissaka, Chiconi Ourini";"Public";"-12.83325015928785";"45.117360650243"
"Chirongui";"Mater";"ce.9760195h@ac-mayotte.fr";"97620";"Ecole maternelle publique de Chirongui";"Mayotte";"240 Rue Ahamada Chamassi, Chirongui";"Public";"-12.934390144614103";"45.147447375370376"
"Mamoudzou";"Mater";"ce.9760198l@ac-mayotte.fr";"97600";"Ecole maternelle publique Mr. Rakoto";"Mayotte";"Doujani";"Public";"-12.794956682843992";"45.21469654213876"
"Koungou";"Elem";"ce.9760204t@ac-mayotte.fr";"97600";"Ecole élémentaire publique de Majicavo Koropa 1A";"Mayotte";"17 Rue Mkoile, Majikavo Koropa";"Public";"-12.746369756643947";"45.220040102083594"
"Mamoudzou";"Elem";"ce.9760208x@ac-mayotte.fr";"97600";"Ecole élémentaire publique Boina Issa";"Mayotte";"Mtsapere Bonov, Mtsapere Bonovo";"Public";"-12.790700073204942";"45.21819973629361"
"Sada";"Mater";"ce.9760210z@ac-mayotte.fr";"97640";"Ecole maternelle publique de Sada 1 M'Tsangani";"Mayotte";"Mtsangani";"Public";"-12.85048017387048";"45.09788033711838"
"Mtsamboro";"Elem";"ce.9760211a@ac-mayotte.fr";"97630";"Ecole élémentaire publique de M'Tsamboro 3 Haut";"Mayotte";"Impasse Cheou Mahamoudou Chadhuli, Mtsamboro";"Public";"-12.696740051690245";"45.071527949855344"
"Dzaoudzi";"Mater";"ce.9760225r@ac-mayotte.fr";"97615";"Ecole maternelle publique M. Ali Baco Chaba";"Mayotte";"31 Route De Moya, Labattoir";"Public";"-12.783868180449765";"45.277889620456804"
"Mtsamboro";"Mater";"ce.9760227t@ac-mayotte.fr";"97630";"Ecole maternelle publique de Mtsamboro Mairie";"Mayotte";"5 Chemin Bouchini, Mtsamboro";"Public";"-12.696814772841641";"45.06938284179408"
"Bouéni";"Mater";"ce.9760236c@ac-mayotte.fr";"97620";"Ecole maternelle publique de Boueni Plage - Jean de La Fontaine";"Mayotte";"13 Rue Rue De La Plage De Boueni";"Public";"-12.906030362135537";"45.078070060912175"
"Pamandzi";"Mater";"ce.9760239f@ac-mayotte.fr";"97615";"Ecole maternelle publique de Pamandzi 5 Decase";"Mayotte";"20 Rue Des Ecoles, Pamandzi V Decase";"Public";"-12.796725806935456";"45.28325059035318"
"M'Tsangamouji";"Elem";"ce.9760243k@ac-mayotte.fr";"97650";"Ecole primaire publique de M'Tsangamouji Centre";"Mayotte";"M'Tsangamouji Centre";"Public";"-12.761491798743057";"45.08637970166521"
"Mtsamboro";"Elem";"ce.9760249s@ac-mayotte.fr";"97630";"Ecole primaire publique de Hamjago";"Mayotte";"1060 Route Nationale, Hamjago";"Public";"-12.691841918081568";"45.07331707051596"
"Mamoudzou";"Elem";"ce.9760251u@ac-mayotte.fr";"97600";"Ecole élémentaire publique Kakal A";"Mayotte";"Route Sppm Kaweni";"Public";"-12.770643806289714";"45.221723125054176"
"Ouangani";"Mater";"ce.9760258b@ac-mayotte.fr";"97670";"Ecole maternelle publique de Barakani";"Mayotte";"Rue Du Stade, Barakani";"Public";"-12.838356864888821";"45.132118157269026"
"Koungou";"Mater";"ce.9760293p@ac-mayotte.fr";"97600";"Ecole maternelle publique de Majicavo Lamir";"Mayotte";"Village Demajicavo Lamir, Majicavo Lamir";"Public";"-12.753639966376118";"45.22986967571318"
"Tsingoni";"Elem";"ce.9760302z@ac-mayotte.fr";"97680";"Ecole primaire publique Mohamed Bacar";"Mayotte";"Rue Du Stade Mroalé";"Public";"-12.788756676133792";"45.12907294278142"
"Dzaoudzi";"Mater";"ce.9760306d@ac-mayotte.fr";"97615";"Ecole maternelle publique M. Ousseni Boina";"Mayotte";"2 Ruelle Baraka Halidi, Labattoir 7 Toutouroucha";"Public";"-12.780768271581453";"45.281347725804885"
"Chiconi";"Elem";"ce.9760319t@ac-mayotte.fr";"97670";"Ecole élémentaire publique de Chiconi Kavani";"Mayotte";"Route De Sohoa, Chiconi";"Public";"-12.827050320751544";"45.11342840780416"
"Tsingoni";"Elem";"ce.9760387s@ac-mayotte.fr";"97680";"Ecole élémentaire publique de Combani 1B";"Mayotte";"Rue 1 Rue Du Stade De Combani";"Public";"-12.790117757648531";"45.136003386032286"
"Bandrele";"Elem";"ce.9760516g@ac-mayotte.fr";"97660";"Ecole élémentaire publique Bandrélé Kavani 2";"Mayotte";"1 Rue Du Collège, Bandrele Cavani";"Public";"-12.912649891324566";"45.19403969520594"
"Mamoudzou";"Mater";"ce.9760531y@ac-mayotte.fr";"97600";"Ecole maternelle publique Abdallah Selemani 1B";"Mayotte";"Route Du College De Kaweni";"Public";"-12.770218336655953";"45.22226724895725"
"Mamoudzou";"Mater";"ce.9760532z@ac-mayotte.fr";"97600";"Ecole maternelle publique Cheik Saïd Ahmad 2B";"Mayotte";"Route Du Collège, Kaweni";"Public";"-12.77021030045613";"45.22214562891122"
"Mamoudzou";"Elem";"ce.9760537e@ac-mayotte.fr";"97600";"Ecole primaire publique Foundi Ade";"Mayotte";"2 Rue Moussa Mdjeni, Tsoundzou 1";"Public";"-12.806075291093205";"45.20383662321177"
