"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut";"latitude";"longitude"
"Nîmes";"Elem";"ce.0301035m@ac-montpellier.fr";"30000";"Ecole élémentaire La Gazelle";"Gard";"140 Route D'Uzès";"Public";"43.853337094622404";"4.3797498724852035"
"Tavel";"Elem";"ce.0301038r@ac-montpellier.fr";"30126";"Ecole élémentaire";"Gard";"Rue Alphonse Daudet";"Public";"44.01160109807214";"4.69578969274336"
"La Vernarède";"Elem";"ce.0301043w@ac-montpellier.fr";"30530";"Ecole élémentaire";"Gard";"Rue Des Ecoles";"Public";"44.28716280596072";"4.007440128929782"
"Saint-Ambroix";"Elem";"ce.0301099g@ac-montpellier.fr";"30500";"Ecole primaire privée Saint Joseph";"Gard";"15 Rue De La Bienfaisance";"Privé";"44.25955675296763";"4.199410110351265"
"Saint-Christol-lez-Alès";"Elem";"ce.0301100h@ac-montpellier.fr";"30380";"Ecole élémentaire privée Saint Christophe";"Gard";"Chemin De La Croix";"Privé";"44.08578323154886";"4.07408916336679"
"Le Vigan";"Elem";"ce.0301117b@ac-montpellier.fr";"30120";"Ecole primaire privée Saint Pierre";"Gard";"5 Chemin De Virenque";"Privé";"43.99277132694501";"3.6073434061551963"
"Barjac";"Elem";"ce.0301137y@ac-montpellier.fr";"30430";"Ecole primaire privée Saint Laurent";"Gard";"Rue Victor Hugo";"Privé";"44.30383663371266";"4.343409855932051"
"Pont-Saint-Esprit";"Elem";"ce.0301172l@ac-montpellier.fr";"30130";"Ecole primaire privée Notre-Dame";"Gard";"12 Rue Du Couvent";"Privé";"44.256892917090376";"4.64940973906869"
"Nîmes";"Elem";"ce.0301181w@ac-montpellier.fr";"30000";"Ecole élémentaire Gustave Courbet";"Gard";"517 Rue Archimède";"Public";"43.83199374155666";"4.3246995774547266"
"Nîmes";"Mater";"ce.0301183y@ac-montpellier.fr";"30000";"Ecole maternelle Jean Carrière";"Gard";"15 Rue Maurice Fayet";"Public";"43.825671449893164";"4.380970473957487"
"Alès";"Elem";"ce.0301185a@ac-montpellier.fr";"30100";"Ecole élémentaire Louis Pasteur";"Gard";"Grand'Rue Jean Moulin";"Public";"44.12236296597991";"4.076800536689767"
"Connaux";"Elem";"ce.0301191g@ac-montpellier.fr";"30330";"Ecole primaire Robert Terral";"Gard";"Rue République";"Public";"44.089894875114716";"4.592420334970449"
"Montfaucon";"Mater";"ce.0301193j@ac-montpellier.fr";"30150";"Ecole maternelle";"Gard";"50 Chemin De Montlezon";"Public";"44.076915101632345";"4.73933966223166"
"Nîmes";"Elem";"ce.0301201t@ac-montpellier.fr";"30000";"Ecole élémentaire Courbessac";"Gard";"2801 Route De Courbessac";"Public";"43.86869030455972";"4.403529984915757"
"Vauvert";"Elem";"ce.0301205x@ac-montpellier.fr";"30600";"Ecole primaire Hameau de Montcalm";"Gard";"Montcalm";"Public";"43.572507636131384";"4.314209491315861"
"Nîmes";"Elem";"ce.0301215h@ac-montpellier.fr";"30000";"Ecole primaire privée Saint-Baudile-Les-Carmes";"Gard";"46 Rue Pierre Sémard";"Privé";"43.839642960887815";"4.368240394240876"
"Alès";"Elem";"ce.0301219m@ac-montpellier.fr";"30100";"Ecole élémentaire Marie Curie";"Gard";"Rue Claude Debussy";"Public";"44.124293150509786";"4.0907004626739"
"La Calmette";"Elem";"ce.0301250w@ac-montpellier.fr";"30190";"Ecole élémentaire Alexandrine Fabrègue-Galant";"Gard";"Plan De La Croisette";"Public";"43.92411349062132";"4.264759992291236"
"Nîmes";"Mater";"ce.0301252y@ac-montpellier.fr";"30900";"Ecole maternelle Joseph Lakanal";"Gard";"Rue Weber";"Public";"43.82647702963157";"4.335290414339214"
"Nîmes";"Elem";"ce.0301254a@ac-montpellier.fr";"30000";"Ecole élémentaire La Cigale";"Gard";"104  Chemin Auberge De Jeunesse";"Public";"43.84383326501723";"4.336389884460596"
"Caissargues";"Mater";"ce.0301263k@ac-montpellier.fr";"30132";"Ecole maternelle Clos Mirman";"Gard";"Chemin De Bellevue";"Public";"43.78950160648149";"4.390570532794792"
"Alès";"Elem";"ce.0301265m@ac-montpellier.fr";"30100";"Ecole primaire Montée de Silhol";"Gard";"824 Montée De Silhol";"Public";"44.128577168130576";"4.101567756637621"
"Bagard";"Elem";"ce.0301274x@ac-montpellier.fr";"30140";"Ecole élémentaire Jean Claude Zanazzo";"Gard";"61 Route D'Alès";"Public";"44.072803259385175";"4.051959398049697"
"Aubais";"Elem";"ce.0301291r@ac-montpellier.fr";"30250";"Ecole élémentaire";"Gard";"Avenue Emile Léonard";"Public";"43.75347941959119";"4.14776021436325"
"Marguerittes";"Mater";"ce.0301335n@ac-montpellier.fr";"30320";"Ecole maternelle Genestet";"Gard";"Rue Pierre De Coubertin";"Public";"43.8644474039274";"4.453246727408999"
"Meynes";"Mater";"ce.0301344y@ac-montpellier.fr";"30840";"Ecole maternelle";"Gard";"4 Rue Du 19 Mars 1962";"Public";"43.88002245822503";"4.560490497831763"
"Saint-Gilles";"Mater";"ce.0301346a@ac-montpellier.fr";"30800";"Ecole maternelle Calades";"Gard";"Rue De La Foudre";"Public";"43.67586114026555";"4.425580158516174"
"Générac";"Elem";"ce.0301386u@ac-montpellier.fr";"30510";"Ecole élémentaire Li Flou d'Armas";"Gard";"5 Avenue Jean Aurillon";"Public";"43.72988818783403";"4.345750248044488"
"Aubord";"Mater";"ce.0301405p@ac-montpellier.fr";"30620";"Ecole maternelle Jean Moulin";"Gard";"Route De Beauvoisin";"Public";"43.754790659729245";"4.313230473833721"
"Vestric-et-Candiac";"Mater";"ce.0301408t@ac-montpellier.fr";"30600";"Ecole maternelle";"Gard";"Avenue Charles De Gaulle";"Public";"43.74123434985587";"4.2558499886815895"
"Marguerittes";"Mater";"ce.0301442e@ac-montpellier.fr";"30320";"Ecole maternelle Peyrousettes";"Gard";"Avenue De Nîmes";"Public";"43.86181442475388";"4.440710091708695"
"Nîmes";"Elem";"ce.0301450n@ac-montpellier.fr";"30000";"Ecole élémentaire Jean Moulin";"Gard";"13 Rue Jean Moulin";"Public";"43.84442560027082";"4.391169673446668"
"Gagnières";"Elem";"ce.0301455u@ac-montpellier.fr";"30160";"Ecole primaire";"Gard";"Rue Des Ecoles";"Public";"44.30781070676329";"4.127799559807209"
"La Calmette";"Mater";"ce.0301460z@ac-montpellier.fr";"30190";"Ecole maternelle";"Gard";"2 Chemin De La Croisette";"Public";"43.92324293670006";"4.266019590809319"
"Vézénobres";"Mater";"ce.0301462b@ac-montpellier.fr";"30360";"Ecole maternelle";"Gard";"225 Rue Des Ecoles";"Public";"44.051455207775014";"4.1392368732027895"
"Boisset-et-Gaujac";"Mater";"ce.0301468h@ac-montpellier.fr";"30140";"Ecole maternelle";"Gard";"Chemin Des Ecoles";"Public";"44.04823677195976";"4.026359405738055"
"Castelnau-Valence";"Elem";"ce.0301486c@ac-montpellier.fr";"30190";"Ecole élémentaire";"Gard";"93 Chemin De Figaret";"Public";"44.00820619359071";"4.255136643444728"
"Nîmes";"Elem";"ce.0301515j@ac-montpellier.fr";"30000";"Ecole élémentaire Jean D'Ormesson";"Gard";"297 Avenue Monseigneur Robert Dalverny";"Public";"43.85879428537002";"4.398050041145834"
"Villeneuve-lès-Avignon";"Elem";"ce.0301516k@ac-montpellier.fr";"30400";"Ecole élémentaire Montolivet";"Gard";"5 Rue De Montolivet";"Public";"43.9624598716527";"4.795100568015536"
"Molières-Cavaillac";"Mater";"ce.0301521r@ac-montpellier.fr";"30120";"Ecole maternelle";"Gard";"Route D'Aulas";"Public";"43.979857485805596";"3.580930884217608"
"Nîmes";"Elem";"ce.0301526w@ac-montpellier.fr";"30000";"Ecole élémentaire Grézan";"Gard";"2 Rue Emile Reinaud";"Public";"43.840590160007444";"4.378648761659541"
"Alès";"Mater";"ce.0301564m@ac-montpellier.fr";"30100";"Ecole maternelle Paul Langevin";"Gard";"1 Rue De L'Aigoual";"Public";"44.14068180859281";"4.085099887628113"
"Saint-Geniès-de-Comolas";"Mater";"ce.0301575z@ac-montpellier.fr";"30150";"Ecole maternelle Francis Margerid";"Gard";"101 Route De Saint Laurent Les Arbres";"Public";"44.06321382847817";"4.719305086462639"
"Rochefort-du-Gard";"Elem";"ce.0301586l@ac-montpellier.fr";"30650";"Ecole élémentaire Saint-Exupéry";"Gard";"Avenue Saint Exupéry";"Public";"43.97743565351686";"4.680360538111305"
"Moussac";"Elem";"ce.0301601c@ac-montpellier.fr";"30190";"Ecole primaire Jean Jaurès";"Gard";"1 Avenue Des Loisirs";"Public";"43.979839658738676";"4.226889738269074"
"Nîmes";"Elem";"ce.0301618w@ac-montpellier.fr";"30000";"Ecole élémentaire Georges Bruguier";"Gard";"Avenue De Lattre De Tassigny";"Public";"43.84418668571049";"4.3881630985086195"
"Sumène";"Elem";"ce.0301623b@ac-montpellier.fr";"30440";"Ecole primaire";"Gard";"9 Rue Des Ecoles";"Public";"43.97913259471944";"3.7171594896095317"
"Montagnac";"Elem";"ce.0301635p@ac-montpellier.fr";"30350";"Ecole élémentaire Arlette BRANDT";"Gard";"40 Chemin Du Puits St Martin";"Public";"43.936953595634954";"4.148993814188212"
"Théziers";"Elem";"ce.0301636r@ac-montpellier.fr";"30390";"Ecole primaire la Gadille";"Gard";"Place Du Marché";"Public";"43.90290287825119";"4.620519756022152"
"Saint-Jean-de-Ceyrargues";"Mater";"ce.0301640v@ac-montpellier.fr";"30360";"Ecole maternelle";"Gard";"Village";"Public";"44.049545689591184";"4.228580010892186"
"Nîmes";"Mater";"ce.0301643y@ac-montpellier.fr";"30900";"Ecole maternelle la Cigale";"Gard";"103 Chemin Des Tours De Seguin";"Public";"43.84440302830588";"4.336753896014838"
"Alès";"Elem";"ce.0301677k@ac-montpellier.fr";"30100";"Ecole élémentaire Romain Rolland";"Gard";"Esplanade De Clavières";"Public";"44.13662491657487";"4.090989497414049"
"Fons-sur-Lussan";"Elem";"ce.0301682r@ac-montpellier.fr";"30580";"Ecole primaire";"Gard";"Place De L'Ecole";"Public";"44.185308591225606";"4.330320015852121"
"Mauressargues";"Elem";"ce.0301695e@ac-montpellier.fr";"30350";"Ecole élémentaire";"Gard";"9 Bis Chemin Des Ecoliers";"Public";"43.95869191412136";"4.160486407349056"
"Aigues-Mortes";"Elem";"ce.0301762c@ac-montpellier.fr";"30220";"Ecole primaire Henri Séverin";"Gard";"Chemin De Trouche";"Public";"43.57222010909639";"4.182920139603969"
"Aspères";"Elem";"ce.0301763d@ac-montpellier.fr";"30250";"Ecole primaire Georges Bizet";"Gard";"Village, Le Claou";"Public";"43.809794140559525";"4.050989731126662"
"Nîmes";"Elem";"ce.0301813h@ac-montpellier.fr";"30000";"Ecole élémentaire Capouchiné";"Gard";"2 Square Albert Soboul";"Public";"43.823844264411335";"4.352759464811631"
"Seynes";"Elem";"ce.0301820r@ac-montpellier.fr";"30580";"Ecole élémentaire";"Gard";"435 Route Des Cévennes";"Public";"44.11632218431462";"4.28406421602794"
"Marguerittes";"Elem";"ce.0301849x@ac-montpellier.fr";"30320";"Ecole privée La Cévenole (Ecole primaire privée)";"Gard";"118 Avenue Clément Ader";"Privé";"43.867035328888555";"4.442511345362553"
"Vézénobres";"Elem";"ce.0301853b@ac-montpellier.fr";"30360";"OneSchool Global Alès Campus (Ecole élémentaire privée)";"Gard";"150 Chemin De Fenouillette";"Privé";"44.06797167185418";"4.115694195113842"
"Carbonne";"Mater";"ce.0310168p@ac-toulouse.fr";"31390";"Ecole maternelle publique Henri Chanfreau";"Haute-Garonne";"Avenue Etienne Projean";"Public";"43.30104831139552";"1.2273298883834947"
"Colomiers";"Mater";"ce.0310171t@ac-toulouse.fr";"31770";"Ecole maternelle publique Jean Macé";"Haute-Garonne";"6 Square François Lahille";"Public";"43.609455923365445";"1.3402201793083683"
"Portet-sur-Garonne";"Mater";"ce.0310179b@ac-toulouse.fr";"31120";"Ecole maternelle publique Jean Jaurès";"Haute-Garonne";"Allées Des Tilleuls";"Public";"43.537947978564624";"1.408650290937203"
"Toulouse";"Mater";"ce.0310190n@ac-toulouse.fr";"31400";"Ecole maternelle publique Jules Julien";"Haute-Garonne";"4 Avenue Des Ecoles Jules Julien";"Public";"43.574482987089354";"1.4540100103545859"
"Tarbes";"Elem";"ce.0650127k@ac-toulouse.fr";"65000";"Ecole primaire La Sendère";"Hautes-Pyrénées";"Rue Marcel Lamarque";"Public";"43.238671712537894";"0.05152947509301615"
"Luquet";"Elem";"ce.0650150k@ac-toulouse.fr";"65320";"Ecole élémentaire";"Hautes-Pyrénées";"6 Route De Gardères";"Public";"43.26550377749706";"-0.11883085946534391"
"Visker";"Elem";"ce.0650155r@ac-toulouse.fr";"65200";"Ecole primaire publique de Visker";"Hautes-Pyrénées";"1 Route Carrera De Marca Dessus";"Public";"43.138935995288875";"0.0662604074007649"
"Sarriac-Bigorre";"Elem";"ce.0650194h@ac-toulouse.fr";"65140";"Ecole élémentaire";"Hautes-Pyrénées";"4 Rue Des Ecoles";"Public";"43.38251681723751";"0.12927989419504138"
"Sère-Rustaing";"Elem";"ce.0650212c@ac-toulouse.fr";"65220";"Ecole élémentaire";"Hautes-Pyrénées";"Bourg";"Public";"43.26047490337807";"0.29372942787786815"
"Bours";"Elem";"ce.0650225s@ac-toulouse.fr";"65460";"Ecole primaire";"Hautes-Pyrénées";"15 Rue De La Liberté";"Public";"43.27803393402473";"0.08973052281533832"
"Lagarde";"Elem";"ce.0650232z@ac-toulouse.fr";"65320";"Ecole primaire";"Hautes-Pyrénées";"Rue Du 11 Novembre";"Public";"43.306444667086346";"0.03300063207743979"
"Siarrouy";"Elem";"ce.0650252w@ac-toulouse.fr";"65500";"Ecole primaire";"Hautes-Pyrénées";"1 Rue Des Ecoles";"Public";"43.320430603923505";"0.038229566813151775"
"Agos-Vidalos";"Elem";"ce.0650258c@ac-toulouse.fr";"65400";"Ecole élémentaire Agos Vidalos";"Hautes-Pyrénées";"22 Avenue Du Lavedan";"Public";"43.034416597207766";"-0.07168024131090626"
"Beaucens";"Mater";"ce.0650265k@ac-toulouse.fr";"65400";"Ecole maternelle";"Hautes-Pyrénées";"17 Rue Du Château";"Public";"42.97508922762878";"-0.05962996491943436"
"Cieutat";"Elem";"ce.0650303b@ac-toulouse.fr";"65200";"Ecole primaire";"Hautes-Pyrénées";"2 Château Eth Castet";"Public";"43.12079681685134";"0.21388992789762046"
"Montgaillard";"Elem";"ce.0650307f@ac-toulouse.fr";"65200";"Ecole primaire";"Hautes-Pyrénées";"68 Rue Saint Hilaire";"Public";"43.12356726699439";"0.10736987339230755"
"Ordizan";"Mater";"ce.0650309h@ac-toulouse.fr";"65200";"Ecole maternelle";"Hautes-Pyrénées";"14 Rue De L'Alaric";"Public";"43.1070202320676";"0.1297504673723606"
"Beaudéan";"Mater";"ce.0650318t@ac-toulouse.fr";"65710";"Ecole maternelle";"Hautes-Pyrénées";"4 Place De La Mairie";"Public";"43.02912044038707";"0.16576347662050572"
"Gerde";"Elem";"ce.0650325a@ac-toulouse.fr";"65200";"Ecole primaire";"Hautes-Pyrénées";"16 Rue De La République";"Public";"43.0551699260574";"0.16772044423388993"
"Angos";"Elem";"ce.0650381l@ac-toulouse.fr";"65690";"Ecole élémentaire";"Hautes-Pyrénées";"14 Avenue Charles De Gaulle";"Public";"43.194063806546275";"0.150335636212408"
"Séméac";"Elem";"ce.0650403k@ac-toulouse.fr";"65600";"Ecole élémentaire Arbizon-Montaigu";"Hautes-Pyrénées";"Rue Jean Zay";"Public";"43.22746545324992";"0.10223623571870231"
"Bourg-de-Bigorre";"Elem";"ce.0650482w@ac-toulouse.fr";"65130";"Ecole primaire publique";"Hautes-Pyrénées";"Place De La Mairie";"Public";"43.09106104674663";"0.26099981030646524"
"Siradan";"Elem";"ce.0650521n@ac-toulouse.fr";"65370";"Ecole primaire";"Hautes-Pyrénées";"9 Chemin Barat De La Benque";"Public";"42.97075367068026";"0.6142999962486384"
"Luc";"Elem";"ce.0650557c@ac-toulouse.fr";"65190";"GROUPE SCOLAIRE L ENTRE DEUX ARRETS";"Hautes-Pyrénées";"2 Rue Du Pibeste";"Public";"43.15506191675109";"0.17673066001336982"
"Moulédous";"Elem";"ce.0650559e@ac-toulouse.fr";"65190";"Ecole primaire";"Hautes-Pyrénées";"Bourg";"Public";"43.22793309410095";"0.2355401400064637"
"Tarbes";"Mater";"ce.0650630g@ac-toulouse.fr";"65000";"Ecole maternelle Henri IV";"Hautes-Pyrénées";"23 Rue Charles Perrault";"Public";"43.233204827630615";"0.0538597852261547"
"Bordères-sur-l'Echez";"Mater";"ce.0650633k@ac-toulouse.fr";"65320";"Ecole maternelle Charles Perrault";"Hautes-Pyrénées";"Place Jean Jaurès";"Public";"43.25890517349588";"0.05085982006222294"
"Tarbes";"Mater";"ce.0650647a@ac-toulouse.fr";"65000";"Ecole maternelle Louise Michel";"Hautes-Pyrénées";"Boulevard Jean Raoul Paul, Cité Mouysset";"Public";"43.224424127643225";"0.09089991877970725"
"Séméac";"Mater";"ce.0650652f@ac-toulouse.fr";"65600";"Ecole maternelle Jean Bousquet";"Hautes-Pyrénées";"Rue Maurice Ravel";"Public";"43.225959105494624";"0.10134806433432028"
"Avezac-Prat-Lahitte";"Elem";"ce.0650658m@ac-toulouse.fr";"65130";"Ecole primaire";"Hautes-Pyrénées";"6 Place Era Placa";"Public";"43.066623811343334";"0.33783974350988016"
"Tarbes";"Elem";"ce.0650670a@ac-toulouse.fr";"65000";"Ecole primaire privée Sainte-Thérèse";"Hautes-Pyrénées";"3 Rue Des Carmes";"Privé";"43.232520921150595";"0.08360031996703601"
"Lourdes";"Elem";"ce.0650676g@ac-toulouse.fr";"65100";"Ecole primaire privée Immaculée de Soum";"Hautes-Pyrénées";"2 Rue Des Trois Croix";"Privé";"43.08980435027944";"-0.04468038088152709"
"Saint-Pé-de-Bigorre";"Elem";"ce.0650681m@ac-toulouse.fr";"65270";"Ecole primaire privée Sainte-Elisabeth";"Hautes-Pyrénées";"28 Rue Du Général De Gaulle";"Privé";"43.103483437260486";"-0.16181945623381855"
"Arrens-Marsous";"Elem";"ce.0650707r@ac-toulouse.fr";"65400";"Ecole élémentaire";"Hautes-Pyrénées";"2 Rue Pradet";"Public";"42.95521780771577";"-0.21337005333021233"
"Bordes";"Elem";"ce.0650711v@ac-toulouse.fr";"65190";"Ecole primaire";"Hautes-Pyrénées";"7 Chemin De L'Ecole";"Public";"43.198152216862816";"0.2232104843094143"
"Gavarnie-Gèdre";"Elem";"ce.0650715z@ac-toulouse.fr";"65120";"Ecole primaire";"Hautes-Pyrénées";"Village";"Public";"42.73219222381678";"-0.009420480362674169"
"Oursbelille";"Elem";"ce.0650723h@ac-toulouse.fr";"65490";"Ecole primaire";"Hautes-Pyrénées";"Rue Des Ecoles";"Public";"43.28705891009046";"0.03638014213082949"
"Trébons";"Elem";"ce.0650729p@ac-toulouse.fr";"65200";"Ecole primaire publique";"Hautes-Pyrénées";"1 Rue Du Pont De L'Anou";"Public";"43.10135747870867";"0.12044997105156205"
"Saint-Laurent-de-Neste";"Elem";"ce.0650750m@ac-toulouse.fr";"65150";"Ecole primaire";"Hautes-Pyrénées";"26 Rue Des Ecoles";"Public";"43.07475743896484";"0.4824498202798679"
"Allier";"Elem";"ce.0650763b@ac-toulouse.fr";"65360";"Ecole élémentaire";"Hautes-Pyrénées";"5 Promenade De L'Eglise";"Public";"43.17717537960556";"0.1148094947452706"
"Lannemezan";"Elem";"ce.0650768g@ac-toulouse.fr";"65300";"Ecole primaire Las Moulias";"Hautes-Pyrénées";"179 Rue Cité Des Bans";"Public";"43.12931593741322";"0.38856996633849844"
