"commune";"type_ecole";"mail";"code_postal";"nom_etablissement";"departement";"adresse";"statut";"latitude";"longitude"
"Matoury";"Elem";"ce.9730518a@ac-guyane.fr";"97351";"Ecole primaire Elie STEPHENSON";"Guyane";"Zac De Copaya";"Public";"4.8460984454527";"-52.323452175696445"
"Saint-Georges";"Elem";"ce.9730554p@ac-guyane.fr";"97313";"ECOLE ELEMENTAIRE ELIE CASTOR";"Guyane";"24 Rue Emile Sebeloue";"Public";"3.8894038512178115";"-51.80214543508701"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730555r@ac-guyane.fr";"97320";"ECOLE ELEMENTAIRE ANTHONISIE ANAKABA";"Guyane";"169 Chemin Des Sables Blancs";"Public";"5.481067756110026";"-54.013070596902814"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730113k@ac-guyane.fr";"97320";"Ecole élémentaire Elise Giffard";"Guyane";"50 Boulevard De La Liberté";"Public";"5.486527048837643";"-54.02523279374181"
"Cayenne";"Mater";"ce.9730062e@ac-guyane.fr";"97300";"Ecole maternelle Mirza";"Guyane";"Rue Des Moucayas, Cite Mirza";"Public";"4.932882549395119";"-52.324857063459795"
"Maripasoula";"Elem";"ce.9730065h@ac-guyane.fr";"97370";"Ecole élémentaire Robert Vignon";"Guyane";"Passage De L'Itany";"Public";"3.641924962876909";"-54.03133427877083"
"Camopi";"Elem";"ce.9730084d@ac-guyane.fr";"97330";"Ecole primaire Zidock";"Guyane";"Village Zidock, Trois Sauts";"Public";"2.2569861248664616";"-52.87306974512856"
"Cayenne";"Elem";"ce.9730104a@ac-guyane.fr";"97300";"Ecole élémentaire Maximilien Saba";"Guyane";"2 Cité Brutus";"Public";"4.936842995620064";"-52.31942279449382"
"Kourou";"Elem";"ce.9730127a@ac-guyane.fr";"97310";"Ecole élémentaire Michel Lohier";"Guyane";"Rue Napoléon Bonaparte";"Public";"5.169376746428212";"-52.643692442168565"
"Cayenne";"Mater";"ce.9730129c@ac-guyane.fr";"97300";"Ecole maternelle Eliette Danglades";"Guyane";"Rue Bougainvilliers, Cite Bonhomme";"Public";"4.920695766991192";"-52.31876422674993"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730141r@ac-guyane.fr";"97320";"Ecole primaire Rosa Parks";"Guyane";"Avenue Christophe Colomb Saint-Jean, Gsma Camp Nema / Bp 146";"Public";"5.476759747730335";"-54.03855131639754"
"Iracoubo";"Mater";"ce.9730147x@ac-guyane.fr";"97350";"Ecole maternelle Michel Lohier";"Guyane";"8 Rue Michel Lohier";"Public";"5.480196995002509";"-53.204841406549576"
"Remire-Montjoly";"Elem";"ce.9730159k@ac-guyane.fr";"97354";"Ecole élémentaire Jacques Lony";"Guyane";"Allée Des Crotons, Cite Les Ames Claires";"Public";"4.912002636070287";"-52.284351369448345"
"Cayenne";"Mater";"ce.9730189t@ac-guyane.fr";"97300";"Ecole maternelle Gaëtan Hermine";"Guyane";"Rue Barthélémy - Ronjon";"Public";"4.933546785562399";"-52.330543940224736"
"Remire-Montjoly";"Elem";"ce.9730198c@ac-guyane.fr";"97354";"Ecole primaire Moulin à vent";"Guyane";"Chemin Morne Coco, Zone Du Moulin A Vent";"Public";"4.8962142590836075";"-52.28789561252218"
"Cayenne";"Mater";"ce.9730209p@ac-guyane.fr";"97300";"Ecole maternelle Mont-Lucas";"Guyane";"409 Chemin I.M.E.D Route De Baduel";"Public";"4.926388983160927";"-52.29536957135139"
"Kourou";"Elem";"ce.9730215w@ac-guyane.fr";"97384";"Ecole élémentaire Raymond Cresson";"Guyane";"2 Impasse Samuel Beckett, Bp 542";"Public";"5.163653118016695";"-52.65289464030892"
"Kourou";"Mater";"ce.9730221c@ac-guyane.fr";"97310";"Ecole maternelle Maximilien Saba";"Guyane";"8 Rue Des Cavaliers";"Public";"5.16500715788998";"-52.64650787677947"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730253m@ac-guyane.fr";"97320";"Ecole primaire Velme Tapoka";"Guyane";"1  Allee Angeliques, Village Terre Rouge / Bp 238";"Public";"5.451605209418041";"-54.05077999926538"
"Grand-Santi";"Elem";"ce.9730272h@ac-guyane.fr";"97340";"Ecole primaire Apaguy";"Guyane";"Village Apaguy";"Public";"4.533234864492309";"-54.43541979795768"
"Saint-Laurent-du-Maroni";"Mater";"ce.9730284w@ac-guyane.fr";"97320";"Ecole élémentaire Armide Euzet";"Guyane";"4 Rue Léa Chapelin, Bp 130";"Public";"5.500575660485166";"-54.02527127251707"
"Apatou";"Elem";"ce.9730324p@ac-guyane.fr";"97317";"Ecole élémentaire Moutende";"Guyane";"9 Rue Gran Man Tolinga";"Public";"5.162828202524153";"-54.33678505070886"
"Cayenne";"Mater";"ce.9730326s@ac-guyane.fr";"97300";"Ecole maternelle Léodate Volmar";"Guyane";"Cité Césaire";"Public";"4.93099543887031";"-52.321919922431995"
"Papaichton";"Elem";"ce.9730375v@ac-guyane.fr";"97316";"Ecole primaire Capitaine Louis Fofi";"Guyane";"Village Loca, Papaichton";"Public";"3.8268491240923366";"-54.192350175203224"
"Kourou";"Mater";"ce.9730404b@ac-guyane.fr";"97310";"Ecole maternelle Savane";"Guyane";"Rue Léopold Sédar Senghor";"Public";"5.1689682113036275";"-52.65404757553212"
"Matoury";"Elem";"ce.9730414m@ac-guyane.fr";"97351";"Ecole primaire Gaston MONNERVILLE";"Guyane";"Lotissement La Rhumerie, Cogneau Lamirande";"Public";"4.868985299869044";"-52.32098025359902"
"Apatou";"Elem";"ce.9730502h@ac-guyane.fr";"97317";"Ecole primaire Providence";"Guyane";"Village Providence";"Public";"4.62103536181753";"-54.415490322320935"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730503j@ac-guyane.fr";"97320";"Groupe Scolaire Pierre Thérèse";"Guyane";"Allée Prospérité, Pk 243 244";"Public";"5.474824420977157";"-53.92633827447235"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730506m@ac-guyane.fr";"97320";"Ecole élémentaire Michel NORKA";"Guyane";"30 Rue Des Chutes Voltaire, Quartier Saint-Maurice";"Public";"5.46612607427811";"-54.0267320924978"
"Macouria";"Elem";"ce.9730508p@ac-guyane.fr";"97355";"Ecole primaire Yolaine CHARLOTTE-BOLORE";"Guyane";"24 Rue Genipa, Zac De Soula";"Public";"4.931770785043056";"-52.40935394288626"
"Maripasoula";"Elem";"ce.9730517z@ac-guyane.fr";"97370";"Groupe Scolaire Tobie Balla";"Guyane";"Quartier Abdallah";"Public";"3.642634816083062";"-54.038346980163126"
"Apatou";"Mater";"ce.9730550k@ac-guyane.fr";"97317";"ECOLE MATERNELLE AGATHE MAIMAN";"Guyane";"Rue Elie Castor";"Public";"5.182439820609594";"-54.32307995369088"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730552m@ac-guyane.fr";"97320";"ECOLE PRIMAIRE SPARWINE";"Guyane";"Village Sparwine";"Public";"5.406844153129584";"-54.084567644716"
"Remire-Montjoly";"Elem";"ce.9730608y@ac-guyane.fr";"97354";"Ecole Primaire Groupe Scolaire de l'Ecoquartier Georges OTHILY";"Guyane";"2 Boulevard Georges Et Armide Euzet";"Public";"4.884977081208966";"-52.285764153949124"
"Cayenne";"Elem";"ce.9730616g@ac-guyane.fr";"97392";"Ecole primaire groupe scolaire Saint-Just BORICAL";"Guyane";"2 Rue De L'Université Stanford, Site De La Zac Hibiscus";"Public";"4.9360277024391666";"-52.30130114391588"
"Macouria";"Elem";"ce.9730023m@ac-guyane.fr";"97355";"Ecole élémentaire Ponet";"Guyane";"Rue Lionel Bacé";"Public";"5.015194865029456";"-52.47639605318057"
"Matoury";"Elem";"ce.9730026r@ac-guyane.fr";"97351";"Ecole élémentaire Jacques Lony";"Guyane";"2 Rue Georges Palmot";"Public";"4.8514644523990045";"-52.331252828641595"
"Cayenne";"Elem";"ce.9730038d@ac-guyane.fr";"97300";"Ecole élémentaire d'application Jean Macé";"Guyane";"216 Route De Montabo";"Public";"4.94456163359278";"-52.317015900011086"
"Cayenne";"Elem";"ce.9730041g@ac-guyane.fr";"97300";"Ecole élémentaire Alexandrine Stanislas";"Guyane";"37 Avenue Léopold Héder";"Public";"4.9419198092516625";"-52.33015122921215"
"Sinnamary";"Elem";"ce.9730049r@ac-guyane.fr";"97315";"Ecole élémentaire Ulrich Sophie";"Guyane";"22 Rue De Cluny Cité Communale";"Public";"5.376171710316412";"-52.95648006256195"
"Cayenne";"Mater";"ce.9730063f@ac-guyane.fr";"97300";"Ecole maternelle Luckner D'ABREU";"Guyane";"Rue Turenne Radamonthe, Cite Zephir";"Public";"4.937928603113065";"-52.29401222888776"
"Awala-Yalimapo";"Elem";"ce.9730073s@ac-guyane.fr";"97319";"Ecole primaire Yamanalé";"Guyane";"Rue Awalawei";"Public";"5.735191014182228";"-53.908451263237644"
"Cayenne";"Elem";"ce.9730077w@ac-guyane.fr";"97326";"Ecole primaire privée externat Saint Joseph";"Guyane";"15 Rue Lallouette, Bp 259";"Privé";"4.940059718150446";"-52.33225223180328"
"Kourou";"Mater";"ce.9730100w@ac-guyane.fr";"97310";"Ecole maternelle Emile Nézes";"Guyane";"1  Place Newton";"Public";"5.1635129759553315";"-52.639635712588806"
"Kourou";"Elem";"ce.9730102y@ac-guyane.fr";"97310";"Ecole élémentaire Emile Nézes";"Guyane";"Place Newton";"Public";"5.1635129759553315";"-52.639635712588806"
"Kourou";"Elem";"ce.9730103z@ac-guyane.fr";"97387";"Ecole élémentaire Roland Lucile";"Guyane";"Quartier Wacapou, Bp 729";"Public";"5.162561595400084";"-52.642809915303054"
"Matoury";"Mater";"ce.9730122v@ac-guyane.fr";"97351";"Ecole maternelle Raoul Roumillac";"Guyane";"12 Rue Georges Palmot";"Public";"4.85103456895894";"-52.3295596032406"
"Saint-Laurent-du-Maroni";"Mater";"ce.9730139n@ac-guyane.fr";"97320";"Ecole maternelle Laure Polus";"Guyane";"Avenue Léon Gontrand Damas, Bp 201";"Public";"5.504216581586466";"-54.02647434395393"
"Matoury";"Mater";"ce.9730163p@ac-guyane.fr";"97351";"Ecole maternelle Cécile CLERVAUX";"Guyane";"Lotissement Les Moucayas";"Public";"4.8513659627478285";"-52.32661007293664"
"Kourou";"Mater";"ce.9730175c@ac-guyane.fr";"97310";"Ecole maternelle Eustase Rimane";"Guyane";"5 Rue Louis Amstrong, Cite Oulapa";"Public";"5.167634825159211";"-52.64832306740989"
"Kourou";"Elem";"ce.9730184m@ac-guyane.fr";"97310";"Ecole élémentaire Solange Patient";"Guyane";"Rue Duchesne Square Père Lombard";"Public";"5.152827912364707";"-52.64417475758478"
"Saint-Laurent-du-Maroni";"Mater";"ce.9730190u@ac-guyane.fr";"97320";"Ecole maternelle George Habran-Mery";"Guyane";"79 Bis Route De Saint Maurice, Bp 237";"Public";"5.483738878440353";"-54.03134916195046"
"Matoury";"Elem";"ce.9730213u@ac-guyane.fr";"97351";"Ecole élémentaire Marie-Louise BRIAIS";"Guyane";"3 Rue Counannan";"Public";"4.848194731161368";"-52.32308027085839"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730217y@ac-guyane.fr";"97320";"Ecole élémentaire Toussaint Louverture";"Guyane";"10  Rue Edgard Milien, Village Charbonniere / Bp 148";"Public";"5.490690151092946";"-54.03462262105915"
"Macouria";"Elem";"ce.9730249h@ac-guyane.fr";"97355";"Ecole primaire groupe scolaire Maud Nadiré";"Guyane";"Avenue Justin Catayée";"Public";"5.013782311460083";"-52.47516642262311"
"Kourou";"Elem";"ce.9730317g@ac-guyane.fr";"97372";"Ecole élémentaire Savane";"Guyane";"Rue Léopold Sedar Senghor, Quartier Savane / Bp 70";"Public";"5.1689682113036275";"-52.65404757553212"
"Macouria";"Elem";"ce.9730318h@ac-guyane.fr";"97355";"Ecole primaire Edmé Courat";"Guyane";"Zone Artisanale De Soula";"Public";"4.932138596319496";"-52.414590109212554"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730321l@ac-guyane.fr";"97320";"Ecole élémentaire Joseph Zymphorien";"Guyane";"Rue André Malraux, Lotissement Les Ecoles / Bp 84";"Public";"5.479253743024597";"-54.02951986489117"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730339f@ac-guyane.fr";"97320";"Ecole élémentaire Edgard Milien";"Guyane";"Rue Des Amazones, Bp 52";"Public";"5.481157269825071";"-54.04054337955386"
"Saint-Laurent-du-Maroni";"Mater";"ce.9730354x@ac-guyane.fr";"97393";"Ecole maternelle Henri Sabayo";"Guyane";"Village De Balate, Bp 195";"Public";"5.48141161222553";"-54.0413352996107"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730384e@ac-guyane.fr";"97320";"Ecole primaire Cojande Saint-Auguste";"Guyane";"Rue Ernest Cupidon, Chemin Des Sables Blancs / Bp 216";"Public";"5.503359118701045";"-54.02436665335043"
"Saint-Laurent-du-Maroni";"Mater";"ce.9730387h@ac-guyane.fr";"97320";"Ecole maternelle Marcelle Blezes";"Guyane";"Village Balate, Bp 95";"Public";"5.480989904097129";"-54.040590312641726"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730398v@ac-guyane.fr";"97320";"Ecole primaire Ocatvien Hodebar";"Guyane";"Lotissement Des Ecoles, Saint Maurice / Bp 95";"Public";"5.487799066545697";"-54.028614575614874"
"Montsinéry-Tonnegrande";"Elem";"ce.9730415n@ac-guyane.fr";"97356";"Ecole primaire Tonnegrande";"Guyane";"Lotissement Communal";"Public";"4.8896112468791575";"-52.4950499927919"
"Cayenne";"Mater";"ce.9730417r@ac-guyane.fr";"97300";"Ecole maternelle Vendôme";"Guyane";"Résidence Novaparc";"Public";"4.922986844498388";"-52.3136504395797"
"Maripasoula";"Elem";"ce.9730437m@ac-guyane.fr";"97370";"Ecole élémentaire Pilima";"Guyane";"Bourg De Pilima";"Public";"3.640497686230904";"-54.0291515843095"
"Macouria";"Elem";"ce.9730448z@ac-guyane.fr";"97355";"Groupe Scolaire Madly MARIGNAN";"Guyane";"Allée Du Cypéracée, Bourg De Tonate";"Public";"5.003973660468319";"-52.4698977896156"
"Papaichton";"Mater";"ce.9730485p@ac-guyane.fr";"97316";"Ecole maternelle Capitaine Charles Cazal";"Guyane";"Place Du Fromager";"Public";"3.807928348264209";"-54.14921039901042"
"Grand-Santi";"Mater";"ce.9730486r@ac-guyane.fr";"97340";"Ecole maternelle Elie Castor";"Guyane";"Bourg";"Public";"4.274208049603925";"-54.38217008749213"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730487s@ac-guyane.fr";"97320";"Groupe Scolaire Elie STEPHENSON";"Guyane";"25 Allée Des Alamandas, Les Sables Blancs";"Public";"5.485027840286426";"-54.02032356455953"
"Apatou";"Mater";"ce.9730512u@ac-guyane.fr";"97317";"Ecole maternelle Paakiseli";"Guyane";"Bourg D'Apatou";"Public";"5.156599197143513";"-54.34314984379407"
"Macouria";"Elem";"ce.9730522e@ac-guyane.fr";"97355";"Ecole primaire Zac de Soula";"Guyane";"22 Rue Genipa";"Public";"4.93073535185941";"-52.410587115422224"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730537w@ac-guyane.fr";"97320";"Groupe Scolaire Léon BERTRAND";"Guyane";"2 Rue René Brown";"Public";"5.497727162458891";"-54.03328701054088"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730551l@ac-guyane.fr";"97320";"ECOLE PRIMAIRE MAURICE BAYERON";"Guyane";"Zac Saint-Maurice";"Public";"5.470826090974042";"-54.031989007562544"
"Matoury";"Elem";"ce.9730611b@ac-guyane.fr";"97351";"Ecole primaire Edouard JEAN";"Guyane";"15 Rue Du Folklore-La Cotonnière Ouest";"Public";"4.882954562275168";"-52.344012224132385"
"Mana";"Elem";"ce.9730025p@ac-guyane.fr";"97360";"Ecole élémentaire Emmanuel Bellony";"Guyane";"3 Rue Patrice Bourguignon, Bp 19";"Public";"5.666448803176637";"-53.777300745601586"
"Cayenne";"Elem";"ce.9730035a@ac-guyane.fr";"97300";"Ecole élémentaire Marie Lucette Boris";"Guyane";"Rue Moucaya, Cité Mirza";"Public";"4.932882549395119";"-52.324857063459795"
"Cayenne";"Elem";"ce.9730036b@ac-guyane.fr";"97300";"Ecole élémentaire Edmard Malacarnet";"Guyane";"Rue Moucaya, Cité Mirza";"Public";"4.932882549395119";"-52.324857063459795"
"Cayenne";"Mater";"ce.9730037c@ac-guyane.fr";"97300";"Ecole maternelle Josephine Horth";"Guyane";"14 Rue Francois Arago";"Public";"4.940822814899383";"-52.332369181248566"
"Cayenne";"Elem";"ce.9730040f@ac-guyane.fr";"97300";"Ecole élémentaire Samuel Chambaud";"Guyane";"Rue Léon Gontran Damas, Place Des Palmistes";"Public";"4.939440152863384";"-52.33317079018922"
"Apatou";"Elem";"ce.9730099v@ac-guyane.fr";"97317";"Ecole élémentaire Lambert Amayota";"Guyane";"Bourg D'Apatou";"Public";"5.154134256003008";"-54.34269015281604"
"Maripasoula";"Elem";"ce.9730116n@ac-guyane.fr";"97370";"Ecole primaire Twenké-Taluwen";"Guyane";"Village Twenke Taluhen";"Public";"3.6523752592113756";"-54.01198707163471"
"Cayenne";"Mater";"ce.9730117p@ac-guyane.fr";"97300";"Ecole maternelle Léopold Héder";"Guyane";"Rue Auguste Boudinot, Cite Eau Lisette";"Public";"4.933224794298488";"-52.31967264721921"
"Cayenne";"Elem";"ce.9730118r@ac-guyane.fr";"97300";"Ecole élémentaire Henri Agarande";"Guyane";"Cité Chatenay";"Public";"4.94293002725813";"-52.310179951437696"
"Cayenne";"Mater";"ce.9730119s@ac-guyane.fr";"97300";"Ecole maternelle Henri Agarande";"Guyane";"Cité Chatenay Iii";"Public";"4.942801440163041";"-52.31025995657378"
"Kourou";"Mater";"ce.9730138m@ac-guyane.fr";"97310";"Ecole maternelle Michel Lohier";"Guyane";"Cité Bonaparte, Bp 71";"Public";"5.169376746428212";"-52.643692442168565"
"Mana";"Elem";"ce.9730149z@ac-guyane.fr";"97318";"Ecole primaire Tchi Tsou";"Guyane";"2 Rue Des Ecoles Villa Javouhey, Acarouany";"Public";"5.605435861380418";"-53.81651210137964"
"Maripasoula";"Mater";"ce.9730160l@ac-guyane.fr";"97370";"Ecole maternelle Antoine Abienso";"Guyane";"Rue Maurice Gougis";"Public";"3.639580450442596";"-54.0286908127404"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730181j@ac-guyane.fr";"97320";"Ecole élémentaire Doctrovee Solange Hulic";"Guyane";"18 Rue Désiré Tinault Paddock, Bp 222";"Public";"5.505238416023956";"-54.0246790853033"
"Remire-Montjoly";"Mater";"ce.9730183l@ac-guyane.fr";"97354";"Ecole maternelle Emile Gentilhomme";"Guyane";"Avenue Tropicana, Vieux Chemin";"Public";"4.907335753134952";"-52.27063063442983"
"Maripasoula";"Elem";"ce.9730185n@ac-guyane.fr";"97370";"Ecole primaire Antécum Pata";"Guyane";"Village Antecume Pata";"Public";"3.2976676345311304";"-54.06993008816538"
"Cayenne";"Elem";"ce.9730200e@ac-guyane.fr";"97300";"Ecole primaire Groupe Scolaire Mortin";"Guyane";"Route De La Madeleine, Cite Mortin";"Public";"4.923051738220098";"-52.32380599853017"
"Matoury";"Elem";"ce.9730207m@ac-guyane.fr";"97351";"Ecole élémentaire Cherry JEAN-MARIE";"Guyane";"Rue Des Balisiers, Balata Ouest";"Public";"4.886696881876865";"-52.33685668070513"
"Cayenne";"Elem";"ce.9730211s@ac-guyane.fr";"97300";"Ecole élémentaire Mont-Lucas";"Guyane";"409 Chemin De L'Imed Rte Baduel";"Public";"4.930432584471221";"-52.30836183344372"
"Cayenne";"Elem";"ce.9730212t@ac-guyane.fr";"97300";"Ecole primaire Stéphan Phinera-Horth";"Guyane";"Route De Bourda";"Public";"4.936389665871728";"-52.286822129112984"
"Roura";"Elem";"ce.9730227j@ac-guyane.fr";"97352";"Ecole primaire de Cacao";"Guyane";"Bourg De Cacao, Village Hmong";"Public";"4.573207417867117";"-52.4628597816959"
"Iracoubo";"Elem";"ce.9730240y@ac-guyane.fr";"97350";"Ecole primaire Yakaluwan";"Guyane";"Village Bellevue Rn1 Iracoubo";"Public";"5.475707816582517";"-53.26227989001539"
"Matoury";"Elem";"ce.9730243b@ac-guyane.fr";"97351";"Ecole élementaire Jean MOMOU";"Guyane";"Rue Tolinga, Balata Ouest";"Public";"4.889696881782784";"-52.33774538453992"
"Maripasoula";"Elem";"ce.9730245d@ac-guyane.fr";"97370";"Ecole élémentaire Alexis Jonas";"Guyane";"Rue Emmanuel Tolinga";"Public";"3.64403238602736";"-54.03408756654566"
"Mana";"Mater";"ce.9730288a@ac-guyane.fr";"97360";"Ecole maternelle Man Tina";"Guyane";"Rue Léonce Rama, Lot Dessechement";"Public";"5.6647058850125545";"-53.77803025576141"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730305u@ac-guyane.fr";"97393";"Ecole primaire privée La Persévérance";"Guyane";"44 Rue Simon, Bp 14";"Privé";"5.498418668756713";"-54.03000886348506"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730316f@ac-guyane.fr";"97320";"Ecole primaire Alexander Mac Instosch";"Guyane";"Route De Saint-Jean, Village Esperance / Bp 147";"Public";"5.492626295235858";"-54.03298981472882"
"Saint-Laurent-du-Maroni";"Mater";"ce.9730331x@ac-guyane.fr";"97320";"Ecole maternelle Suzette Labadie Cambot";"Guyane";"Chemin Des Sables Blancs";"Public";"5.486865288545091";"-54.01568985145626"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730353w@ac-guyane.fr";"97393";"Ecole élémentaire Alain Mouty";"Guyane";"Lotissement Des Ecoles, Bp 186";"Public";"5.473006662918784";"-54.03684832894437"
"Apatou";"Mater";"ce.9730355y@ac-guyane.fr";"97317";"Ecole maternelle Albertine Sida";"Guyane";"42 Avenue François Mitterrand";"Public";"5.159058724800697";"-54.341378270342474"
"Maripasoula";"Elem";"ce.9730356z@ac-guyane.fr";"97370";"Ecole élémentaire Nouveau Wacapou";"Guyane";"Bourg De Maripasoula";"Public";"3.640497686230904";"-54.0291515843095"
"Matoury";"Elem";"ce.9730361e@ac-guyane.fr";"97351";"Ecole primaire privée Saint Pierre";"Guyane";"54 Lotissement Cogneau Lamirande";"Privé";"4.874340786277625";"-52.33224722005944"
"Kourou";"Elem";"ce.9730383d@ac-guyane.fr";"97310";"Ecole primaire Olive palmot";"Guyane";"Rue Cabalou";"Public";"5.15545204123131";"-52.64666632978444"
"Kourou";"Mater";"ce.9730454f@ac-guyane.fr";"97310";"Ecole maternelle Solange Patient";"Guyane";"1 Square Duchesne Pere Lombard, Square Pere Lombard";"Public";"5.152794031913296";"-52.64433791960398"
"Saint-Laurent-du-Maroni";"Elem";"ce.9730470y@ac-guyane.fr";"97320";"Groupe Scolaire Florencienne WING-PIOU";"Guyane";"1 Allée Des Hoccos, Quartier Saint-Maurice";"Public";"5.471793918148972";"-54.03300267670292"
"Macouria";"Elem";"ce.9730548h@ac-guyane.fr";"97355";"ECOLE ELEMENTAIRE  RAYMOND RIBAL";"Guyane";"46 Avenue Pripri De Soula, Bp 97355";"Public";"4.924926143356799";"-52.41583544309976"
"Matoury";"Mater";"ce.9730602s@ac-guyane.fr";"97351";"Ecole Maternelle Maurice Bellony";"Guyane";"Lieu-Dit Cogneau Lamirande";"Public";"4.881210065713243";"-52.32392559938244"
"Matoury";"Mater";"ce.9730604u@ac-guyane.fr";"97351";"ECOLE MATERNELLE PAULETTE WEBB LOUISAN";"Guyane";"Rue Tolinga, Balata Ouest";"Public";"4.889696881782784";"-52.33774538453992"
"Montsinéry-Tonnegrande";"Elem";"ce.9730027s@ac-guyane.fr";"97356";"Ecole primaire Léopold Heder";"Guyane";"Rue L'Abbé Fabre";"Public";"4.893429286908897";"-52.49350404365646"
"Ouanary";"Elem";"ce.9730029u@ac-guyane.fr";"97380";"Ecole élémentaire de Ouanary";"Guyane";"Bourg Ouanary";"Public";"4.208884753212692";"-51.6718003531069"
